SCHOOL,ORG CODE,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,TOTAL
Braintree - Highlands,00400015,,51,76,76,61,60,53,,,,,,,,0,377
Braintree - Hollis,00400005,,67,99,76,70,78,83,,,,,,,,0,473
Braintree - Liberty,00400025,,54,85,83,84,68,69,,,,,,,,0,443
Braintree - Mary E Flaherty School,00400020,,53,64,62,58,55,60,,,,,,,,0,352
Braintree - South Middle School,00400310,,,,,,,,213,151,189,,,,,0,553
Brewster - Eddy Elementary,00410010,,,,,87,92,75,,,,,,,,0,254
Brewster - Stony Brook Elementary,00410005,,82,70,74,,,,,,,,,,,0,226
Bridgewater-Raynham - Bridgewater-Raynham Reg,06250505,,,,,,,,,,,369,330,343,364,0,"1,406"
Bridgewater-Raynham - Burnell Elementary School,06250005,,52,49,55,55,53,51,51,,,,,,,0,366
Bridgewater-Raynham - Laliberte Elementary School,06250050,,,,196,171,179,,,,,,,,,0,546
Bridgewater-Raynham - Merrill Elementary School,06250020,46,198,166,,,,,,,,,,,,0,410
Bridgewater-Raynham - Mitchell Elementary School,06250045,,241,222,258,250,240,,,,,,,,,0,"1,211"
Bridgewater-Raynham - Raynham Middle School,06250315,83,,,,,,201,163,188,170,,,,,0,805
Bridgewater-Raynham - Williams Middle,06250310,,,,,,,242,289,285,321,,,,,0,"1,137"
Brimfield - Brimfield Elementary,00430005,50,42,41,50,52,46,42,46,,,,,,,0,369
Bristol County Agr - Bristol County Agr High,09100705,,,,,,,,,,,118,108,106,103,0,435
Bristol-Plymouth Voc Tech - Bristol-Plymouth Voc Tech,08100605,,,,,,,,,,,319,303,262,235,0,"1,119"
Brockton - Ashfield,00440004,,20,59,72,68,52,74,80,,,,,,,0,425
Brockton - B B Russell Alternative School,00440080,,,,,,,,2,4,12,34,19,24,6,0,101
Brockton - Belmont Street Elementary,00440006,,,,,69,76,68,70,,,,,,,0,283
Brockton - Brockton High,00440505,,,,,,,,,,,"1,317","1,114","1,021",876,0,"4,328"
Brockton - Brookfield,00440010,,215,96,83,88,94,98,75,,,,,,,0,749
Brockton - Downey,00440110,,50,78,94,80,83,91,90,,,,,,,0,566
Brockton - Dr W Arnone Comm Sch,00440001,,41,132,127,110,122,113,83,,,,,,,0,728
Brockton - East Junior High,00440405,,,,,,,,,290,300,,,,,0,590
Brockton - Edgar B Davis,00440023,,95,115,121,108,102,109,100,98,,,,,,0,848
Brockton - Eldon B. Keith Center,00440095,189,188,2,,,,,,,,,,,,0,379
Brockton - Franklin,00440030,,21,48,48,50,44,47,38,,,,,,,0,296
Brockton - Gilmore Academy,00440425,,,,,,,,169,138,68,,,,,0,375
Brockton - Goddard,00440015,,153,,,,,,,,,,,,,0,153
Brockton - Hancock,00440045,,21,117,115,118,90,109,103,,,,,,,0,673
Brockton - Howard School,00440050,122,,,,,,,,,,,,,,0,122
Brockton - Huntington,00440055,,83,73,77,68,51,68,,,,,,,,0,420
Brockton - John F Kennedy,00440017,,77,88,88,90,80,84,,,,,,,,0,507
Brockton - Joseph F Plouffe Elem,00440120,,94,100,96,83,117,127,100,,,,,,,0,717
Brockton - Lincoln Alternative School,00440400,,,,,,3,1,9,8,4,11,7,9,4,0,56
Brockton - Louis F Angelo Elem,00440065,,101,85,94,98,113,117,89,,,,,,,0,697
Brockton - North Junior High,00440410,,,,,,,,,256,287,,,,,0,543
Brockton - Oscar F Raymond,00440078,,84,129,128,97,80,89,81,,,,,,,0,688
Brockton - South Junior High,00440415,,,,,,,,69,182,304,,,,,0,555
Brockton - West Junior High,00440420,,,,,,,,,288,320,,,,,0,608
Brockton - Whitman,00440100,,35,28,37,21,22,32,30,,,,,,,0,205
Brookfield - Brookfield Elementary,00450005,32,35,26,35,34,35,29,51,,,,,,,0,277
Brookline - Brookline High,00460505,15,,,,,,,,,,421,474,467,467,6,"1,850"
Brookline - Edith C Baker,00460005,16,80,77,74,66,70,75,78,53,75,,,,,0,664
Brookline - Edward Devotion,00460015,16,85,83,69,73,86,77,78,69,83,,,,,0,719
Brookline - Heath,00460025,14,54,45,52,39,41,34,36,35,40,,,,,0,390
Brookline - John D Runkle,00460045,17,63,61,36,53,59,43,40,62,46,,,,,0,480
Brookline - Lawrence,00460030,29,77,78,49,54,59,51,40,45,46,,,,,0,528
Brookline - Michael Driscoll,00460020,41,53,43,38,37,42,37,35,45,37,,,,,0,408
Brookline - Pierce,00460040,15,76,67,60,67,62,70,55,59,56,,,,,0,587
Brookline - The Lynch Center,00460060,59,,,,,,,,,,,,,,0,59
Brookline - William H Lincoln,00460035,31,61,42,45,63,33,48,44,48,42,,,,,0,457
Burlington - Burlington High,00480505,,,,,,,,,,,249,242,261,238,0,990
Burlington - Fox Hill,00480007,,77,91,76,100,76,86,,,,,,,,0,506
Burlington - Francis Wyman Elem,00480035,,84,95,92,82,107,92,,,,,,,,0,552
Burlington - Marshall Simonds Middle,00480303,,,,,,,,279,274,288,,,,,0,841
Burlington - Memorial,00480015,,43,30,43,43,39,50,,,,,,,,0,248
Burlington - Pine Glen Elementary,00480020,,68,55,74,71,65,58,,,,,,,,0,391
Cambridge - Amigos School,00490006,,59,36,37,47,35,31,29,23,18,,,,,0,315
Cambridge - Cambridge Rindge and Latin,00490506,,,,,,,,,,,394,384,414,414,2,"1,608"
Cambridge - Cambridgeport,00490007,,40,26,28,26,29,29,36,24,36,,,,,0,274
Cambridge - Fletcher/Maynard Academy,00490090,6,43,21,17,28,31,20,18,18,15,,,,,0,217
Cambridge - Graham and Parks,00490080,,55,47,42,45,47,45,48,37,37,,,,,0,403
Cambridge - Haggerty,00490020,,60,50,40,35,35,20,16,,,,,,,0,256
Cambridge - John M Tobin,00490065,18,50,37,22,28,35,34,31,27,22,,,,,0,304
Cambridge - Kennedy-Longfellow,00490040,13,54,30,23,27,31,21,64,64,64,,,,,0,391
Cambridge - King Open,00490035,,83,60,56,47,47,46,44,56,47,,,,,0,486
Cambridge - Maria L. Baldwin,00490005,,58,41,38,37,35,40,34,41,42,,,,,0,366
Cambridge - Martin Luther King Jr.,00490030,,52,30,19,14,16,21,17,23,25,,,,,0,217
Cambridge - Morse,00490045,13,58,38,36,32,38,39,27,31,24,,,,,0,336
Cambridge - Peabody,00490050,20,77,46,36,51,44,42,45,37,28,,,,,0,426
Canton - Canton High,00500505,,,,,,,,,,,208,192,191,236,0,827
Canton - Dean S Luce,00500020,61,239,84,84,79,86,80,,,,,,,,0,713
Canton - John F Kennedy,00500017,,,89,74,76,70,76,,,,,,,,0,385
Canton - Lt Peter M Hansen,00500012,,,89,72,92,94,84,,,,,,,,0,431
Canton - Wm H Galvin Middle,00500305,,,,,,,,248,252,237,,,,,0,737
Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School,04320530,,,,,,,,68,68,68,,,,,0,204
Cape Cod Region Voc Tech - Cape Cod Region Voc Tech,08150605,,,,,,,,,,,167,189,180,150,0,686
Carlisle - Carlisle School,00510025,15,68,62,89,89,76,87,105,104,90,,,,,0,785
Carver - Carver High School,00520505,,,,,,,,,,,153,150,142,103,4,552
Carver - Carver Middle,00520305,,,,,,,,174,153,165,,,,,0,492
Carver - Erwin K. Washburn Primary School,00520005,34,125,162,164,,,,,,,,,,,0,485
Carver - Gov John Carver Elem,00520010,,,,,150,163,153,,,,,,,,0,466
Central Berkshire - Becket Washington School,06350005,19,12,19,15,17,11,17,,,,,,,,0,110
Central Berkshire - Berkshire Trail Elem,06350010,19,14,13,13,21,14,18,,,,,,,,0,112
Central Berkshire - Craneville,06350025,,77,72,75,78,95,91,,,,,,,,0,488
Central Berkshire - Kittredge,06350035,17,39,21,42,35,39,23,,,,,,,,0,216
Central Berkshire - Nessacus Regional Middle School ,06350305,,,,,,,,142,191,181,,,,,0,514
Central Berkshire - Wahconah Regional High,06350505,,,,,,,,,,,182,157,197,164,4,704
Champion Charter (District) - Champion Charter School,04340505,,,,,,,,,,,82,20,14,8,0,124
Chatham - Chatham Elementary,00550005,16,52,45,54,53,51,,,,,,,,,0,271
Chatham - Chatham High,00550505,,,,,,,,,,,51,52,48,51,5,207
Chatham - Chatham Middle School,00550305,,,,,,,62,55,51,56,,,,,0,224
Chelmsford - Byam School,00560030,,91,94,83,98,128,,,,,,,,,0,494
Chelmsford - Center Elementary School,00560005,,66,96,89,100,90,,,,,,,,,0,441
Chelmsford - Charles D Harrington,00560025,107,79,96,101,102,85,,,,,,,,,0,570
Chelmsford - Chelmsford High,00560505,,,,,,,,,,,412,434,433,436,1,"1,716"
Chelmsford - Col Moses Parker Schl,00560305,,,,,,,177,174,188,179,,,,,0,718
Chelmsford - McCarthy Middle School,00560310,,,,,,,217,229,247,249,,,,,0,942
Chelmsford - South Row,00560015,,59,77,85,73,91,,,,,,,,,0,385
Chelmsford - Westlands Elementary,00560020,,70,64,68,82,68,,,,,,,,,0,352
Chelsea - Chelsea High,00570505,,,,,,,,,,,499,407,336,251,8,"1,501"
Chelsea - Clark Avenue School,00570050,,,,,,,155,155,133,142,,,,,0,585
Chelsea - Edgar A Hooks Elem,00570030,,,135,100,101,109,,,,,,,,,0,445
Chelsea - Eugene Wright School,00570045,,,,,,,113,114,115,143,,,,,0,485
Chelsea - Frank M Sokolowski Elem,00570040,,,126,99,92,101,,,,,,,,,0,418
Chelsea - George F. Kelly Elem,00570035,,,105,121,119,96,,,,,,,,,0,441
Chelsea - Joseph A. Browne School,00570055,,,,,,,96,101,105,114,,,,,0,416
Chelsea - Shurtleff Early Childhood,00570003,353,497,,,,,,,,,,,,,0,850
Chelsea - William A Berkowitz Elem,00570025,,,122,107,90,106,,,,,,,,,0,425
Chesterfield-Goshen - New Hingham Regional Elem,06320025,16,23,31,16,22,20,19,25,,,,,,,0,172
Chicopee - Barry,00610003,,65,58,66,68,73,65,,,,,,,,0,395
Chicopee - Belcher,00610010,,75,79,70,1,,,,,,,,,,0,225
Chicopee - Bellamy Middle,00610305,,,,,,,,310,346,315,,,,,0,971
Chicopee - Bowe,00610015,30,75,64,63,63,72,69,,,,,,,,0,436
Chicopee - Bowie,00610020,,58,64,64,68,75,71,,,,,,,,0,400
Chicopee - Chicopee Academy,00610021,,,,,,,,,9,11,18,21,15,10,0,84
Chicopee - Chicopee Comprehensive HS,00610510,,,,,,,,,,,390,319,336,322,0,"1,367"
Chicopee - Chicopee High,00610505,,,,,,,,,,,265,365,284,256,0,"1,170"
Chicopee - Fairview Middle,00610310,,,,,,,,252,264,234,,,,,0,750
Chicopee - Gen John J Stefanik,00610090,,72,62,82,67,60,51,,,,,,,,0,394
Chicopee - Lambert-Lavoie,00610040,,45,41,36,53,41,60,,,,,,,,0,276
Chicopee - Litwin,00610022,,23,31,28,89,86,103,,,,,,,,0,360
Chicopee - Selser,00610050,,54,71,55,62,71,61,,,,,,,,0,374
Chicopee - Streiber Memorial School,00610065,,46,44,46,53,41,41,,,,,,,,0,271
Chicopee - Szetela ECC,00610001,218,,,,,,,,,,,,,,0,218
Christa McAuliffe Regional Charter Public (District) - Christa McAuliffe Regional Charter Public School,04180305,,,,,,,,72,90,87,,,,,0,249
City On A Hill Charter Public (District) - City On A Hill Charter Public School,04370505,,,,,,,,,,,115,76,55,22,0,268
Clarksburg - Clarksburg Elementary,00630010,,20,19,22,18,20,20,33,27,20,,,,,0,199
Clinton - Clinton Elementary,00640050,95,144,160,153,157,142,,,,,,,,,0,851
Clinton - Clinton Middle School,00640305,,,,,,,128,167,152,160,,,,,0,607
Clinton - Clinton Senior High,00640505,30,,,,,,,,,,153,129,129,140,3,584
Codman Academy Charter Public (District) - Codman Academy Charter Public School,04380505,,,,,,,,,,,40,38,15,19,0,112
Cohasset - Cohasset Middle/High School,00650505,,,,,,,,123,118,114,97,108,87,110,0,757
Cohasset - Deer Hill,00650005,,,,,116,110,112,,,,,,,,0,338
Cohasset - Joseph Osgood,00650010,18,140,102,134,,,,,,,,,,,0,394
Community Charter School of Cambridge (District) - Community Charter School of Cambridge,04360305,,,,,,,,,37,61,48,32,,,0,178
Community Day Charter Public (District) - Community Day Charter Public School,04400205,,84,25,23,24,44,38,21,21,26,,,,,0,306
Concord - Alcott,00670005,4,60,75,71,75,77,67,,,,,,,,0,429
Concord - Concord Middle,00670305,,,,,,,,188,190,222,,,,,0,600
Concord - Thoreau,00670020,9,64,72,84,78,63,75,,,,,,,,0,445
Concord - Willard,00670030,10,63,60,59,75,61,56,,,,,,,,0,384
Concord-Carlisle - Concord Carlisle High,06400505,,,,,,,,,,,336,321,299,300,0,"1,256"
Conservatory Lab Charter (District) - Conservatory Lab Charter School,04390050,,22,24,21,23,22,20,,,,,,,,0,132
Conway - Conway Grammar,00680005,13,23,22,19,24,21,24,20,,,,,,,0,166
Danvers - Danvers High,00710505,,,,,,,,,,,268,236,266,264,0,"1,034"
Danvers - Great Oak,00710015,27,60,57,62,55,63,58,,,,,,,,0,382
Danvers - Highlands,00710010,,46,56,65,54,73,52,,,,,,,,0,346
Danvers - Holten Richmond Middle School,00710305,,,,,,,,290,286,304,,,,,0,880
Danvers - Ivan G Smith,00710032,,44,37,54,54,76,53,,,,,,,,0,318
Danvers - Riverside,00710030,39,46,43,42,48,49,44,,,,,,,,0,311
Danvers - Willis E Thorpe,00710045,,49,57,63,61,57,60,,,,,,,,0,347
Dartmouth - Andrew B Cushman,00720010,,,30,29,42,44,43,,,,,,,,0,188
Dartmouth - Dartmouth High,00720505,,,,,,,,,,,326,320,348,306,0,"1,300"
Dartmouth - Dartmouth Middle,00720050,,,,,,,,330,368,332,,,,,0,"1,030"
Dartmouth - George H Potter,00720030,,56,73,71,89,77,85,,,,,,,,0,451
Dartmouth - James M. Quinn School,00720040,52,103,90,105,97,87,119,,,,,,,,0,653
Dartmouth - Job S Gidley,00720020,,34,51,40,45,53,41,,,,,,,,0,264
Dartmouth - Joseph Demello,00720015,,84,70,74,59,66,67,,,,,,,,0,420
Dedham - Avery,00730010,,,37,49,49,53,54,,,,,,,,0,242
Dedham - Dedham High,00730505,,,,,,,,,,,207,208,202,162,0,779
Dedham - Dedham Middle School,00730305,,,,,,,,221,217,227,,,,,0,665
Dedham - Early Childhood Center,00730005,118,196,,,,,,,,,,,,,0,314
Dedham - Greenlodge,00730025,,,52,62,53,49,83,,,,,,,,0,299
Dedham - Oakdale,00730030,,,68,71,74,70,77,,,,,,,,0,360
Dedham - Riverdale,00730045,,,41,55,41,39,36,,,,,,,,0,212
Deerfield - Deerfield Elem,00740015,28,61,62,66,61,63,63,60,,,,,,,0,464
Dennis-Yarmouth - Dennis-Yarmouth Reg High,06450505,,,,,,,,,,,271,264,280,260,3,"1,078"
Dennis-Yarmouth - Ezra H Baker,06450005,21,95,107,89,113,,,,,,,,,,0,425
Dennis-Yarmouth - Laurence C MacArthur Elem,06450020,53,44,70,70,68,,,,,,,,,,0,305
Dennis-Yarmouth - Marguerite E Small Elem,06450015,,,,,,185,216,,,,,,,,0,401
Dennis-Yarmouth - Mattacheese Middle Sch,06450305,,,,,,,,191,195,219,,,,,0,605
Dennis-Yarmouth - N H Wixon Middle,06450310,,,,,,102,89,111,122,116,,,,,0,540
Dennis-Yarmouth - Station Avenue Elem,06450025,1,125,100,110,113,,,,,,,,,,0,449
Dighton-Rehoboth - Dighton Elementary,06500005,28,77,95,106,91,102,,,,,,,,,0,499
Dighton-Rehoboth - Dighton Middle School,06500305,,,,,,,88,118,125,108,,,,,0,439
Dighton-Rehoboth - Dighton-Rehoboth Rhs,06500505,,,,,,,,,,,272,271,274,259,0,"1,076"
Dighton-Rehoboth - Dorothy L Beckwith,06500310,,,,,,,159,157,146,157,,,,,0,619
Dighton-Rehoboth - Palmer River,06500010,51,131,130,141,152,148,,,,,,,,,0,753
Douglas - Douglas Early Childhood,00770003,167,137,,,,,,,,,,,,,0,304
Douglas - Douglas Elementary,00770010,,,113,134,130,,,,,,,,,,0,377
Douglas - Douglas High School,00770505,,,,,,,,,,134,101,120,111,78,4,548
Douglas - Douglas Intermediate School,00770100,,,,,,140,147,111,148,,,,,,0,546
Dover - Chickering,00780005,7,83,99,90,105,106,103,,,,,,,,0,593
Dover-Sherborn - Dover-Sherborn Reg High,06550505,,,,,,,,,,,161,149,149,148,0,607
Dover-Sherborn - Dover-Sherborn Reg MS,06550405,,,,,,,,174,167,135,,,,,0,476
Dracut - Brookside Elementary,00790035,24,112,111,113,136,118,,,,,,,,,0,614
Dracut - Dracut Senior High,00790505,,,,,,,,,,,404,296,275,256,0,"1,231"
Dracut - George H. Englesby Intermediate,00790040,,,,,,,367,342,,,,,,,0,709
Dracut - Greenmont Avenue,00790030,,41,42,62,45,61,,,,,,,,,0,251
Dracut - Joseph A Campbell Elem,00790020,29,104,111,92,110,111,,,,,,,,,0,557
Dracut - Lakeview Junior High,00790410,,,,,,,,,349,364,,,,,0,713
Dracut - Parker Avenue,00790025,,23,33,30,38,35,,,,,,,,,0,159
Dudley-Charlton Reg - Charlton Elementary,06580020,94,153,186,,,,,,,,,,,,0,433
Dudley-Charlton Reg - Charlton Middle School,06580310,,,,,,,185,178,231,207,,,,,0,801
Dudley-Charlton Reg - Dudley Elementary,06580005,,,,122,157,132,,,,,,,,,0,411
Dudley-Charlton Reg - Dudley Middle School,06580305,,,,,,,126,133,166,153,,,,,0,578
Dudley-Charlton Reg - Heritage School,06580030,,,,183,198,189,,,,,,,,,0,570
Dudley-Charlton Reg - Mason Rd School,06580010,94,140,148,,,,,,,,,,,,0,382
Dudley-Charlton Reg - Shepherd Hill Reg High,06580505,,,,,,,,,,,339,310,308,249,0,"1,206"
Duxbury - Alden School,00820004,,,,,279,283,236,,,,,,,,0,798
Duxbury - Chandler Elementary,00820006,45,209,286,263,,,,,,,,,,,0,803
Duxbury - Duxbury High,00820505,,,,,,,,,,,266,243,235,254,1,999
Duxbury - Duxbury Middle,00820305,,,,,,,,263,270,239,,,,,0,772
East Bridgewater - Central,00830005,69,156,199,222,172,,,,,,,,,,0,818
East Bridgewater - East Bridgewater High,00830505,,,,,,,,,,,181,163,183,146,0,673
East Bridgewater - Gordon W Mitchell,00830010,,,,,,191,228,191,199,184,,,,,0,993
East Longmeadow - Birchland Park,00870305,,,,,,,,212,220,237,,,,,0,669
East Longmeadow - East Longmeadow High,00870505,,,,,,,,,,,253,230,230,225,0,938
East Longmeadow - Mapleshade,00870010,,,,,106,102,101,,,,,,,,0,309
East Longmeadow - Meadow Brook,00870013,47,187,190,204,,,,,,,,,,,0,628
East Longmeadow - Mountain View,00870015,,,,,104,107,104,,,,,,,,0,315
Eastham - Eastham Elementary,00850005,,47,45,32,35,41,27,,,,,,,,0,227
Easthampton - Center School,00860005,,44,39,38,36,34,,,,,,,,,0,191
Easthampton - Easthampton High,00860505,,,,,,,,,,,128,140,127,119,2,516
Easthampton - Maple,00860010,36,61,38,40,38,43,,,,,,,,,0,256
Easthampton - Neil A Pepin,00860020,,22,37,35,36,35,,,,,,,,,0,165
Easthampton - White Brook Middle School,00860305,,,,,,,124,134,136,135,,,,,0,529
Easton - Center School,00880003,55,107,114,90,70,,,,,,,,,,0,436
Easton - Easton Junior High,00880405,,,,,,,,,321,312,294,,,,0,927
Easton - F L Olmsted,00880030,,,,,,164,163,156,,,,,,,0,483
Easton - H H Richardson School,00880025,25,,,,46,130,151,156,,,,,,,0,508
Easton - Moreau Hall,00880020,3,72,88,71,70,,,,,,,,,,0,304
Easton - Oliver Ames High,00880505,,,,,,,,,,,,290,259,255,0,804
Easton - Parkview Elementary,00880015,3,96,134,118,105,,,,,,,,,,0,456
Edgartown - Edgartown Elementary,00890005,11,25,34,35,41,39,32,35,42,35,,,,,0,329
Edward Brooke Charter (District) - Edward Brooke Charter School,04280305,,60,60,,,,48,78,51,45,,,,,0,342
Erving - Erving Elementary,00910030,29,23,16,22,27,20,23,23,,,,,,,0,183
Essex Agr Tech - Essex Agr and Tech Inst,09130705,,,,,,,,,,,120,108,107,104,0,439
Everett - Everett High,00930505,,,,,,,,,,,484,455,412,420,3,"1,774"
Everett - George Keverian School,00930028,,57,71,77,75,91,91,90,79,73,,,,,0,704
Everett - Lafayette School,00930038,,97,75,90,91,90,84,105,104,107,,,,,0,843
Everett - Madeline English School,00930018,50,77,79,58,79,55,66,59,72,53,,,,,0,648
Everett - Parlin School,00930058,,78,62,61,62,60,71,80,95,101,,,,,0,670
Everett - Sumner G. Whittier School,00930010,,39,48,38,52,63,69,48,44,45,,,,,0,446
Everett - Webster School,00930015,285,19,22,27,,,,,,,,,,,0,353
Excel Academy Charter (District) - Excel Academy Charter School,04100205,,,,,,,,54,55,69,,,,,0,178
Fairhaven - East Fairhaven,00940010,31,20,19,26,21,20,24,,,,,,,,0,161
Fairhaven - Fairhaven High,00940505,,,,,,,,,,,206,160,166,141,1,674
Fairhaven - Hastings Middle,00940305,,,,,,,,181,165,201,,,,,0,547
Fairhaven - Leroy Wood,00940030,,35,41,33,52,47,47,,,,,,,,0,255
Fairhaven - Oxford,00940015,,30,44,41,47,40,54,,,,,,,,0,256
Fairhaven - Rogers,00940020,17,34,35,41,40,40,41,,,,,,,,0,248
Fall River - A S LeTourneau,00950085,,23,29,40,37,18,24,,,,,,,,0,171
Fall River - ACESE,00950055,,,1,3,5,5,3,,,,,,,,0,17
Fall River - B M C Durfee High,00950505,,,,,,,,,,,884,685,618,534,0,"2,721"
Fall River - Charles V Carroll,00950020,,47,43,41,44,53,42,,,,,,,,0,270
Fall River - Coughlin,00950030,,24,22,28,28,25,23,,,,,,,,0,150
Fall River - Davol,00950040,,31,21,17,21,26,26,,,,,,,,0,142
Fall River - Edmond P Talbot Middle,00950305,,,,,,,,200,209,196,,,,,0,605
Fall River - Fall River Alt,00950330,,,,,,,,6,13,18,,,,,0,37
Fall River - Fall River Alternative High School,00950510,,,,,,,,,,,39,23,7,7,0,76
Fall River - Fowler Elementary School,00950060,,22,26,16,26,16,26,,,,,,,,0,132
Fall River - Harriet T Healy,00950070,,24,42,40,41,36,33,,,,,,,,0,216
Fall River - Hector L Belisle,00950010,,43,23,20,17,13,16,,,,,,,,0,132
Fall River - Henry Lord Middle,00950310,,,,,,,,235,243,232,,,,,0,710
Fall River - James Tansey,00950140,,52,49,48,51,40,41,,,,,,,,0,281
Fall River - John J Doran,00950045,,100,85,85,75,79,66,,,,,,,,0,490
Fall River - Laurel Lake,00950080,,38,40,39,39,39,28,,,,,,,,0,223
Fall River - Leontine Lincoln,00950090,,23,24,20,20,19,10,,,,,,,,1,117
Fall River - Matthew J Kuss Middle,00950320,,,,,,,,190,137,168,,,,,0,495
Fall River - Morton Middle,00950315,,,,,,,,237,235,219,,,,,0,691
Fall River - N B Borden,00950012,,24,23,22,25,23,19,,,,,,,,0,136
Fall River - North End Elementary,00950005,72,78,101,82,73,87,63,,,,,,,,0,556
Fall River - Osborn Street,00950100,,20,25,19,20,15,17,,,,,,,,0,116
Fall River - Ralph M Small,00950125,,,37,34,29,26,22,,,,,,,,0,148
Fall River - Samuel Watson,00950145,,44,33,34,37,43,33,,,,,,,,0,224
Fall River - Spencer Borden,00950130,35,99,68,67,68,61,60,,,,,,,,0,458
Fall River - Susan H Wixon,00950160,,34,36,32,38,38,40,,,,,,,,0,218
Fall River - Westall,00950150,,43,40,41,20,26,46,,,,,,,,0,216
Fall River - William Connell,00950025,,22,22,21,27,24,21,,,,,,,,0,137
Fall River - William S Greene,00950065,58,79,81,71,89,100,96,,,,,,,,0,574
Falmouth - East Falmouth Elem,00960005,58,55,44,43,72,54,,,,,,,,,0,326
Falmouth - Falmouth High,00960505,,,,,,,,,,,286,310,337,285,1,"1,219"
Falmouth - Lawrence,00960405,,,,,,,,,305,311,,,,,0,616
Falmouth - Morse Pond School,00960305,,,,,,,279,329,,,,,,,0,608
Falmouth - Mullen-Hall,00960020,,111,104,96,76,117,,,,,,,,,0,504
Falmouth - North Falmouth Elem,00960030,33,63,74,72,70,73,,,,,,,,,0,385
Falmouth - Teaticket,00960015,75,58,70,47,56,63,,,,,,,,,0,369
Farmington River Reg - Farmington River Elem,06620020,28,20,15,17,16,17,18,17,,,,,,,0,148
Fitchburg - Academy Middle School,00970320,,,,,,,117,130,113,102,,,,,0,462
Fitchburg - B F Brown Arts Vision School,00970305,,,,,,,101,107,118,115,,,,,0,441
Fitchburg - Crocker Elementary,00970016,,88,102,100,94,94,,,,,,,,,0,478
Fitchburg - Fitchburg Alt. ED Program,00970510,,,,,,,,,,,11,,41,61,0,113
Fitchburg - Fitchburg Arts Academy,00970325,,,,,,,41,32,34,32,,,,,0,139
Fitchburg - Fitchburg High,00970505,21,,,,,,,,,,421,344,305,276,9,"1,376"
Fitchburg - McKay Campus-FSC,00970030,81,61,81,73,80,71,,,,,,,,,0,447
Fitchburg - Memorial Intermediate,00970048,,,,,,,149,178,159,172,,,,,0,658
Fitchburg - Reingold Elementary,00970043,4,125,133,140,153,111,,,,,,,,,0,666
Fitchburg - South Street Elementary,00970060,57,139,152,122,152,119,,,,,,,,,0,741
Florida - Abbott Memorial,00980005,13,9,8,9,12,10,11,11,14,8,,,,,1,106
Four Rivers Charter Public (District) - Four Rivers Charter Public School,04130505,,,,,,,,,36,35,29,29,32,,0,161
Foxborough - Charles Taylor Elem,00990050,,59,60,71,73,58,,,,,,,,,0,321
Foxborough - Foxborough High,00990505,,,,,,,,,,,224,240,203,219,1,887
Foxborough - John J Ahern,00990405,,,,,,,208,220,225,244,,,,,0,897
Foxborough - Mabelle M Burrell,00990015,,56,57,62,66,64,,,,,,,,,0,305
Foxborough - Vincent M Igo Elem,00990020,93,74,75,84,89,99,,,,,,,,,0,514
Foxborough Regional Charter (District) - Foxborough Regional Charter School,04460550,,94,114,112,111,103,102,95,68,66,49,42,33,32,0,"1,021"
Framingham - Barbieri Elem,01000035,,116,103,100,74,110,103,,,,,,,,0,606
Framingham - Blocks Pre-School @ King,01000003,251,,,,,,,,,,,,,,0,251
Framingham - Brophy,01000006,,69,67,79,85,71,71,,,,,,,,0,442
Framingham - Cameron Middle School,01000302,,,,,,,,192,168,136,,,,,0,496
Framingham - Charlotte A Dunning,01000007,,69,75,80,79,83,71,,,,,,,,0,457
Framingham - Framingham H S,01000515,,,,,,,,,,,571,541,485,551,0,"2,148"
Framingham - Fuller Middle,01000305,,,,,,,,158,185,229,,,,,0,572
Framingham - Hemenway,01000015,,94,101,94,91,92,83,,,,,,,,0,555
Framingham - Mary E Stapleton Elem,01000045,,61,58,68,72,70,91,,,,,,,,0,420
Framingham - Miriam F McCarthy Sch,01000050,,78,77,86,93,77,91,,,,,,,,0,502
Framingham - Potter Road,01000039,,83,92,79,83,56,44,,,,,,,,0,437
Framingham - Walsh Middle,01000310,,,,,,,,279,232,232,,,,,0,743
Framingham - Woodrow Wilson,01000055,,73,74,84,59,75,91,,,,,,,,0,456
Francis W. Parker Charter Essential (District) - Francis W. Parker Charter Essential School,04780505,,,,,,,,,66,64,61,58,61,54,0,364
Franklin - Annie Sullivan Middle School,01010040,,,,,,,,163,144,175,,,,,0,482
Franklin - Davis Thayer,01010035,,55,65,50,45,48,53,,,,,,,,0,316
Franklin - Franklin ECDC,01010003,199,,,,,,,,,,,,,,0,199
Franklin - Franklin High,01010505,,,,,,,,,,,416,375,391,350,1,"1,533"
Franklin - Helen Keller Elementary,01010012,,95,107,87,100,80,108,,,,,,,,0,577
Franklin - Horace Mann,01010405,,,,,,,,191,176,185,,,,,0,552
Franklin - J F Kennedy Memorial,01010013,,85,99,90,102,89,86,,,,,,,,0,551
Franklin - Jefferson Elementary,01010010,,78,79,100,78,114,99,,,,,,,,0,548
Franklin - Oak Street Elementary,01010030,,76,84,76,85,89,74,,,,,,,,0,484
Franklin - Parmenter,01010032,,72,83,70,71,67,76,,,,,,,,0,439
Franklin - Remington Middle,01010310,,,,,,,,186,149,136,,,,,0,471
