SCHOOL,ORG CODE,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,TOTAL
Boston - Samuel Adams,00350302,45,56,50,51,40,39,27,0,0,0,0,0,0,0,0,308
Boston - Samuel W Mason,00350304,23,36,40,36,40,35,32,0,0,0,0,0,0,0,0,242
Boston - Sarah Greenwood,00350308,42,41,46,52,51,46,38,42,27,30,0,0,0,0,0,415
Boston - Snowden International School at Copley,00350690,0,0,0,0,0,0,0,0,0,0,140,88,93,67,1,389
Boston - TechBoston Academy,00350657,0,0,0,0,0,0,0,123,134,140,168,153,138,128,1,985
Boston - The English High,00350535,0,0,0,0,0,0,0,0,0,0,192,111,121,133,2,559
Boston - Thomas J Kenny,00350328,27,43,53,37,53,43,37,0,0,0,0,0,0,0,0,293
Boston - UP Academy Holland,00350167,47,112,141,122,114,109,75,0,0,0,0,0,0,0,0,720
Boston - Urban Science Academy,00350579,0,0,0,0,0,0,0,0,0,0,136,97,138,91,9,471
Boston - Warren-Prescott,00350346,4,69,68,71,71,68,57,56,21,47,0,0,0,0,0,532
Boston - Washington Irving Middle,00350445,0,0,0,0,0,0,0,113,105,136,0,0,0,0,0,354
Boston - West Roxbury Academy,00350658,0,0,0,0,0,0,0,0,0,0,141,147,159,130,2,579
Boston - William E Russell,00350366,61,58,83,59,45,40,41,0,0,0,0,0,0,0,0,387
Boston - William Ellery Channing,00350360,29,31,41,43,52,51,48,0,0,0,0,0,0,0,0,295
Boston - William H Ohrenberger,00350258,0,0,0,0,89,115,104,115,90,98,0,0,0,0,0,611
Boston - William McKinley,00350363,0,2,5,12,12,16,32,28,27,29,43,54,59,32,30,381
Boston - William Monroe Trotter,00350370,48,65,94,88,53,50,39,51,0,0,0,0,0,0,0,488
Boston - Winship Elementary,00350374,26,52,47,64,43,41,40,0,0,0,0,0,0,0,0,313
Boston - Wm B Rogers Middle,00350470,0,0,0,0,0,0,0,73,100,175,0,0,0,0,0,348
Boston - Young Achievers,00350380,37,43,58,58,58,54,46,52,48,53,0,0,0,0,0,507
Boston Collegiate Charter - Boston Collegiate Charter School,04490305,0,0,0,0,0,0,103,100,95,94,86,83,70,57,0,688
Boston Day and Evening Academy Charter - Boston Day and Evening Academy Charter School,04240505,0,0,0,0,0,0,0,0,0,0,79,33,102,166,0,380
Boston Green Academy Horace Mann Charter School - Boston Green Academy Horace Mann Charter School,04110305,0,0,0,0,0,0,0,69,0,0,71,83,77,80,13,393
Boston Preparatory Charter Public - Boston Preparatory Charter Public School,04160305,0,0,0,0,0,0,0,58,58,58,75,53,45,44,0,391
Boston Renaissance Charter Public - Boston Renaissance Charter  Public School,04810550,119,116,124,128,127,113,121,96,0,0,0,0,0,0,0,944
Bourne - Bourne High School,00360505,0,0,0,0,0,0,0,0,0,0,109,93,152,108,0,462
Bourne - Bourne Middle School,00360325,0,0,0,0,0,0,190,182,187,166,0,0,0,0,0,725
Bourne - Bournedale Elementary School,00360005,51,96,71,66,72,79,0,0,0,0,0,0,0,0,0,435
Bourne - Peebles Elementary School,00360010,0,40,84,86,88,93,0,0,0,0,0,0,0,0,0,391
Boxford - Harry Lee Cole,00380005,46,81,82,87,0,0,0,0,0,0,0,0,0,0,0,296
Boxford - Spofford Pond,00380013,0,0,0,0,99,118,120,114,0,0,0,0,0,0,0,451
Boylston - Boylston Elementary,00390005,8,36,37,49,55,53,59,0,0,0,0,0,0,0,0,297
Braintree - Archie T Morrison,00400033,0,26,91,86,66,66,65,0,0,0,0,0,0,0,0,400
Braintree - Braintree High,00400505,106,0,0,0,0,0,0,0,0,0,415,382,397,401,6,"1,707"
Braintree - Donald Ross,00400050,0,0,53,54,52,59,48,0,0,0,0,0,0,0,0,266
Braintree - East Middle School,00400305,0,0,0,0,0,0,0,256,252,243,0,0,0,0,0,751
Braintree - Highlands,00400015,0,0,80,70,73,89,74,0,0,0,0,0,0,0,0,386
Braintree - Hollis,00400005,0,27,67,76,74,86,98,0,0,0,0,0,0,0,0,428
Braintree - Liberty,00400025,0,0,85,106,70,84,90,0,0,0,0,0,0,0,0,435
Braintree - Mary E Flaherty School,00400020,0,22,68,69,64,67,88,0,0,0,0,0,0,0,0,378
Braintree - Monatiquot Kindergarten Center,00400009,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,289
Braintree - South Middle School,00400310,0,0,0,0,0,0,0,211,229,206,0,0,0,0,0,646
Brewster - Eddy Elementary,00410010,0,0,0,0,78,74,62,0,0,0,0,0,0,0,0,214
Brewster - Stony Brook Elementary,00410005,36,77,83,71,0,0,0,0,0,0,0,0,0,0,0,267
Bridge Boston Charter School - Bridge Boston Charter School,04170205,39,40,38,37,35,0,0,0,0,0,0,0,0,0,0,189
Bridgewater-Raynham - Bridgewater Middle School,06250320,0,0,0,0,0,0,0,0,241,292,0,0,0,0,0,533
Bridgewater-Raynham - Bridgewater-Raynham Regional,06250505,0,0,0,0,0,0,0,0,0,0,352,391,369,373,8,"1,493"
Bridgewater-Raynham - Laliberte Elementary School,06250050,0,0,0,175,135,178,0,0,0,0,0,0,0,0,0,488
Bridgewater-Raynham - Merrill Elementary School,06250020,0,145,151,0,0,0,0,0,0,0,0,0,0,0,0,296
Bridgewater-Raynham - Mitchell Elementary School,06250002,104,194,235,251,225,0,0,0,0,0,0,0,0,0,0,"1,009"
Bridgewater-Raynham - Raynham Middle School,06250315,0,0,0,0,0,0,179,194,174,187,0,0,0,0,0,734
Bridgewater-Raynham - Williams Intermediate School,06250300,0,0,0,0,0,248,248,252,0,0,0,0,0,0,0,748
Brimfield - Brimfield Elementary,00430005,33,36,40,33,44,31,39,35,0,0,0,0,0,0,0,291
Bristol County Agricultural - Bristol County Agricultural High,09100705,0,0,0,0,0,0,0,0,0,0,126,116,109,97,0,448
Bristol-Plymouth Regional Vocational Technical - Bristol-Plymouth Vocational Technical,08100605,0,0,0,0,0,0,0,0,0,0,349,347,323,303,0,"1,322"
Brockton - Ashfield Middle School,00440421,0,0,0,0,0,0,0,151,144,161,0,0,0,0,0,456
Brockton - B B Russell Alternative School,00440080,0,0,0,0,0,0,0,0,6,6,12,18,6,5,0,53
Brockton - Barrett Russell School,00440007,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,236
Brockton - Brockton Champion High School,00440515,0,0,0,0,0,0,0,0,0,0,65,40,41,44,0,190
Brockton - Brockton High,00440505,0,0,0,0,0,0,0,0,0,0,"1,146","1,042","1,016",938,32,"4,174"
Brockton - Brookfield,00440010,0,111,127,119,127,110,99,0,0,0,0,0,0,0,0,693
Brockton - Downey,00440110,0,109,123,126,105,112,107,0,0,0,0,0,0,0,0,682
Brockton - Dr W Arnone Community School,00440001,0,140,140,136,123,128,123,0,0,0,0,0,0,0,0,790
Brockton - East Middle School,00440405,0,0,0,0,0,0,0,142,133,150,0,0,0,0,0,425
Brockton - Edgar B Davis,00440023,0,109,130,126,129,124,125,113,115,110,0,0,0,0,0,"1,081"
Brockton - Edison Academy,00440520,0,0,0,0,0,0,0,0,0,0,48,41,92,65,0,246
Brockton - Gilmore School Early Childhood Center,00440050,246,83,0,0,0,0,0,0,0,0,0,0,0,0,0,329
Brockton - Goddard Alternative School,00440400,0,0,0,0,0,1,1,4,4,4,15,6,12,9,0,56
Brockton - Hancock,00440045,0,98,134,145,135,115,110,0,0,0,0,0,0,0,0,737
Brockton - Huntington,00440055,0,43,82,99,97,91,82,0,0,0,0,0,0,0,0,494
Brockton - John F Kennedy,00440017,0,89,115,114,121,95,96,0,0,0,0,0,0,0,0,630
Brockton - Joseph F. Plouffe Academy,00440422,0,0,0,0,0,0,0,231,221,218,0,0,0,0,0,670
Brockton - Louis F Angelo Elementary,00440065,0,89,128,133,110,188,183,0,0,0,0,0,0,0,0,831
Brockton - Manthala George Jr. School,00440003,0,116,180,165,160,154,144,0,0,0,0,0,0,0,0,919
Brockton - Mary E. Baker School,00440002,0,94,121,125,137,120,122,0,0,0,0,0,0,0,0,719
Brockton - North Middle School,00440410,0,0,0,0,0,0,0,163,183,198,0,0,0,0,0,544
Brockton - Oscar F Raymond,00440078,0,112,127,134,122,128,132,92,86,106,0,0,0,0,0,"1,039"
Brockton - South Middle School,00440415,0,0,0,0,0,0,0,189,179,173,0,0,0,0,0,541
Brockton - West Middle School,00440420,0,0,0,0,0,0,0,219,215,217,0,0,0,0,0,651
Brooke Charter School East Boston - Brooke Charter School East Boston,04570205,0,61,64,68,59,0,60,45,36,0,0,0,0,0,0,393
Brooke Charter School Mattapan - Brooke Charter School Mattapan,04430205,0,60,64,63,60,60,57,38,34,24,0,0,0,0,0,460
Brooke Charter School Roslindale - Brooke Charter School Roslindale,04280305,0,60,66,63,58,66,54,53,51,35,0,0,0,0,0,506
Brookfield - Brookfield Elementary,00450005,34,42,37,39,41,50,47,43,0,0,0,0,0,0,0,333
Brookline - Brookline Early Education Program at Beacon,00460001,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
Brookline - Brookline Early Education Program at Putterham,00460002,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
Brookline - Brookline High,00460505,14,0,0,0,0,0,0,0,0,0,494,478,431,473,15,"1,905"
Brookline - Edith C Baker,00460005,0,112,92,115,88,75,98,87,78,69,0,0,0,0,0,814
Brookline - Edward Devotion,00460015,0,111,100,108,101,74,80,82,79,78,0,0,0,0,0,813
Brookline - Heath,00460025,31,65,66,69,60,64,70,55,41,46,0,0,0,0,0,567
Brookline - John D Runkle,00460045,14,63,70,67,64,47,70,55,62,61,0,0,0,0,0,573
Brookline - Lawrence,00460030,0,92,86,88,84,58,89,60,57,59,0,0,0,0,0,673
Brookline - Michael Driscoll,00460020,16,68,56,67,71,71,71,57,64,47,0,0,0,0,0,588
Brookline - Pierce,00460040,0,108,112,91,88,84,89,82,71,90,0,0,0,0,0,815
Brookline - The Lynch Center,00460060,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
Brookline - William H Lincoln,00460035,0,66,63,80,64,57,67,63,54,57,0,0,0,0,0,571
Burlington - Burlington High,00480505,128,7,0,0,0,0,0,0,0,0,234,259,241,254,0,"1,123"
Burlington - Fox Hill,00480007,0,47,43,55,50,58,70,0,0,0,0,0,0,0,0,323
Burlington - Francis Wyman Elementary,00480035,0,88,85,75,86,87,83,0,0,0,0,0,0,0,0,504
Burlington - Marshall Simonds Middle,00480303,0,0,0,0,0,0,0,275,296,284,0,0,0,0,0,855
Burlington - Memorial,00480015,0,71,74,71,67,75,65,0,0,0,0,0,0,0,0,423
Burlington - Pine Glen Elementary,00480020,0,42,38,58,39,41,53,0,0,0,0,0,0,0,0,271
Cambridge - Amigos School,00490006,28,52,47,48,40,39,27,25,30,24,0,0,0,0,0,360
Cambridge - Cambridge Rindge and Latin,00490506,0,0,0,0,0,0,0,0,0,0,499,471,439,423,4,"1,836"
Cambridge - Cambridge Street Upper School,00490305,0,0,0,0,0,0,0,88,92,79,0,0,0,0,0,259
Cambridge - Cambridgeport,00490007,54,47,43,40,36,38,28,0,0,0,0,0,0,0,0,286
Cambridge - Fletcher/Maynard Academy,00490090,54,42,40,45,22,30,30,0,0,0,0,0,0,0,0,263
Cambridge - Graham and Parks,00490080,35,52,65,69,60,65,46,0,0,0,0,0,0,0,0,392
Cambridge - Haggerty,00490020,28,50,39,44,35,36,37,0,0,0,0,0,0,0,0,269
Cambridge - John M Tobin,00490065,85,38,40,39,29,29,32,0,0,0,0,0,0,0,0,292
Cambridge - Kennedy-Longfellow,00490040,39,55,46,32,21,34,31,0,0,0,0,0,0,0,0,258
Cambridge - King Open,00490035,29,61,47,51,46,39,43,0,0,0,0,0,0,0,0,316
Cambridge - Maria L. Baldwin,00490005,54,67,43,47,44,46,42,0,0,0,0,0,0,0,0,343
Cambridge - Martin Luther King Jr.,00490030,39,53,46,45,32,26,27,0,0,0,0,0,0,0,0,268
Cambridge - Morse,00490045,52,49,38,45,38,42,38,0,0,0,0,0,0,0,0,302
Cambridge - Peabody,00490050,46,50,46,43,45,45,45,0,0,0,0,0,0,0,0,320
Cambridge - Putnam Avenue Upper School,00490310,0,0,0,0,0,0,0,82,79,65,0,0,0,0,0,226
Cambridge - Rindge Avenue Upper School,00490315,0,0,0,0,0,0,0,79,95,89,0,0,0,0,0,263
Cambridge - Vassal Lane Upper School,00490320,0,0,0,0,0,0,0,92,100,94,0,0,0,0,0,286
Canton - Canton High,00500505,0,0,0,0,0,0,0,0,0,0,247,216,222,228,0,913
Canton - Dean S Luce,00500020,0,88,94,97,80,92,103,0,0,0,0,0,0,0,0,554
Canton - John F Kennedy,00500017,0,104,59,83,82,83,88,0,0,0,0,0,0,0,0,499
Canton - Lt Peter M Hansen,00500012,0,64,85,70,87,78,95,0,0,0,0,0,0,0,0,479
Canton - Rodman Early Childhood Center,00500010,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
Canton - Wm H Galvin Middle,00500305,0,0,0,0,0,0,0,272,258,268,0,0,0,0,0,798
Cape Cod Lighthouse Charter - Cape Cod Lighthouse Charter School,04320530,0,0,0,0,0,0,0,80,80,80,0,0,0,0,0,240
Cape Cod Regional Vocational Technical - Cape Cod Region Vocational Technical,08150605,0,0,0,0,0,0,0,0,0,0,162,172,165,144,4,647
Carlisle - Carlisle School,00510025,12,52,70,58,70,70,76,72,75,86,0,0,0,0,0,641
Carver - Carver Elementary School,00520015,41,126,118,124,126,138,111,0,0,0,0,0,0,0,0,784
Carver - Carver Middle/High School,00520405,0,0,0,0,0,0,0,159,129,122,127,117,106,91,6,857
Central Berkshire - Becket Washington School,06350005,23,18,15,16,17,14,12,0,0,0,0,0,0,0,0,115
Central Berkshire - Berkshire Trail Elementary,06350010,12,6,12,4,11,7,13,0,0,0,0,0,0,0,0,65
Central Berkshire - Craneville,06350025,14,57,60,71,76,64,86,0,0,0,0,0,0,0,0,428
Central Berkshire - Kittredge,06350035,14,14,13,24,22,19,21,0,0,0,0,0,0,0,0,127
Central Berkshire - Nessacus Regional Middle School,06350305,0,0,0,0,0,0,0,148,129,168,0,0,0,0,0,445
Central Berkshire - Wahconah Regional High,06350505,0,0,0,0,0,0,0,0,0,0,125,143,122,150,3,543
Chelmsford - Byam School,00560030,0,76,100,98,98,104,0,0,0,0,0,0,0,0,0,476
Chelmsford - Center Elementary School,00560005,0,72,93,89,101,87,0,0,0,0,0,0,0,0,0,442
Chelmsford - Charles D Harrington,00560025,0,89,89,86,100,109,0,0,0,0,0,0,0,0,0,473
Chelmsford - Chelmsford High,00560505,0,0,0,0,0,0,0,0,0,0,379,362,423,413,0,"1,577"
Chelmsford - Col Moses Parker School,00560305,0,0,0,0,0,0,174,184,166,171,0,0,0,0,0,695
Chelmsford - Community Education Center,00560001,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133
Chelmsford - McCarthy Middle School,00560310,0,0,0,0,0,0,201,220,230,220,0,0,0,0,0,871
Chelmsford - South Row,00560015,0,64,85,74,87,79,0,0,0,0,0,0,0,0,0,389
Chelsea - Chelsea High,00570505,0,0,0,0,0,0,0,0,0,0,592,346,312,273,4,"1,527"
Chelsea - Clark Avenue School,00570050,0,0,0,0,0,0,130,140,137,141,0,0,0,0,0,548
Chelsea - Edgar A Hooks Elementary,00570030,0,0,190,149,111,113,0,0,0,0,0,0,0,0,0,563
Chelsea - Eugene Wright Science and Technology Academy,00570045,0,0,0,0,0,0,143,121,125,132,0,0,0,0,0,521
Chelsea - Frank M Sokolowski Elementary,00570040,0,0,153,144,168,148,0,0,0,0,0,0,0,0,0,613
Chelsea - George F. Kelly Elementary,00570035,0,0,168,134,145,143,0,0,0,0,0,0,0,0,0,590
Chelsea - Joseph A. Browne School,00570055,0,0,0,0,0,0,112,122,154,157,0,0,0,0,0,545
Chelsea - Shurtleff Early Childhood,00570003,256,617,0,0,0,0,0,0,0,0,0,0,0,0,0,873
Chelsea - William A Berkowitz Elementary,00570025,0,0,156,154,145,115,0,0,0,0,0,0,0,0,0,570
Chesterfield-Goshen - New Hingham Regional Elementary,06320025,13,20,12,22,18,22,25,21,0,0,0,0,0,0,0,153
Chicopee - Barry,00610003,0,70,68,73,78,78,86,0,0,0,0,0,0,0,0,453
Chicopee - Belcher,00610010,0,96,104,117,0,0,0,0,0,0,0,0,0,0,0,317
Chicopee - Bellamy Middle,00610305,0,0,0,0,0,0,0,324,302,269,0,0,0,0,0,895
Chicopee - Bowe,00610015,28,74,78,75,61,65,58,0,0,0,0,0,0,0,0,439
Chicopee - Bowie,00610020,0,60,71,68,60,62,57,0,0,0,0,0,0,0,0,378
Chicopee - Chicopee Academy,00610021,0,0,0,0,0,0,0,2,6,12,27,28,18,11,0,104
Chicopee - Chicopee Comprehensive High School,00610510,0,0,0,0,0,0,0,0,0,0,368,368,362,329,26,"1,453"
Chicopee - Chicopee High,00610505,0,0,0,0,0,0,0,0,0,0,244,277,260,249,5,"1,035"
Chicopee - Fairview Middle,00610310,0,0,0,0,0,0,0,211,227,247,0,0,0,0,0,685
Chicopee - Gen John J Stefanik,00610090,0,70,79,77,61,67,63,0,0,0,0,0,0,0,0,417
Chicopee - Lambert-Lavoie,00610040,0,58,44,51,43,45,56,0,0,0,0,0,0,0,0,297
Chicopee - Litwin,00610022,0,26,23,23,103,112,112,0,0,0,0,0,0,0,0,399
Chicopee - Selser,00610050,0,74,75,73,72,69,60,0,0,0,0,0,0,0,0,423
Chicopee - Streiber Memorial School,00610065,0,51,53,55,42,45,46,0,0,0,0,0,0,0,0,292
Chicopee - Szetela Early Childhood Center,00610001,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254
Christa McAuliffe Charter Public (District) - Christa McAuliffe Charter Public School,04180305,0,0,0,0,0,0,0,144,138,121,0,0,0,0,0,403
City on a Hill Charter Public School Circuit Street (District) - City on a Hill Charter Public School Circuit Street,04370505,0,0,0,0,0,0,0,0,0,0,109,75,51,52,0,287
City on a Hill Charter Public School Dudley Square (District) - City on a Hill Charter Public School Dudley Square,35040505,0,0,0,0,0,0,0,0,0,0,137,55,0,0,0,192
City on a Hill Charter Public School New Bedford (District) - City on a Hill Charter Public School New Bedford,35070505,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,88
Clarksburg - Clarksburg Elementary,00630010,0,16,25,17,16,16,19,18,15,26,0,0,0,0,0,168
Clinton - Clinton Elementary,00640050,95,153,192,161,150,0,0,0,0,0,0,0,0,0,0,751
Clinton - Clinton Middle School,00640305,0,0,0,0,0,129,121,142,129,136,0,0,0,0,0,657
Clinton - Clinton Senior High,00640505,27,0,0,0,0,0,0,0,0,0,120,111,99,99,2,458
Codman Academy Charter Public (District) - Codman Academy Charter Public School,04380505,22,23,22,23,0,0,16,21,0,0,49,40,25,29,0,270
Cohasset - Cohasset Middle/High School,00650505,0,0,0,0,0,0,0,148,133,133,99,95,112,85,0,805
Cohasset - Deer Hill,00650005,0,0,0,0,117,141,144,0,0,0,0,0,0,0,0,402
Cohasset - Joseph Osgood,00650010,38,104,133,124,0,0,0,0,0,0,0,0,0,0,0,399
Community Charter School of Cambridge - Community Charter School of Cambridge,04360305,0,0,0,0,0,0,0,40,49,72,66,60,56,55,0,398
Community Day Charter Public School - Gateway - Community Day Charter Public School - Gateway,04260205,41,41,40,39,39,0,0,0,0,0,0,0,0,0,0,200
Community Day Charter Public School - Prospect - Community Day Charter Public School - Prospect,04400205,50,43,41,42,42,22,23,48,44,45,0,0,0,0,0,400
Community Day Charter Public School - R. Kingman Webster - Community Day Charter Public School - R. Kingman Webster,04310205,42,42,39,39,38,0,0,0,0,0,0,0,0,0,0,200
Concord - Alcott,00670005,5,76,75,85,73,71,82,0,0,0,0,0,0,0,0,467
Concord - Concord Middle,00670305,0,0,0,0,0,0,0,240,210,241,0,0,0,0,0,691
Concord - Thoreau,00670020,6,59,77,81,88,80,68,0,0,0,0,0,0,0,0,459
Concord - Willard,00670030,11,63,82,75,80,99,87,0,0,0,0,0,0,0,0,497
Concord-Carlisle - Concord Carlisle High,06400505,0,0,0,0,0,0,0,0,0,0,338,311,310,296,0,"1,255"
Conservatory Lab Charter (District) - Conservatory Lab Charter School,04390050,44,52,52,47,45,45,42,35,19,12,0,0,0,0,0,393
Conway - Conway Grammar,00680005,14,15,18,18,24,26,26,26,0,0,0,0,0,0,0,167
Danvers - Danvers High,00710505,0,0,0,0,0,0,0,0,0,0,234,259,257,289,5,"1,044"
Danvers - Great Oak,00710015,0,62,58,58,53,64,72,0,0,0,0,0,0,0,0,367
Danvers - Highlands,00710010,0,37,57,67,65,78,53,0,0,0,0,0,0,0,0,357
Danvers - Holten Richmond Middle School,00710305,0,0,0,0,0,0,0,282,296,296,0,0,0,0,0,874
Danvers - Ivan G Smith,00710032,0,38,48,50,66,44,50,0,0,0,0,0,0,0,0,296
Danvers - Riverside,00710030,55,46,44,52,34,40,42,0,0,0,0,0,0,0,0,313
Danvers - Willis E Thorpe,00710045,0,58,56,47,65,60,51,0,0,0,0,0,0,0,0,337
Dartmouth - Andrew B. Cushman School,00720005,62,71,0,0,0,0,0,0,0,0,0,0,0,0,0,133
Dartmouth - Dartmouth High,00720505,0,0,0,0,0,0,0,0,0,0,250,303,270,254,1,"1,078"
Dartmouth - Dartmouth Middle,00720050,0,0,0,0,0,0,0,320,328,337,0,0,0,0,0,985
Dartmouth - George H Potter,00720030,0,68,61,70,71,66,100,0,0,0,0,0,0,0,0,436
Dartmouth - James M. Quinn School,00720040,0,105,96,113,110,128,110,0,0,0,0,0,0,0,0,662
Dartmouth - Joseph Demello,00720015,0,0,65,89,89,82,99,0,0,0,0,0,0,0,0,424
Dedham - Avery,00730010,0,0,70,77,56,66,43,0,0,0,0,0,0,0,0,312
Dedham - Dedham High,00730505,0,0,0,0,0,0,0,0,0,0,165,180,184,171,0,700
Dedham - Dedham Middle School,00730305,0,0,0,0,0,0,0,230,233,217,0,0,0,0,0,680
Dedham - Early Childhood Center,00730005,109,194,3,0,0,0,0,0,0,0,0,0,0,0,0,306
Dedham - Greenlodge,00730025,0,0,70,65,55,55,60,0,0,0,0,0,0,0,0,305
Dedham - Oakdale,00730030,0,0,49,60,59,54,64,0,0,0,0,0,0,0,0,286
Dedham - Riverdale,00730045,0,0,46,35,34,35,37,0,0,0,0,0,0,0,0,187
Deerfield - Deerfield Elementary,00740015,27,50,56,52,60,60,64,68,0,0,0,0,0,0,0,437
Dennis-Yarmouth - Dennis-Yarmouth Regional High,06450505,0,0,0,0,0,0,0,0,0,237,211,177,186,170,0,981
Dennis-Yarmouth - Ezra H Baker Innovation School,06450005,20,92,85,114,88,0,0,0,0,0,0,0,0,0,0,399
Dennis-Yarmouth - Marguerite E Small Elementary,06450015,54,54,64,47,57,0,0,0,0,0,0,0,0,0,0,276
Dennis-Yarmouth - Mattacheese Middle School,06450305,0,0,0,0,0,0,0,226,235,0,0,0,0,0,0,461
Dennis-Yarmouth - N H Wixon Innovation School,06450050,0,0,0,0,0,219,257,0,0,0,0,0,0,0,0,476
Dennis-Yarmouth - Station Avenue Elementary,06450025,0,99,118,110,107,0,0,0,0,0,0,0,0,0,0,434
Dighton-Rehoboth - Dighton Elementary,06500005,0,80,94,76,89,93,0,0,0,0,0,0,0,0,0,432
Dighton-Rehoboth - Dighton Middle School,06500305,0,0,0,0,0,0,77,116,93,85,0,0,0,0,0,371
Dighton-Rehoboth - Dighton-Rehoboth Regional High School,06500505,56,0,0,0,0,0,0,0,0,0,218,207,211,214,0,906
Dighton-Rehoboth - Dorothy L Beckwith,06500310,0,0,0,0,0,0,146,146,141,160,0,0,0,0,0,593
Dighton-Rehoboth - Palmer River,06500010,0,87,123,118,139,136,0,0,0,0,0,0,0,0,0,603
Dorchester Collegiate Academy Charter - Dorchester Collegiate Academy Charter,04750505,0,0,0,0,0,41,40,29,38,37,0,0,0,0,0,185
Douglas - Douglas Elementary School,00770015,0,0,0,110,134,103,134,0,0,0,0,0,0,0,0,481
Douglas - Douglas High School,00770505,0,0,0,0,0,0,0,0,0,0,101,111,94,103,0,409
Douglas - Douglas Middle School,00770305,0,0,0,0,0,0,0,136,150,132,0,0,0,0,0,418
Douglas - Douglas Primary School,00770005,67,87,82,0,0,0,0,0,0,0,0,0,0,0,0,236
Dover - Chickering,00780005,0,51,66,79,81,88,104,0,0,0,0,0,0,0,0,469
Dover-Sherborn - Dover-Sherborn Regional High,06550505,0,0,0,0,0,0,0,0,0,0,176,161,176,150,0,663
Dover-Sherborn - Dover-Sherborn Regional Middle School,06550405,0,0,0,0,0,0,0,171,181,160,0,0,0,0,0,512
Dracut - Brookside Elementary,00790035,0,62,77,76,80,77,84,0,0,0,0,0,0,0,0,456
Dracut - Dracut Senior High,00790505,0,0,0,0,0,0,0,0,0,0,198,191,234,233,3,859
Dracut - George H. Englesby Elementary School,00790045,0,76,82,88,78,99,84,0,0,0,0,0,0,0,0,507
Dracut - Greenmont Avenue,00790030,0,54,55,55,42,42,60,0,0,0,0,0,0,0,0,308
Dracut - Joseph A Campbell Elementary,00790020,40,89,93,97,89,94,75,0,0,0,0,0,0,0,0,577
Dracut - Justus C. Richardson Middle School,00790410,0,0,0,0,0,0,0,317,338,319,0,0,0,0,0,974
Dracut - Parker Avenue School,00790515,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,7
Dudley Street Neighborhood Charter School - Dudley Street Neighborhood Charter School,04070405,45,44,44,43,44,0,0,0,0,0,0,0,0,0,0,220
Dudley-Charlton Reg - Charlton Elementary,06580020,62,142,152,0,0,0,0,0,0,0,0,0,0,0,0,356
Dudley-Charlton Reg - Charlton Middle School,06580310,0,0,0,0,0,0,175,195,187,191,0,0,0,0,0,748
Dudley-Charlton Reg - Dudley Elementary,06580005,0,0,0,113,125,143,0,0,0,0,0,0,0,0,0,381
Dudley-Charlton Reg - Dudley Middle School,06580305,0,0,0,0,0,0,152,155,169,157,0,0,0,0,0,633
Dudley-Charlton Reg - Heritage School,06580030,0,0,0,173,137,172,0,0,0,0,0,0,0,0,0,482
Dudley-Charlton Reg - Mason Road School,06580010,44,113,111,0,0,0,0,0,0,0,0,0,0,0,0,268
Dudley-Charlton Reg - Shepherd Hill Regional High,06580505,0,0,0,0,0,0,0,0,0,0,313,304,271,241,0,"1,129"
Duxbury - Alden School,00820004,0,0,0,0,224,232,243,0,0,0,0,0,0,0,0,699
Duxbury - Chandler Elementary,00820006,69,162,207,221,0,0,0,0,0,0,0,0,0,0,0,659
Duxbury - Duxbury High,00820505,0,0,0,0,0,0,0,0,0,0,295,278,267,266,0,"1,106"
Duxbury - Duxbury Middle,00820305,0,0,0,0,0,0,0,253,267,258,0,0,0,0,0,778
East Bridgewater - Central,00830005,95,142,163,161,0,0,0,0,0,0,0,0,0,0,0,561
East Bridgewater - East Bridgewater JR./SR. High School,00830505,0,0,0,0,0,0,0,0,195,178,173,187,141,141,0,"1,015"
East Bridgewater - Gordon W Mitchell,00830010,0,0,0,0,161,175,191,185,0,0,0,0,0,0,0,712
East Longmeadow - Birchland Park,00870305,0,0,0,0,0,0,0,194,223,223,0,0,0,0,0,640
East Longmeadow - East Longmeadow High,00870505,0,0,0,0,0,0,0,0,0,0,212,231,222,209,1,875
East Longmeadow - Mapleshade,00870010,0,0,0,0,84,107,122,0,0,0,0,0,0,0,0,313
East Longmeadow - Meadow Brook,00870013,44,165,176,177,0,0,0,0,0,0,0,0,0,0,0,562
East Longmeadow - Mountain View,00870015,0,0,0,0,95,107,91,0,0,0,0,0,0,0,0,293
Eastham - Eastham Elementary,00850005,8,28,23,39,23,24,37,0,0,0,0,0,0,0,0,182
Easthampton - Center School,00860005,0,22,39,40,44,22,0,0,0,0,0,0,0,0,0,167
Easthampton - Easthampton High,00860505,0,0,0,0,0,0,0,0,0,0,106,113,113,117,2,451
Easthampton - Maple,00860010,28,48,38,41,41,37,0,0,0,0,0,0,0,0,0,233
