SCHOOL,ORG CODE,UG,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,13,14,TOTAL
Boston - Mary Lyon,00350004,0,0,11,15,15,11,15,13,10,0,0,0,0,0,0,0,0,90
Boston - Mather,00350227,0,0,89,100,105,105,97,98,0,0,0,0,0,0,0,0,0,594
Boston - Mattahunt,00350226,0,56,95,130,175,124,114,129,0,0,0,0,0,0,0,0,0,823
Boston - Mattapan ECC,00350008,0,71,60,33,0,0,0,0,0,0,0,0,0,0,0,0,0,164
Boston - Maurice J Tobin,00350229,0,0,67,80,93,48,59,39,29,37,26,0,0,0,0,0,0,478
Boston - Michael J Perkins,00350231,0,0,66,49,54,55,30,34,0,0,0,0,0,0,0,0,0,288
Boston - Mission Hill School,00350382,0,0,23,23,17,26,18,18,15,0,0,0,0,0,0,0,0,140
Boston - Mozart,00350237,0,25,52,30,26,25,22,27,0,0,0,0,0,0,0,0,0,207
Boston - Nathan Hale,00350243,0,0,24,38,48,44,19,30,0,0,0,0,0,0,0,0,0,203
Boston - New Mission High School,00350542,0,0,0,0,0,0,0,0,0,0,0,49,55,47,16,0,0,167
Boston - O W Holmes,00350138,0,22,29,34,40,42,35,36,0,0,0,0,0,0,0,0,0,238
Boston - O'Bryant Sch Math/Science,00350575,0,0,0,0,0,0,0,0,0,186,206,282,287,243,195,0,0,"1,399"
Boston - Oliver Hazard Perry,00350255,0,1,25,68,35,28,27,31,0,0,0,0,0,0,0,0,0,215
Boston - Patrick F Gavin Middle,00350435,0,0,0,0,0,0,0,0,231,171,200,0,0,0,0,0,0,602
Boston - Patrick J Kennedy,00350264,0,0,48,74,55,53,43,54,0,0,0,0,0,0,0,0,0,327
Boston - Patrick O'Hearn,00350266,0,46,31,29,31,27,28,25,0,0,0,0,0,0,0,0,0,217
Boston - Paul A Dever,00350268,0,0,45,107,113,116,87,103,0,0,0,0,0,0,0,0,0,571
Boston - Pauline Agassiz Shaw,00350270,0,20,50,57,55,60,58,59,0,0,0,0,0,0,0,0,0,359
Boston - Phineas Bates,00350278,0,0,45,44,56,58,55,76,0,0,0,0,0,0,0,0,0,334
Boston - Phyllis Wheatley Middle,00350139,0,0,0,0,0,0,0,0,119,91,95,0,0,0,0,0,0,305
Boston - Quincy E Dickerman,00350284,0,0,47,65,72,54,36,34,0,0,0,0,0,0,0,0,0,308
Boston - Rafael Hernandez,00350691,0,35,50,47,46,48,44,41,45,24,22,0,0,0,0,0,0,402
Boston - Ralph Waldo Emerson,00350288,0,0,31,43,53,48,47,37,0,0,0,0,0,0,0,0,0,259
Boston - Richard J Murphy,00350240,0,5,77,103,122,157,193,151,0,0,0,0,0,0,0,0,0,808
Boston - Robert Gould Shaw Middle,00350475,0,0,0,0,0,0,0,0,148,124,128,0,0,0,0,0,0,400
Boston - Roger Clap,00350298,0,0,43,28,35,28,33,26,0,0,0,0,0,0,0,0,0,193
Boston - Samuel Adams,00350302,0,1,25,54,84,58,53,35,0,0,0,0,0,0,0,0,0,310
Boston - Samuel W Mason,00350304,0,25,49,31,37,30,27,25,0,0,0,0,0,0,0,0,0,224
Boston - Sarah Greenwood,00350308,0,24,47,47,55,62,61,60,46,42,34,0,0,0,0,0,0,478
Boston - Snowden Int'l High,00350690,0,0,0,0,0,0,0,0,0,0,0,132,115,101,73,0,0,421
Boston - Solomon Lewenberg Middle,00350450,0,0,0,0,0,0,0,0,226,200,206,0,0,0,0,0,0,632
Boston - South Boston High,00350570,0,0,0,0,0,0,0,0,0,0,0,330,278,249,211,0,0,"1,068"
Boston - The English High,00350535,0,0,0,0,0,0,0,0,0,0,0,440,316,315,258,0,0,"1,329"
Boston - Thomas A Edison Jr High,00350425,0,0,0,0,0,0,0,0,237,185,173,0,0,0,0,0,0,595
Boston - Thomas Gardner,00350326,0,0,94,70,75,62,73,65,0,0,0,0,0,0,0,0,0,439
Boston - Thomas J Kenny,00350328,0,0,48,64,47,56,55,49,0,0,0,0,0,0,0,0,0,319
Boston - Umana/Barnes Middle,00350405,0,0,0,0,0,0,0,0,310,274,281,0,0,0,0,0,0,865
Boston - Warren-Prescott,00350346,0,1,64,70,82,74,66,48,0,0,0,0,0,0,0,0,0,405
Boston - Washington Irving Middle,00350445,0,0,0,0,0,0,0,0,306,252,236,0,0,0,0,0,0,794
Boston - West Roxbury Sch,00350573,0,0,0,0,0,0,0,0,0,0,0,369,354,291,296,0,0,"1,310"
Boston - William E Russell,00350366,0,0,72,73,80,78,95,53,0,0,0,0,0,0,0,0,0,451
Boston - William Ellery Channing,00350360,0,0,50,74,55,56,73,70,0,0,0,0,0,0,0,0,0,378
Boston - William H Ohrenberger,00350258,0,0,88,132,105,112,109,89,0,0,0,0,0,0,0,0,0,635
Boston - William H Taft Middle,00350480,0,0,0,0,0,0,0,0,186,156,132,0,0,0,0,0,0,474
Boston - William McKinley,00350363,0,0,0,4,15,18,21,32,41,47,63,92,57,40,15,0,0,445
Boston - William Monroe Trotter,00350370,0,4,97,99,102,100,95,100,0,0,0,0,0,0,0,0,0,597
Boston - Winship Elementary,00350374,0,46,59,47,45,43,46,33,0,0,0,0,0,0,0,0,0,319
Boston - Wm B Rogers Middle,00350470,0,0,0,0,0,0,0,0,262,201,212,0,0,0,0,0,0,675
Boston - Wm E Endicott,00350362,0,0,25,46,27,27,27,51,0,0,0,0,0,0,0,0,0,203
Boston - Woodrow Wilson Middle,00350490,0,0,0,0,0,0,0,0,255,187,192,0,0,0,0,0,0,634
Boston - Young Achievers,00350380,0,21,38,39,39,36,27,30,0,0,0,0,0,0,0,0,0,230
Boston Evening Academy HMCS - Boston Evening Academy HMCS School,04240505,0,0,0,0,0,0,0,0,0,0,0,22,49,56,27,0,0,154
Boston Renaissance Charter - Boston Renaissance Charter School,04810550,0,0,106,107,104,112,108,107,111,96,145,67,0,0,0,0,0,"1,063"
BOSTON UNIVERSITY CHARTER - BOSTON UNIVERSITY CS,04250505,0,0,0,0,0,0,0,0,0,0,2,6,7,6,0,0,0,21
Bourne - Bourne High,00360505,0,0,0,0,0,0,0,0,0,0,198,153,157,139,133,0,0,780
Bourne - Col James P Lyle Middle,00360310,0,0,0,0,0,0,0,96,98,101,0,0,0,0,0,0,0,295
Bourne - Edward C Stone Middle,00360315,0,0,0,0,0,0,0,119,110,102,0,0,0,0,0,0,0,331
Bourne - Ella F Hoxie School,00360015,0,0,0,0,0,78,94,0,0,0,0,0,0,0,0,0,0,172
Bourne - James F Peebles Elem,00360010,0,0,100,105,95,127,129,0,0,0,0,0,0,0,0,0,0,556
Bourne - Otis Memorial,00360020,0,2,109,143,92,0,0,0,0,0,0,0,0,0,0,0,0,346
Boxborough - Blanchard Memorial,00370005,0,0,104,96,87,91,87,96,78,0,0,0,0,0,0,0,0,639
Boxford - Harry Lee Cole,00380005,39,73,134,134,107,0,0,0,0,0,0,0,0,0,0,0,0,487
Boxford - Spofford Pond,00380013,0,0,0,0,0,153,140,142,153,0,0,0,0,0,0,0,0,588
Boylston - Boylston Elementary,00390005,0,0,41,67,49,54,51,53,37,0,0,0,0,0,0,0,0,352
Braintree - Alberto Eldridge,00400010,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
Braintree - Archie T Morrison,00400033,5,0,0,67,68,65,54,85,0,0,0,0,0,0,0,0,0,344
Braintree - Braintree High,00400505,9,0,0,0,0,0,0,0,0,0,0,375,341,322,308,0,0,"1,355"
Braintree - Donald Ross,00400050,0,0,0,47,58,47,39,63,0,0,0,0,0,0,0,0,0,254
Braintree - East Middle School,00400305,7,0,0,0,0,0,0,0,222,210,227,0,0,0,0,0,0,666
Braintree - Highlands,00400015,0,0,65,58,75,76,65,76,0,0,0,0,0,0,0,0,0,415
Braintree - Hollis,00400005,0,0,49,51,67,53,45,60,0,0,0,0,0,0,0,0,0,325
Braintree - Liberty,00400025,0,0,52,63,65,63,70,59,0,0,0,0,0,0,0,0,0,372
Braintree - Mary E Flaherty School,00400020,17,0,44,64,57,48,59,44,0,0,0,0,0,0,0,0,0,333
Braintree - Monatiquot,00400030,0,0,32,38,47,35,43,44,0,0,0,0,0,0,0,0,0,239
Braintree - South Middle School,00400310,0,0,0,0,0,0,0,0,149,170,185,0,0,0,0,0,0,504
Brewster - Eddy Elementary,00410010,0,3,52,50,57,44,66,62,0,0,0,0,0,0,0,0,0,334
Brewster - Stony Brook Elementary,00410005,0,19,54,69,65,75,79,78,0,0,0,0,0,0,0,0,0,439
Bridgewater-Raynham - Bridgewater Elem,06250045,0,72,267,270,256,269,252,0,0,0,0,0,0,0,0,0,0,"1,386"
Bridgewater-Raynham - Bridgewater-Raynham Reg,06250505,0,0,0,0,0,0,0,0,0,0,0,375,358,334,357,0,0,"1,424"
Bridgewater-Raynham - Burnell Campus School,06250005,0,0,48,60,59,58,54,55,56,0,0,0,0,0,0,0,0,390
Bridgewater-Raynham - Dr E J Laliberte J H,06250305,0,34,0,0,0,0,0,0,170,166,159,0,0,0,0,0,0,529
Bridgewater-Raynham - Lillie B Merrill,06250020,0,0,0,0,0,160,173,151,0,0,0,0,0,0,0,0,0,484
Bridgewater-Raynham - North,06250025,0,0,0,45,43,0,0,0,0,0,0,0,0,0,0,0,0,88
Bridgewater-Raynham - South,06250030,0,0,89,39,44,0,0,0,0,0,0,0,0,0,0,0,0,172
Bridgewater-Raynham - William J Sullivan,06250035,0,0,47,72,63,0,0,0,0,0,0,0,0,0,0,0,0,182
Bridgewater-Raynham - Williams Middle,06250310,0,0,0,0,0,0,0,282,235,301,282,0,0,0,0,0,0,"1,100"
Brimfield - Brimfield Elementary,00430005,0,0,44,45,62,41,55,74,38,0,0,0,0,0,0,0,0,359
Bristol County Agr - Bristol County Agr High,09100705,0,0,0,0,0,0,0,0,0,0,0,117,106,83,92,0,0,398
Bristol-Plymouth Voc Tech - Bristol-Plymouth Voc Tech,08100605,0,0,0,0,0,0,0,0,0,0,0,238,217,195,177,42,0,869
Brockton - Ashfield,00440004,0,0,0,100,100,114,77,112,113,0,0,0,0,0,0,0,0,616
Brockton - B B Russell,00440080,0,0,0,62,47,51,38,49,41,0,0,0,0,0,0,0,0,288
Brockton - Belmont Street Elementary,00440006,0,0,0,100,80,105,117,52,46,0,0,0,0,0,0,0,0,500
Brockton - Brockton High,00440505,0,0,0,0,0,0,0,0,1,4,18,969,"1,260",821,653,0,0,"3,726"
Brockton - Brookfield,00440010,0,0,278,131,116,108,78,72,79,0,0,0,0,0,0,0,0,862
Brockton - Downey,00440110,0,0,0,126,114,132,118,126,110,0,0,0,0,0,0,0,0,726
Brockton - Dr W Arnone Comm Sch,00440001,0,0,0,106,107,125,137,144,107,0,0,0,0,0,0,0,0,726
Brockton - East Junior High,00440405,0,0,0,0,0,0,0,0,0,323,325,0,0,0,0,0,0,648
Brockton - Edgar B Davis,00440023,0,0,528,167,164,137,89,95,83,0,0,0,0,0,0,0,0,"1,263"
Brockton - Eldon B. Keith Center,00440095,0,139,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282
Brockton - Franklin,00440030,0,0,24,54,51,49,60,52,48,0,0,0,0,0,0,0,0,338
Brockton - Gilmore,00440035,0,0,24,95,82,78,71,73,83,0,0,0,0,0,0,0,0,506
Brockton - Goddard,00440015,0,15,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242
Brockton - Hancock,00440045,7,0,0,126,136,135,133,137,136,0,0,0,0,0,0,0,0,810
Brockton - Howard Center,00440050,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
Brockton - Huntington,00440055,0,0,0,102,89,82,80,84,104,0,0,0,0,0,0,0,0,541
Brockton - Ithaka/Lincoln,00440400,8,0,0,0,0,0,0,0,0,7,8,6,13,10,5,0,0,57
Brockton - John F Kennedy,00440017,0,0,0,100,98,109,83,114,107,0,0,0,0,0,0,0,0,611
Brockton - Joseph F Plouffe Elem,00440120,0,48,88,94,74,99,109,103,93,0,0,0,0,0,0,0,0,708
Brockton - North Junior High,00440410,0,0,0,0,0,0,0,0,0,355,316,0,0,0,0,0,0,671
Brockton - Oscar F Raymond,00440078,0,0,24,142,142,141,125,157,128,0,0,0,0,0,0,0,0,859
Brockton - South Junior High,00440415,0,0,0,0,0,0,0,0,0,294,320,0,0,0,0,0,0,614
Brockton - West Junior High,00440420,0,0,0,0,0,0,0,0,0,341,325,0,0,0,0,0,0,666
Brockton - Whitman,00440100,0,0,0,51,46,52,48,52,52,0,0,0,0,0,0,0,0,301
Brookfield - Brookfield Elementary,00450005,0,33,46,44,37,45,52,53,41,0,0,0,0,0,0,0,0,351
Brookline - Brookline High,00460505,0,0,0,0,0,0,0,0,0,0,0,458,436,415,401,0,0,"1,710"
Brookline - Edith C Baker,00460005,36,0,66,64,60,90,70,78,68,64,67,0,0,0,0,0,0,663
Brookline - Edward Devotion,00460015,0,0,66,74,88,90,69,96,86,81,87,0,0,0,0,0,0,737
Brookline - Heath,00460025,0,0,53,41,49,48,41,49,37,41,34,0,0,0,0,0,0,393
Brookline - John D Runkle,00460045,0,0,42,45,45,50,68,42,59,59,37,0,0,0,0,0,0,447
Brookline - Lawrence,00460030,0,0,59,63,65,60,68,64,64,47,50,0,0,0,0,0,0,540
Brookline - Michael Driscoll,00460020,0,0,36,40,45,44,45,44,50,46,49,0,0,0,0,0,0,399
Brookline - Pierce,00460040,19,0,53,66,57,58,78,59,80,74,59,0,0,0,0,0,0,603
Brookline - William H Lincoln,00460035,0,0,53,56,49,70,56,54,54,51,42,0,0,0,0,0,0,485
Burlington - Burlington High,00480505,0,0,0,0,0,0,0,0,0,0,0,243,222,225,221,0,0,911
Burlington - Fox Hill,00480007,0,0,81,76,79,97,70,95,0,0,0,0,0,0,0,0,0,498
Burlington - Francis Wyman Elem,00480035,0,0,113,105,108,108,116,120,0,0,0,0,0,0,0,0,0,670
Burlington - Marshall Simonds Middle,00480303,0,0,0,0,0,0,0,0,282,261,261,0,0,0,0,0,0,804
Burlington - Memorial,00480015,0,0,54,44,42,49,44,40,0,0,0,0,0,0,0,0,0,273
Burlington - Pine Glen Elementary,00480020,0,0,64,54,74,70,70,60,0,0,0,0,0,0,0,0,0,392
Cambridge - Cambridge Rindge and Latin,00490506,5,0,0,0,0,0,0,0,0,0,0,489,504,466,451,0,0,"1,915"
Cambridge - Cambridgeport,00490007,0,0,38,31,35,26,37,34,22,11,12,0,0,0,0,0,0,246
Cambridge - Charles G Harrington,00490025,10,0,80,65,62,53,75,73,62,60,63,0,0,0,0,0,0,603
Cambridge - Fletcher,00490015,0,0,46,25,30,24,35,23,22,41,23,0,0,0,0,0,0,269
Cambridge - Graham and Parks,00490080,0,0,39,37,32,42,46,37,36,47,45,0,0,0,0,0,0,361
Cambridge - Haggerty,00490020,0,10,48,35,41,35,27,26,31,0,0,0,0,0,0,0,0,253
Cambridge - John M Tobin,00490065,11,0,72,69,71,68,69,64,52,61,75,0,0,0,0,0,0,612
Cambridge - Kennedy-Longfellow,00490040,11,0,51,35,35,44,46,36,70,81,64,0,0,0,0,0,0,473
Cambridge - King,00490030,28,0,47,37,28,34,26,22,17,21,24,0,0,0,0,0,0,284
Cambridge - King Open,00490035,0,0,54,46,38,34,34,34,36,32,27,0,0,0,0,0,0,335
Cambridge - M E Fitzgerald,00490010,0,23,50,36,39,34,34,37,25,36,31,0,0,0,0,0,0,345
Cambridge - Maria L. Baldwin,00490005,0,0,54,40,41,34,38,32,24,34,34,0,0,0,0,0,0,331
Cambridge - Maynard,00490060,0,0,35,24,30,29,37,31,0,0,0,0,0,0,0,0,0,186
Cambridge - Morse,00490045,4,0,51,43,35,36,24,24,21,20,18,0,0,0,0,0,0,276
Cambridge - Peabody,00490050,21,0,43,42,44,43,46,47,41,40,37,0,0,0,0,0,0,404
Cambridge - Robert F Kennedy,00490055,43,0,61,57,47,44,50,57,69,71,54,0,0,0,0,0,0,553
Canton - Canton High,00500505,0,0,0,0,0,0,0,0,0,0,0,178,185,167,173,0,0,703
Canton - Dean S Luce,00500020,0,0,44,57,80,61,76,50,0,0,0,0,0,0,0,0,0,368
Canton - John F Kennedy,00500017,0,0,67,95,60,73,95,90,0,0,0,0,0,0,0,0,0,480
Canton - Lt Peter M Hansen,00500012,3,50,89,86,83,98,103,92,0,0,0,0,0,0,0,0,0,604
Canton - Wm H Galvin Middle,00500305,0,0,0,0,0,0,0,0,216,243,222,0,0,0,0,0,0,681
Cape Cod Lighthouse Charter - Cape Cod Lighthouse Charter School,04320530,0,0,0,0,0,0,0,0,54,55,55,0,0,0,0,0,0,164
Cape Cod Region Voc Tech - Cape Cod Region Voc Tech,08150605,8,0,0,0,0,0,0,0,0,0,0,150,179,172,136,9,0,654
Carlisle - Carlisle School,00510025,0,13,81,82,64,100,75,83,94,74,81,0,0,0,0,0,0,747
Carver - Carver High School,00520505,0,0,0,0,0,0,0,0,0,0,0,171,147,128,119,0,0,565
Carver - Carver Middle,00520305,0,0,0,0,0,0,0,0,182,200,161,0,0,0,0,0,0,543
Carver - Gov John Carver Elem,00520010,0,0,0,0,0,166,165,177,0,0,0,0,0,0,0,0,0,508
Carver - Gov John Carver Primary,00520005,0,41,147,206,170,0,0,0,0,0,0,0,0,0,0,0,0,564
Central Berkshire - Becket Washington School,06350005,0,23,18,33,18,33,32,34,0,0,0,0,0,0,0,0,0,191
Central Berkshire - Berkshire Trail Elem,06350010,0,0,26,21,28,21,29,18,0,0,0,0,0,0,0,0,0,143
Central Berkshire - Central Berkshire ECC,06350003,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
Central Berkshire - Craneville,06350025,0,0,74,72,90,97,81,100,0,0,0,0,0,0,0,0,0,514
Central Berkshire - Kittredge,06350035,0,0,34,48,37,41,59,39,0,0,0,0,0,0,0,0,0,258
Central Berkshire - Nessacus Regional Middle School ,06350305,0,0,0,0,0,0,0,0,207,222,195,0,0,0,0,0,0,624
Central Berkshire - Wahconah Regional High,06350505,0,0,0,0,0,0,0,0,0,0,0,202,167,197,173,0,0,739
Chatham - Chatham Elementary,00550005,0,7,39,52,45,56,54,0,0,0,0,0,0,0,0,0,0,253
Chatham - Chatham High,00550505,2,0,0,0,0,0,0,0,0,0,0,64,55,50,33,0,0,204
Chatham - Chatham Middle School,00550305,0,0,0,0,0,0,0,53,64,56,64,0,0,0,0,0,0,237
Chelmsford - Byam School,00560030,0,0,112,137,106,120,122,0,0,0,0,0,0,0,0,0,0,597
Chelmsford - Charles D Harrington,00560025,0,0,127,124,108,140,105,0,0,0,0,0,0,0,0,0,0,604
Chelmsford - Chelmsford High,00560505,0,0,0,0,0,0,0,0,0,0,0,408,394,357,378,0,0,"1,537"
Chelmsford - Col Moses Parker Schl,00560305,0,0,0,0,0,0,0,211,199,202,222,0,0,0,0,0,0,834
Chelmsford - McCarthy Middle School,00560310,0,0,0,0,0,0,0,224,207,220,213,0,0,0,0,0,0,864
Chelmsford - South Row,00560015,0,0,114,103,129,127,123,0,0,0,0,0,0,0,0,0,0,596
Chelmsford - Westlands Elementary,00560020,0,0,100,88,96,89,111,0,0,0,0,0,0,0,0,0,0,484
Chelsea - Chelsea High,00570505,0,0,0,0,0,0,0,0,0,0,0,421,277,241,184,0,0,"1,123"
Chelsea - Clark Avenue School,00570050,0,0,0,0,0,0,0,357,194,0,0,0,0,0,0,0,0,551
Chelsea - Edgar A Hooks Elem,00570030,0,0,0,113,145,143,109,26,0,0,0,0,0,0,0,0,0,536
Chelsea - Frank M Sokolowski Elem,00570040,1,0,3,121,143,115,122,22,0,0,0,0,0,0,0,0,0,527
Chelsea - George D Kelly Elem,00570035,0,0,0,94,117,139,152,30,0,0,0,0,0,0,0,0,0,532
Chelsea - Shurtleff Early Childhood,00570003,0,350,488,130,0,0,0,0,0,0,0,0,0,0,0,0,0,968
Chelsea - Tudor Hill School,00570510,0,0,0,0,0,0,0,0,3,1,8,6,2,0,0,0,0,20
Chelsea - William A Berkowitz Elem,00570025,0,0,11,105,134,155,101,23,0,0,0,0,0,0,0,0,0,529
Chelsea - Williams North Middle,00570305,11,0,0,0,0,0,0,0,111,163,194,0,0,0,0,0,0,479
Chelsea - Williams South Middle,00570310,0,0,0,0,0,0,0,0,119,215,166,0,0,0,0,0,0,500
Chesterfield-Goshen - New Hingham Regional Elem,06320025,0,19,18,30,16,19,15,16,21,0,0,0,0,0,0,0,0,154
Chicopee - Barry,00610003,0,0,68,68,72,64,60,63,0,0,0,0,0,0,0,0,0,395
Chicopee - Belcher,00610010,0,0,92,92,89,73,0,0,0,0,0,0,0,0,0,0,0,346
Chicopee - Bellamy Middle,00610305,0,0,0,0,0,0,0,0,343,316,347,0,0,0,0,0,0,"1,006"
Chicopee - Bowe,00610015,0,0,70,65,71,63,46,61,0,0,0,0,0,0,0,0,0,376
Chicopee - Bowie,00610020,0,0,60,85,78,77,73,60,0,0,0,0,0,0,0,0,0,433
Chicopee - Chapin,00610025,0,0,52,70,61,57,0,0,0,0,0,0,0,0,0,0,0,240
Chicopee - Chapin Alternative School,00610021,0,0,0,0,0,0,0,0,0,4,11,22,16,16,2,0,0,71
Chicopee - Chicopee Comprehensive HS,00610510,6,0,0,0,0,0,0,0,0,0,0,417,349,272,259,0,0,"1,303"
Chicopee - Chicopee High,00610505,0,0,0,0,0,0,0,0,0,0,0,336,255,224,205,0,0,"1,020"
Chicopee - Fairview Middle,00610310,0,0,0,0,0,0,0,0,211,195,221,0,0,0,0,0,0,627
Chicopee - Gen John J Stefanik,00610090,0,0,83,78,98,94,70,69,0,0,0,0,0,0,0,0,0,492
Chicopee - Lambert-Lavoie,00610040,9,0,53,52,41,54,57,56,0,0,0,0,0,0,0,0,0,322
Chicopee - Litwin,00610022,0,0,29,33,30,29,46,36,0,0,0,0,3,0,0,0,0,206
Chicopee - Selser,00610050,0,0,0,0,0,0,152,151,0,0,0,0,0,0,0,0,0,303
Chicopee - Streiber Memorial School,00610065,10,0,32,59,52,49,43,51,0,0,0,0,0,0,0,0,0,296
Chicopee - Szetela ECC,00610001,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255
City On A Hill Charter - City On A Hill Charter School,04370505,0,0,0,0,0,0,0,0,0,0,0,73,50,31,36,0,0,190
Clarksburg - Clarksburg Elementary,00630010,0,0,23,21,31,18,28,21,24,27,21,0,0,0,0,0,0,214
Clinton - Clinton Elementary,00640050,0,0,151,159,167,20,0,0,0,0,0,0,0,0,0,0,0,497
Clinton - Clinton Middle School,00640305,0,0,0,0,0,137,186,140,166,139,160,0,0,0,0,0,0,928
Clinton - Clinton Senior High,00640505,0,27,0,0,0,0,0,0,0,0,0,139,116,99,90,0,0,471
Clinton - Parkhurst,00640035,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
Cohasset - Cohasset Middle/High School,00650505,0,0,0,0,0,0,0,0,0,103,90,82,76,65,79,0,0,495
Cohasset - Deer Hill,00650005,0,0,0,0,0,0,131,112,84,0,0,0,0,0,0,0,0,327
Cohasset - Joseph Osgood,00650010,0,0,95,123,114,103,0,0,0,0,0,0,0,0,0,0,0,435
Community Day Charter - Community Day Charter School,04400205,0,0,22,42,32,33,27,21,22,19,0,0,0,0,0,0,0,218
Concord - Alcott,00670005,0,0,74,89,94,75,82,73,0,0,0,0,0,0,0,0,0,487
Concord - Concord Middle,00670305,0,0,0,0,0,0,0,0,214,210,204,0,0,0,0,0,0,628
Concord - Thoreau,00670020,0,0,64,83,86,80,90,68,0,0,0,0,0,0,0,0,0,471
Concord - Willard,00670030,0,0,81,80,92,76,67,81,0,0,0,0,0,0,0,0,0,477
Concord-Carlisle - Concord Carlisle High,06400505,0,0,0,0,0,0,0,0,0,0,0,270,232,223,213,0,0,938
Conway - Conway Grammar,00680005,0,18,17,23,23,34,27,24,28,0,0,0,0,0,0,0,0,194
Danvers - Danvers High,00710505,0,0,0,0,0,0,0,0,0,0,0,276,236,243,234,0,0,989
Danvers - Dunn Middle,00710305,0,0,0,0,0,0,0,0,310,297,299,0,0,0,0,0,0,906
Danvers - Great Oak,00710015,0,0,72,60,51,58,58,66,0,0,0,0,0,0,0,0,0,365
Danvers - Highlands,00710010,0,20,47,50,52,45,68,59,0,0,0,0,0,0,0,0,0,341
Danvers - Ivan G Smith,00710032,0,0,47,60,51,75,54,40,0,0,0,0,0,0,0,0,0,327
Danvers - Riverside,00710030,14,0,47,60,52,60,65,53,0,0,0,0,0,0,0,0,0,351
Danvers - Willis E Thorpe,00710045,0,0,62,63,53,72,74,77,0,0,0,0,0,0,0,0,0,401
Dartmouth - Andrew B Cushman,00720010,0,0,0,42,54,54,52,55,0,0,0,0,0,0,0,0,0,257
Dartmouth - Dartmouth High,00720505,0,0,0,0,0,0,0,0,0,0,0,318,293,267,300,1,0,"1,179"
Dartmouth - Dartmouth Middle,00720050,4,17,0,0,0,0,0,0,323,327,383,0,0,0,0,0,0,"1,054"
Dartmouth - George H Potter,00720030,10,0,74,113,88,98,87,114,0,0,0,0,0,0,0,0,0,584
Dartmouth - Job S Gidley,00720020,0,0,50,74,60,76,85,73,0,0,0,0,0,0,0,0,0,418
Dartmouth - Joseph Demello,00720015,0,0,101,87,101,85,88,102,0,0,0,0,0,0,0,0,0,564
Dedham - Avery,00730010,0,0,0,63,45,64,73,74,0,0,0,0,0,0,0,0,0,319
Dedham - Dedham High,00730505,0,0,0,0,0,0,0,0,0,0,213,203,200,146,166,0,0,928
Dedham - Dedham Middle School,00730305,0,0,0,0,0,0,0,0,230,234,0,0,0,0,0,0,0,464
Dedham - Early Childhood Center,00730005,0,80,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
Dedham - Greenlodge,00730025,0,0,0,59,49,63,58,60,0,0,0,0,0,0,0,0,0,289
Dedham - Oakdale,00730030,0,0,0,80,80,76,76,63,0,0,0,0,0,0,0,0,0,375
Dedham - Riverdale,00730045,0,0,0,69,63,55,60,42,0,0,0,0,0,0,0,0,0,289
Deerfield - Deerfield Elem,00740015,0,40,50,59,50,66,62,67,60,0,0,0,0,0,0,0,0,454
Dennis-Yarmouth - Dennis-Yarmouth Reg High,06450505,13,0,0,0,0,0,0,0,0,0,0,354,284,281,224,0,0,"1,156"
Dennis-Yarmouth - Ezra H Baker,06450005,0,11,115,120,148,157,0,0,0,0,0,0,0,0,0,0,0,551
Dennis-Yarmouth - John Simpkins,06450010,0,0,0,0,0,91,70,87,0,0,0,0,0,0,0,0,0,248
Dennis-Yarmouth - Laurence C MacArthur Elem,06450020,0,0,74,101,81,0,0,0,0,0,0,0,0,0,0,0,0,256
Dennis-Yarmouth - Marguerite E Small Elem,06450015,0,0,69,67,66,76,74,69,0,0,0,0,0,0,0,0,0,421
Dennis-Yarmouth - Mattacheese Middle Sch,06450305,0,0,0,0,0,0,0,0,235,205,223,0,0,0,0,0,0,663
Dennis-Yarmouth - N H Wixon Middle,06450310,0,0,0,0,0,0,144,160,156,135,190,0,0,0,0,0,0,785
Dennis-Yarmouth - Station Avenue Elem,06450025,0,0,70,71,73,79,73,68,0,0,0,0,0,0,0,0,0,434
Dighton-Rehoboth - Dighton Elementary,06500005,0,28,78,96,86,91,88,0,0,0,0,0,0,0,0,0,0,467
Dighton-Rehoboth - Dighton Middle School,06500305,0,0,0,0,0,0,0,91,96,108,92,0,0,0,0,0,0,387
Dighton-Rehoboth - Dighton-Rehoboth Rhs,06500505,0,38,0,0,0,0,0,0,0,0,0,249,215,204,218,0,0,924
Dighton-Rehoboth - Dorothy L Beckwith,06500310,0,0,0,0,0,0,0,143,163,165,150,0,0,0,0,0,0,621
Dighton-Rehoboth - Palmer River,06500010,0,25,106,140,134,160,169,0,0,0,0,0,0,0,0,0,0,734
Douglas - Douglas Early Childhood,00770003,0,94,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202
