SCHOOL,ORG CODE,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,TOTAL
Bellingham - Primavera Jr/Sr H S,00250510,0,0,0,0,0,0,0,0,0,6,7,17,8,9,0,47
Bellingham - South Elem,00250020,0,84,77,69,84,97,79,92,0,0,0,0,0,0,0,582
Bellingham - Stall Brook,00250025,0,62,72,64,81,70,86,60,0,0,0,0,0,0,0,495
Belmont - Belmont High,00260505,0,0,0,0,0,0,0,0,0,0,290,299,252,216,0,"1,057"
Belmont - Daniel Butler,00260015,0,35,46,58,46,53,0,0,0,0,0,0,0,0,0,238
Belmont - Mary Lee Burbank,00260010,0,58,55,58,64,51,0,0,0,0,0,0,0,0,0,286
Belmont - Roger E Wellington,00260035,0,73,93,85,82,109,0,0,0,0,0,0,0,0,0,442
Belmont - Winn Brook,00260005,53,76,79,71,69,82,0,0,0,0,0,0,0,0,0,430
Belmont - Winthrop L Chenery Middle,00260305,0,0,0,0,0,0,275,287,303,283,0,0,0,0,0,"1,148"
Benjamin Banneker Charter - Benjamin Banneker Charter School,04200205,0,39,43,37,40,38,32,31,34,28,0,0,0,0,0,322
Benjamin Franklin Classical Charter - Benjamin Franklin Classical Charter School,04470205,0,40,42,42,46,42,46,46,30,36,0,0,0,0,0,370
Berkley - Berkley Community School,00270010,95,89,87,99,92,101,0,0,0,0,0,0,0,0,0,563
Berkley - Berkley Middle School,00270305,0,0,0,0,0,0,116,120,90,108,0,0,0,0,0,434
Berkshire Hills - Housatonic Grammar,06180015,0,17,19,17,20,0,0,0,0,0,0,0,0,0,0,73
Berkshire Hills - Monument Mt Reg High,06180505,0,0,0,0,0,0,0,0,0,0,160,161,169,171,0,661
Berkshire Hills - Searles Middle,06180305,0,0,0,0,0,0,0,99,116,120,0,0,0,0,0,335
Berkshire Hills - Stockbridge Plain,06180030,8,17,20,15,20,88,108,0,0,0,0,0,0,0,0,276
Berkshire Hills - Village,06180025,0,16,14,12,17,0,0,0,0,0,0,0,0,0,0,59
Berkshire Hills - William Cullen Bryant,06180005,15,20,30,25,25,0,0,0,0,0,0,0,0,0,0,115
Berlin - Berlin Memorial,00280005,21,33,32,36,36,35,29,40,0,0,0,0,0,0,0,262
Berlin-Boylston - Tahanto Reg High,06200505,0,0,0,0,0,0,0,0,89,83,78,57,71,68,1,447
Beverly - Ayers/Ryal Side Sch,00300055,0,74,82,71,83,70,90,0,0,0,0,0,0,0,0,470
Beverly - Beverly High,00300505,0,0,0,0,0,0,0,0,0,0,354,312,348,297,0,"1,311"
Beverly - Briscoe Middle,00300305,0,0,0,0,0,0,0,199,195,198,0,0,0,0,0,592
Beverly - Centerville Elementary,00300010,0,41,56,61,55,46,51,0,0,0,0,0,0,0,0,310
Beverly - Cove Elementary,00300015,0,57,92,80,77,82,79,0,0,0,0,0,0,0,0,467
Beverly - Hannah Elementary,00300033,0,70,41,60,44,64,62,0,0,0,0,0,0,0,0,341
Beverly - McKeown Elementary,00300037,55,42,42,43,39,42,46,0,0,0,0,0,0,0,0,309
Beverly - Memorial Middle,00300310,0,0,0,0,0,0,0,171,169,188,0,0,0,0,0,528
Beverly - North Beverly Elementary,00300040,0,44,68,54,57,41,56,0,0,0,0,0,0,0,0,320
Billerica - Billerica Memorial High School,00310505,75,0,0,0,0,0,0,0,0,0,408,356,406,330,0,"1,575"
Billerica - Eugene C Vining,00310030,0,61,56,49,56,61,55,0,0,0,0,0,0,0,0,338
Billerica - Frederick J Dutile,00310007,0,80,84,102,84,82,85,0,0,0,0,0,0,0,0,517
Billerica - Hajjar Elementary,00310026,0,98,103,93,122,113,109,0,0,0,0,0,0,0,0,638
Billerica - John F Kennedy,00310012,0,92,88,79,107,79,79,0,0,0,0,0,0,0,0,524
Billerica - Locke Middle,00310310,0,0,0,0,0,0,0,191,259,227,0,0,0,0,0,677
Billerica - Marshall Middle School,00310305,0,0,0,0,0,0,0,288,311,296,0,0,0,0,0,895
Billerica - Parker,00310015,0,68,75,75,79,62,98,0,0,0,0,0,0,0,0,457
Billerica - Thomas Ditson,00310005,0,116,129,144,128,108,117,0,0,0,0,0,0,0,0,742
Blackstone Valley Reg - Blackstone Valley,08050605,0,0,0,0,0,0,0,0,0,0,223,212,191,189,0,815
Blackstone-Millville - A F Maloney,06220015,0,0,0,0,0,122,131,160,0,0,0,0,0,0,0,413
Blackstone-Millville - Blackstone Millville RHS,06220505,0,0,0,0,0,0,0,0,0,0,140,171,139,141,0,591
Blackstone-Millville - Frederick W. Hartnett Middle School,06220405,0,0,0,0,0,0,0,0,199,180,0,0,0,0,0,379
Blackstone-Millville - John F Kennedy Elem,06220008,0,66,138,132,133,0,0,0,0,0,0,0,0,0,0,469
Blackstone-Millville - Millville Elem,06220010,78,62,51,56,48,47,62,58,0,0,0,0,0,0,0,462
Blue Hills Voc - Blue Hills Reg Voc Tech,08060605,0,0,0,0,0,0,0,0,0,0,232,215,201,191,0,839
Boston - Academy of Public Service,00350502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boston - Agassiz,00350007,43,101,107,119,122,125,124,0,0,0,0,0,0,0,0,741
Boston - Alexander Hamilton,00350011,0,27,41,32,39,42,35,0,0,0,0,0,0,0,0,216
Boston - Another Course To College,00350541,0,0,0,0,0,0,0,0,0,0,0,0,57,69,0,126
Boston - Beethoven,00350021,0,41,44,51,55,52,40,0,0,0,0,0,0,0,0,283
Boston - Blackstone,00350390,48,77,115,114,131,137,110,0,0,0,0,0,0,0,0,732
Boston - Blue Hill Ave ECC,00350010,64,69,57,0,0,0,0,0,0,0,0,0,0,0,0,190
Boston - Boston Adult Academy,00350548,0,0,0,0,0,0,0,0,0,0,0,7,70,206,0,283
Boston - Boston Arts Academy,00350546,0,0,0,0,0,0,0,0,0,0,120,109,93,70,0,392
Boston - Boston Community Leadership Academy,00350558,0,0,0,0,0,0,0,0,0,0,126,164,126,141,0,557
Boston - Boston International  High School,00350507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boston - Boston Latin,00350560,0,0,0,0,0,0,0,0,396,400,450,445,358,337,0,"2,386"
Boston - Boston Latin Academy,00350545,0,0,0,0,0,0,0,0,312,275,322,249,252,223,0,"1,633"
Boston - Boston Middle School Academy,00350413,0,0,0,0,0,0,0,1,8,7,0,0,0,0,0,16
Boston - Brighton High,00350505,0,0,0,0,0,0,0,0,0,0,398,326,241,231,0,"1,196"
Boston - Carter Develop Day Care,00350036,0,0,0,0,0,0,0,0,0,0,2,3,4,15,0,24
Boston - Charles H Taylor,00350054,10,60,105,104,114,105,90,0,0,0,0,0,0,0,0,588
Boston - Charles Sumner,00350052,2,79,69,96,108,81,104,0,0,0,0,0,0,0,0,539
Boston - Charlestown High,00350515,0,0,0,0,0,0,0,0,0,0,380,320,256,315,0,"1,271"
Boston - Clarence R Edwards Middle,00350430,0,0,0,0,0,0,0,200,168,175,0,0,0,0,0,543
Boston - Community Academy,00350518,0,0,0,0,0,0,0,0,0,7,3,3,1,2,0,16
Boston - Curtis Guild,00350062,5,49,53,50,41,27,16,0,0,0,0,0,0,0,0,241
Boston - Dante Alighieri,00350066,0,20,19,23,22,18,23,0,0,0,0,0,0,0,0,125
Boston - David A Ellis,00350072,0,59,56,63,69,62,67,0,0,0,0,0,0,0,0,376
Boston - Dearborn,00350074,0,0,0,0,0,0,0,215,149,161,0,0,0,0,0,525
Boston - Dennis C Haley,00350077,0,42,51,60,52,46,45,0,0,0,0,0,0,0,0,296
Boston - Donald Mckay,00350080,0,69,90,74,94,100,82,57,27,29,0,0,0,0,0,622
Boston - Dorchester High,00350520,0,0,0,0,0,0,0,0,0,0,322,249,177,176,0,924
Boston - East Boston ECC,00350009,61,64,66,0,0,0,0,0,0,0,0,0,0,0,0,191
Boston - East Boston High,00350530,0,0,0,0,0,0,0,0,0,0,441,373,295,253,0,"1,362"
Boston - Economics and Business Academy,00350524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boston - Edward Everett,00350088,14,44,44,46,46,50,49,0,0,0,0,0,0,0,0,293
Boston - Egleston Comm High School,00350543,0,0,0,0,0,0,0,0,0,0,0,10,20,12,0,42
Boston - ELC - East Zone,00350005,48,44,43,0,0,0,0,0,0,0,0,0,0,0,0,135
Boston - ELC - North Zone,00350003,42,25,17,0,0,0,0,0,0,0,0,0,0,0,0,84
Boston - ELC - West Zone,00350006,33,35,32,0,0,0,0,0,0,0,0,0,0,0,0,100
Boston - Elihu Greenwood,00350094,0,52,55,64,74,88,82,0,0,0,0,0,0,0,0,415
Boston - Eliot Elementary,00350096,0,22,25,39,30,38,27,0,0,0,0,0,0,0,0,181
Boston - Ellis Mendell,00350100,3,22,41,24,28,54,43,0,0,0,0,0,0,0,0,215
Boston - Emily A Fifield,00350102,0,43,64,62,73,48,47,0,0,0,0,0,0,0,0,337
Boston - Excel High School,00350522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boston - Expulsion Alt School,00350580,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,13
Boston - Farragut,00350108,0,26,37,39,38,57,56,0,0,0,0,0,0,0,0,253
Boston - Fenway High School,00350540,0,0,0,0,0,0,0,0,0,0,71,60,74,64,0,269
Boston - Frank V Thompson Middle,00350114,0,0,0,0,0,0,0,162,154,151,0,0,0,0,0,467
Boston - Franklin D Roosevelt,00350116,0,39,43,44,47,47,51,0,0,0,0,0,0,0,0,271
Boston - George H Conley,00350122,35,26,31,29,39,27,31,0,0,0,0,0,0,0,0,218
Boston - Grover Cleveland,00350415,0,0,0,0,0,0,0,216,259,249,0,0,0,0,0,724
Boston - Harbor School,00350426,0,0,0,0,0,0,0,101,93,62,0,0,0,0,0,256
Boston - Harriet A Baldwin,00350129,0,21,24,29,31,26,19,0,0,0,0,0,0,0,0,150
Boston - Harvard-Kent,00350200,12,55,57,69,80,65,68,0,0,0,0,0,0,0,0,406
Boston - Henry Grew,00350135,0,43,43,43,42,39,40,0,0,0,0,0,0,0,0,250
Boston - Henry L Higginson,00350137,21,23,27,24,25,15,21,0,0,0,0,0,0,0,0,156
Boston - Horace Mann,00350750,16,4,4,18,13,10,17,19,4,7,10,3,7,1,0,133
Boston - Hugh Roe O'Donnell,00350141,0,43,40,43,40,33,41,0,0,0,0,0,0,0,0,240
Boston - Hyde Park High School,00350550,0,0,0,0,0,0,0,0,0,0,400,296,265,205,0,"1,166"
Boston - Jackson Mann,00350013,0,72,105,112,107,130,88,0,0,0,0,0,0,0,0,614
Boston - James A Garfield Elem,00350152,0,43,41,60,51,47,38,0,0,0,0,0,0,0,0,280
Boston - James Condon Elem,00350146,52,83,96,103,115,126,119,0,0,0,0,0,0,0,0,694
Boston - James J Chittick,00350154,0,43,47,47,66,60,53,0,0,0,0,0,0,0,0,316
Boston - James M Curley,00350384,0,42,46,46,51,36,45,0,0,0,0,0,0,0,0,266
Boston - James Otis,00350156,0,65,70,72,58,64,56,0,0,0,0,0,0,0,0,385
Boston - James P Timilty Middle,00350485,0,0,0,0,0,0,0,273,197,194,0,0,0,0,0,664
Boston - James W Hennigan,00350153,0,44,63,98,88,159,155,0,0,0,0,0,0,0,0,607
Boston - Jeremiah E Burke High,00350525,0,0,0,0,0,0,0,0,0,0,311,179,161,161,0,812
Boston - John D Philbrick,00350172,0,24,25,27,21,24,17,0,0,0,0,0,0,0,0,138
Boston - John F Kennedy,00350166,0,77,69,75,76,69,69,0,0,0,0,0,0,0,0,435
Boston - John Marshall,00350178,0,112,122,130,148,133,129,0,0,0,0,0,0,0,0,774
Boston - John P Holland,00350167,0,99,130,128,124,127,125,0,0,0,0,0,0,0,0,733
Boston - John W McCormack,00350179,0,0,0,0,0,0,0,300,237,207,0,0,0,0,0,744
Boston - John Winthrop,00350180,22,43,46,45,60,48,55,0,0,0,0,0,0,0,0,319
Boston - Joseph J Hurley,00350182,0,57,61,51,57,39,50,0,0,0,0,0,0,0,0,315
Boston - Joseph Lee,00350183,35,50,95,112,138,100,114,0,0,0,0,0,0,0,0,644
Boston - Joseph P Manning,00350184,0,23,27,30,36,24,28,0,0,0,0,0,0,0,0,168
Boston - Joseph P Tynan,00350181,5,62,88,68,72,55,57,0,0,0,0,0,0,0,0,407
Boston - Josiah Quincy,00350286,14,124,122,118,124,153,166,0,0,0,0,0,0,0,0,821
Boston - Joyce Kilmer,00350190,0,41,42,44,46,58,36,0,0,0,0,0,0,0,0,267
Boston - Lewis Middle School,00350455,0,0,0,0,0,0,0,103,110,102,0,0,0,0,0,315
Boston - Lucy Stone,00350211,0,21,23,23,29,53,44,0,0,0,0,0,0,0,0,193
Boston - Lyndon,00350262,0,50,54,57,57,58,64,49,28,27,0,0,0,0,0,444
Boston - Madison Park High,00350537,0,0,0,0,0,0,0,0,0,0,494,495,385,294,0,"1,668"
Boston - Manassah E Bradley,00350215,25,24,38,42,38,67,58,0,0,0,0,0,0,0,0,292
Boston - Margaret Fuller,00350217,0,13,38,26,44,38,25,0,0,0,0,0,0,0,0,184
Boston - Martin Luther King Jr Mid,00350410,0,0,0,0,0,0,0,180,186,172,0,0,0,0,0,538
Boston - Mary E Curley Middle,00350420,0,0,0,0,0,0,0,276,270,237,0,0,0,0,0,783
Boston - Mary Lyon,00350004,0,11,11,13,17,10,16,15,14,15,0,0,0,0,0,122
Boston - Mather,00350227,0,74,88,84,93,89,88,0,0,0,0,0,0,0,0,516
Boston - Mattahunt,00350226,53,69,113,105,120,148,141,0,0,0,0,0,0,0,0,749
Boston - Mattapan ECC,00350008,67,62,50,0,0,0,0,0,0,0,0,0,0,0,0,179
Boston - Maurice J Tobin,00350229,0,41,64,71,78,78,63,38,25,27,0,0,0,0,0,485
Boston - Michael J Perkins,00350231,0,42,41,40,39,27,27,0,0,0,0,0,0,0,0,216
Boston - Mildred Avenue Middle School,00350381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boston - Mission Hill School,00350382,0,19,22,20,19,18,18,19,15,19,0,0,0,0,0,169
Boston - Monument High School,00350538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boston - Mozart,00350237,21,21,23,21,26,45,16,0,0,0,0,0,0,0,0,173
Boston - Nathan Hale,00350243,0,18,37,42,22,21,26,0,0,0,0,0,0,0,0,166
