SCHOOL,ORG CODE,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,TOTAL
Agawam - Agawam ECC,00050003,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
Agawam - Agawam High,00050505,0,0,0,0,0,0,0,0,0,0,369,289,261,255,0,"1,174"
Agawam - Agawam Junior High,00050405,0,0,0,0,0,0,0,0,367,369,0,0,0,0,0,736
Agawam - Agawam Middle School,00050303,0,0,0,0,0,0,354,338,0,0,0,0,0,0,0,692
Agawam - Benjamin J Phelps,00050020,0,68,82,92,91,81,0,0,0,0,0,0,0,0,0,414
Agawam - Clifford M Granger,00050010,0,74,75,84,94,84,0,0,0,0,0,0,0,0,0,411
Agawam - James Clark School,00050030,0,73,71,77,74,87,0,0,0,0,0,0,0,0,0,382
Agawam - Robinson Park,00050025,0,82,86,82,79,73,0,0,0,0,0,0,0,0,0,402
Amesbury - Amesbury Elementary,00070005,59,85,88,91,84,93,0,0,0,0,0,0,0,0,0,500
Amesbury - Amesbury High,00070505,0,0,0,0,0,0,0,0,0,0,196,227,189,192,6,810
Amesbury - Amesbury Middle,00070013,0,0,0,0,0,0,210,215,205,238,0,0,0,0,0,868
Amesbury - Charles C Cashman El,00070010,50,98,108,97,95,100,0,0,0,0,0,0,0,0,0,548
Amherst - Crocker Farm Elementary,00080009,54,47,47,49,36,39,45,41,0,0,0,0,0,0,0,358
Amherst - Fort River Elementary,00080020,0,45,72,57,85,77,67,78,0,0,0,0,0,0,0,481
Amherst - Marks Meadow Laboratory,00080030,0,32,33,21,23,28,41,21,0,0,0,0,0,0,0,199
Amherst - Wildwood Elementary,00080050,0,54,54,66,57,61,67,65,0,0,0,0,0,0,0,424
Amherst-Pelham - Amherst Regional High,06050505,0,0,0,0,0,0,0,0,0,0,378,319,349,332,0,"1,378"
Amherst-Pelham - Amherst Regional MS,06050405,0,0,0,0,0,0,0,0,326,337,0,0,0,0,0,663
Andover - Andover High,00090505,0,0,0,0,0,0,0,0,0,0,468,464,375,405,0,"1,712"
Andover - Andover West Middle,00090310,0,0,0,0,0,0,0,159,166,171,0,0,0,0,0,496
Andover - Bancroft Elementary,00090003,0,60,64,59,77,69,88,0,0,0,0,0,0,0,0,417
Andover - Doherty Middle,00090305,0,0,0,0,0,0,0,187,178,190,0,0,0,0,0,555
Andover - Henry C Sanborn Elem,00090010,0,58,50,62,59,76,68,0,0,0,0,0,0,0,0,373
Andover - High Plain Elementary,00090004,0,75,95,86,114,89,106,0,0,0,0,0,0,0,0,565
Andover - Shawsheen School,00090005,62,64,74,66,0,0,0,0,0,0,0,0,0,0,0,266
Andover - South Elementary,00090020,0,88,77,81,97,109,101,0,0,0,0,0,0,0,0,553
Andover - West Elementary,00090025,0,64,65,84,135,118,130,0,0,0,0,0,0,0,0,596
Andover - Wood Hill Middle School,00090350,0,0,0,0,0,0,0,130,134,142,0,0,0,0,0,406
Arlington - Arlington High,00100505,0,0,0,0,0,0,0,0,0,0,275,287,263,273,0,"1,098"
Arlington - Brackett,00100010,0,52,72,66,68,47,51,0,0,0,0,0,0,0,0,356
Arlington - Cyrus E Dallin,00100025,0,66,60,57,66,56,70,0,0,0,0,0,0,0,0,375
Arlington - Hardy,00100030,0,42,57,57,43,50,45,0,0,0,0,0,0,0,0,294
Arlington - John A Bishop,00100005,0,71,75,68,63,61,61,0,0,0,0,0,0,0,0,399
Arlington - M Norcross Stratton,00100055,0,58,53,43,53,48,42,0,0,0,0,0,0,0,0,297
Arlington - Menotomy Preschool,00100038,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
Arlington - Ottoson Middle,00100410,0,0,0,0,0,0,0,294,338,344,0,0,0,0,0,976
Arlington - Peirce,00100045,0,39,43,44,30,38,34,0,0,0,0,0,0,0,0,228
Arlington - Thompson,00100050,0,65,51,44,51,54,50,0,0,0,0,0,0,0,0,315
Ashburnham-Westminster - Briggs Elem,06100025,22,89,79,71,85,84,86,0,0,0,0,0,0,0,0,516
Ashburnham-Westminster - Meetinghouse School,06100010,39,89,89,0,0,0,0,0,0,0,0,0,0,0,0,217
Ashburnham-Westminster - Oakmont Regional H S,06100505,0,0,0,0,0,0,0,0,0,0,166,166,165,176,6,679
Ashburnham-Westminster - Overlook Middle School,06100305,0,0,0,0,0,0,0,202,211,228,0,0,0,0,0,641
Ashburnham-Westminster - Westminster Elem,06100005,0,0,0,87,103,103,93,0,0,0,0,0,0,0,0,386
Ashland - Ashland High,00140505,0,0,0,0,0,0,0,0,0,0,167,173,143,143,0,626
Ashland - Ashland Middle,00140405,0,0,0,0,0,0,0,0,192,191,0,0,0,0,0,383
Ashland - David Mindess,00140015,0,0,0,0,0,204,201,200,0,0,0,0,0,0,0,605
Ashland - Henry E Warren Elem,00140010,0,0,191,218,207,0,0,0,0,0,0,0,0,0,0,616
Ashland - William Pittaway Elem,00140005,142,218,0,0,0,0,0,0,0,0,0,0,0,0,0,360
Assabet Valley - Assabet Valley Voc H S,08010605,0,0,0,0,0,0,0,0,0,0,254,240,223,180,0,897
Athol-Royalston - Athol High,06150505,0,0,0,0,0,0,0,0,0,0,182,166,131,128,0,607
Athol-Royalston - Athol-Royalston Middle School,06150305,0,0,0,0,0,0,0,149,162,206,0,0,0,0,0,517
Athol-Royalston - Ellen Bigelow,06150005,1,3,8,3,5,6,8,2,3,10,5,6,5,4,1,70
Athol-Royalston - Pleasant St,06150016,0,47,48,37,47,52,51,0,0,0,0,0,0,0,0,282
Athol-Royalston - Riverbend,06150020,0,22,25,25,24,98,107,0,0,0,0,0,0,0,0,301
Athol-Royalston - Royalston Community Sch,06150050,0,15,15,15,26,12,17,18,0,0,0,0,0,0,0,118
Athol-Royalston - Sanders Street,06150025,0,51,37,41,45,0,0,0,0,0,0,0,0,0,0,174
Athol-Royalston - Silver Lake,06150030,29,26,29,22,26,0,0,0,0,0,0,0,0,0,0,132
Atlantis Charter - Atlantis Charter School,04910550,0,104,88,84,69,69,72,72,68,67,0,0,0,0,0,693
Attleboro - A. Irvin Studley Elementary School,00160001,0,79,88,104,87,86,0,0,0,0,0,0,0,0,0,444
Attleboro - Attleboro High,00160505,0,0,0,0,0,0,0,0,0,0,580,488,466,409,0,"1,943"
Attleboro - Cyril K. Brennan Middle School,00160315,0,0,0,0,0,0,161,173,173,201,0,0,0,0,0,708
Attleboro - Early Learning Center,00160008,140,10,0,0,0,0,0,0,0,0,0,0,0,0,0,150
Attleboro - Hill-Roberts Elementary School,00160045,0,75,112,103,97,92,0,0,0,0,0,0,0,0,0,479
Attleboro - Hyman Fine Elementary School,00160040,0,87,105,100,97,103,0,0,0,0,0,0,0,0,0,492
Attleboro - Peter Thacher Elementary School,00160050,0,116,112,106,109,104,0,0,0,0,0,0,0,0,0,547
Attleboro - Robert J. Coelho Middle School,00160305,0,0,0,0,0,0,145,134,144,164,0,0,0,0,0,587
Attleboro - Thomas E. Willett School,00160035,0,91,76,81,101,84,0,0,0,0,0,0,0,0,0,433
Attleboro - Wamsutta Middle School,00160320,0,0,0,0,0,0,189,191,169,199,0,0,0,0,0,748
Auburn - Auburn Middle,00170305,0,0,0,0,0,0,0,210,180,184,0,0,0,0,0,574
Auburn - Auburn Senior High,00170505,0,0,0,0,0,0,0,0,0,0,152,162,165,154,1,634
Auburn - Bryn Mawr,00170010,0,78,89,95,0,0,0,0,0,0,0,0,0,0,0,262
Auburn - Julia Bancroft,00170005,0,0,0,0,94,104,94,0,0,0,0,0,0,0,0,292
Auburn - Mary D Stone,00170025,68,71,85,87,0,0,0,0,0,0,0,0,0,0,0,311
Auburn - Pakachoag,00170015,0,0,0,0,108,96,95,0,0,0,0,0,0,0,0,299
Avon - Avon Middle High School,00180510,0,0,0,0,0,0,55,54,63,63,69,50,52,46,0,452
Avon - Ralph D Butler,00180010,15,35,48,56,47,49,0,0,0,0,0,0,0,0,0,250
Ayer - Ayer High,00190510,0,0,0,0,0,0,0,0,0,0,101,92,101,80,0,374
Ayer - Ayer Middle,00190305,0,0,0,0,0,0,92,95,93,85,0,0,0,0,0,365
Ayer - Page-Hilltop,00190025,93,118,110,89,122,119,0,0,0,0,0,0,0,0,0,651
Barnstable - Barnstable High,00200505,0,0,0,0,0,0,0,0,0,0,601,488,499,403,0,"1,991"
Barnstable - Centerville Elementary,00200010,0,61,70,79,85,84,0,0,0,0,0,0,0,0,0,379
Barnstable - Cotuit Elem,00200015,0,0,0,27,60,67,0,0,0,0,0,0,0,0,0,154
Barnstable - Hyannis Elementary,00200020,0,80,79,57,78,73,0,0,0,0,0,0,0,0,0,367
Barnstable - Hyannis West Elementary,00200025,0,55,67,79,62,64,0,0,0,0,0,0,0,0,0,327
Barnstable - Marstons Mills East,00200032,70,75,61,72,69,66,0,0,0,0,0,0,0,0,0,413
Barnstable - Marstons Mills Elem,00200030,0,53,56,32,0,0,0,0,0,0,0,0,0,0,0,141
Barnstable - Middle School/Hyannis,00200305,0,0,0,0,0,0,0,0,481,582,0,0,0,0,0,"1,063"
Barnstable - Osterville Bay Elementary,00200040,0,0,0,0,87,98,0,0,0,0,0,0,0,0,0,185
Barnstable - Osterville Elementary,00200035,0,87,101,90,0,0,0,0,0,0,0,0,0,0,0,278
Barnstable - West Barnstable Elem,00200005,0,57,49,60,64,58,0,0,0,0,0,0,0,0,0,288
Barnstable HMCS - Barnstable HMCS School,04230010,0,0,0,0,0,0,435,526,0,0,0,0,0,0,0,961
Bedford - Bedford High,00230505,0,0,0,0,0,0,0,0,0,0,183,206,175,155,0,719
Bedford - John Glenn Middle,00230305,0,0,0,0,0,0,0,161,187,160,0,0,0,0,0,508
Bedford - Lt Elezer Davis,00230010,16,156,177,154,0,0,0,0,0,0,0,0,0,0,0,503
Bedford - Lt Job Lane School,00230012,0,0,0,0,179,162,175,0,0,0,0,0,0,0,0,516
Belchertown - Belchertown High,00240505,0,0,0,0,0,0,0,0,0,0,218,167,148,151,0,684
Belchertown - Berkshire Avenue School,00240002,0,0,44,46,0,0,0,0,0,0,0,0,0,0,0,90
Belchertown - Chestnut Hill Community,00240004,0,0,0,0,0,0,0,200,200,206,0,0,0,0,0,606
Belchertown - Cold Spring,00240005,0,189,60,68,0,0,0,0,0,0,0,0,0,0,0,317
Belchertown - Swift River Elem,00240018,38,0,0,0,201,182,219,0,0,0,0,0,0,0,0,640
Belchertown - Tadgell Hall,00240020,0,0,85,91,0,0,0,0,0,0,0,0,0,0,0,176
Bellingham - Bellingham ECC,00250003,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Bellingham - Bellingham High School,00250505,0,0,0,0,0,0,0,0,0,0,202,203,182,195,0,782
Bellingham - Bellingham Memorial Middle School,00250315,0,0,0,0,0,0,217,216,205,215,0,0,0,0,0,853
Bellingham - Clara Macy Elementary,00250009,0,48,54,56,61,47,0,0,0,0,0,0,0,0,0,266
Bellingham - Primavera Jr/Sr H S,00250510,0,0,0,0,0,0,0,0,1,2,13,14,12,6,0,48
Bellingham - South Elem,00250020,0,81,105,76,71,88,0,0,0,0,0,0,0,0,0,421
Bellingham - Stall Brook,00250025,0,62,67,67,62,83,0,0,0,0,0,0,0,0,0,341
Belmont - Belmont High,00260505,0,0,0,0,0,0,0,0,0,0,314,286,291,249,0,"1,140"
Belmont - Daniel Butler,00260015,0,54,36,53,52,44,0,0,0,0,0,0,0,0,0,239
Belmont - Mary Lee Burbank,00260010,0,54,60,60,59,69,0,0,0,0,0,0,0,0,0,302
Belmont - Roger E Wellington,00260035,0,90,77,89,84,87,0,0,0,0,0,0,0,0,0,427
Belmont - Winn Brook,00260005,42,78,81,84,77,69,0,0,0,0,0,0,0,0,0,431
Belmont - Winthrop L Chenery Middle,00260305,0,0,0,0,0,0,295,296,290,293,0,0,0,0,0,"1,174"
Benjamin Banneker Charter - Benjamin Banneker Charter School,04200205,0,39,41,44,38,37,37,25,35,33,0,0,0,0,0,329
Benjamin Franklin Classical Charter - Benjamin Franklin Classical Charter School,04470205,0,44,43,44,44,46,48,38,48,26,0,0,0,0,0,381
Berkley - Berkley Community School,00270010,91,97,99,88,104,99,0,0,0,0,0,0,0,0,0,578
Berkley - Berkley Middle School,00270305,0,0,0,0,0,0,111,119,126,88,0,0,0,0,0,444
Berkshire Hills - Monument Mt Reg High,06180505,0,0,0,0,0,0,0,0,0,0,166,154,158,164,0,642
Berkshire Hills - Searles Middle,06180305,0,0,0,0,0,0,80,109,105,115,0,0,0,0,0,409
Berkshire Hills - Stockbridge Plain,06180030,8,64,69,74,69,80,0,0,0,0,0,0,0,0,0,364
Berlin - Berlin Memorial,00280005,8,36,34,28,41,34,36,29,0,0,0,0,0,0,0,246
Berlin-Boylston - Tahanto Reg High,06200505,0,0,0,0,0,0,0,0,91,83,76,81,59,71,0,461
Beverly - Ayers/Ryal Side Sch,00300055,0,77,64,71,66,84,65,0,0,0,0,0,0,0,0,427
Beverly - Beverly High,00300505,0,0,0,0,0,0,0,0,0,0,405,314,282,324,0,"1,325"
Beverly - Briscoe Middle,00300305,0,0,0,0,0,0,0,185,190,193,0,0,0,0,0,568
Beverly - Centerville Elementary,00300010,0,52,69,54,61,54,41,0,0,0,0,0,0,0,0,331
Beverly - Cove Elementary,00300015,0,41,63,83,84,74,81,0,0,0,0,0,0,0,0,426
Beverly - Hannah Elementary,00300033,0,56,44,40,64,41,66,0,0,0,0,0,0,0,0,311
Beverly - McKeown Elementary,00300037,59,39,45,41,39,40,44,0,0,0,0,0,0,0,0,307
Beverly - Memorial Middle,00300310,0,0,0,0,0,0,0,182,165,170,0,0,0,0,0,517
Beverly - North Beverly Elementary,00300040,0,54,60,73,54,60,44,0,0,0,0,0,0,0,0,345
Billerica - Billerica Memorial High School,00310505,102,0,0,0,0,0,0,0,0,0,400,388,369,371,0,"1,630"
Billerica - Eugene C Vining,00310030,0,51,66,55,54,54,63,0,0,0,0,0,0,0,0,343
Billerica - Frederick J Dutile,00310007,0,76,88,95,99,80,81,0,0,0,0,0,0,0,0,519
Billerica - Hajjar Elementary,00310026,0,94,115,92,90,117,107,0,0,0,0,0,0,0,0,615
Billerica - John F Kennedy,00310012,0,98,103,77,80,104,78,0,0,0,0,0,0,0,0,540
Billerica - Locke Middle,00310310,0,0,0,0,0,0,0,228,201,254,0,0,0,0,0,683
Billerica - Marshall Middle School,00310305,0,0,0,0,0,0,0,302,298,305,0,0,0,0,0,905
Billerica - Parker,00310015,0,58,70,70,73,74,57,0,0,0,0,0,0,0,0,402
Billerica - Thomas Ditson,00310005,0,121,132,134,141,126,104,0,0,0,0,0,0,0,0,758
Blackstone Valley Reg - Blackstone Valley,08050605,0,0,0,0,0,0,0,0,0,0,225,209,196,191,0,821
Blackstone-Millville - A F Maloney,06220015,0,0,0,0,0,135,118,0,0,0,0,0,0,0,0,253
Blackstone-Millville - Blackstone Millville RHS,06220505,0,0,0,0,0,0,0,0,0,0,179,135,169,118,0,601
Blackstone-Millville - Frederick W. Hartnett Middle School,06220405,0,0,0,0,0,0,0,206,217,182,0,0,0,0,0,605
Blackstone-Millville - John F Kennedy Elem,06220008,32,87,91,120,137,0,0,0,0,0,0,0,0,0,0,467
Blackstone-Millville - Millville Elem,06220010,74,48,49,56,50,43,48,0,0,0,0,0,0,0,0,368
Blue Hills Voc - Blue Hills Reg Voc Tech,08060605,0,0,0,0,0,0,0,0,0,0,205,216,199,189,0,809
Boston - Academy of Public Service,00350502,0,0,0,0,0,0,0,0,0,0,119,84,34,65,0,302
Boston - Agassiz,00350007,39,103,103,104,116,122,117,0,0,0,0,0,0,0,0,704
Boston - Alexander Hamilton,00350011,0,36,30,32,32,37,37,0,0,0,0,0,0,0,0,204
Boston - Another Course To College,00350541,0,0,0,0,0,0,0,0,0,0,59,1,43,54,0,157
Boston - Beethoven,00350021,0,44,42,46,56,58,54,0,0,0,0,0,0,0,0,300
Boston - Blackstone,00350390,52,93,90,99,101,111,125,0,0,0,0,0,0,0,0,671
Boston - Blue Hill Ave ECC,00350010,63,66,59,0,0,0,0,0,0,0,0,0,0,0,0,188
Boston - Boston Adult Academy,00350548,0,0,0,0,0,0,0,0,0,0,4,38,42,169,0,253
Boston - Boston Arts Academy,00350546,0,0,0,0,0,0,0,0,0,0,108,120,94,78,0,400
Boston - Boston Community Leadership Academy,00350558,0,0,0,0,0,0,0,0,0,0,80,107,133,100,0,420
Boston - Boston International  High School,00350507,0,0,0,0,0,0,0,0,0,0,52,38,0,0,0,90
Boston - Boston Latin,00350560,0,0,0,0,0,0,0,0,387,392,457,418,414,355,0,"2,423"
Boston - Boston Latin Academy,00350545,0,0,0,0,0,0,0,0,308,299,282,302,214,240,0,"1,645"
Boston - Boston Middle School Academy,00350413,0,0,0,0,0,0,0,3,7,13,0,0,0,0,0,23
Boston - Brighton High,00350505,0,0,0,0,0,0,0,0,0,0,382,354,315,229,0,"1,280"
Boston - Carter Develop Day Care,00350036,0,0,0,0,0,0,0,1,0,0,1,2,3,17,0,24
Boston - Charles H Taylor,00350054,11,54,85,100,109,101,92,0,0,0,0,0,0,0,0,552
Boston - Charles Sumner,00350052,2,74,78,71,100,96,85,0,0,0,0,0,0,0,0,506
Boston - Charlestown High,00350515,0,0,0,0,0,0,0,0,0,0,416,287,247,305,0,"1,255"
Boston - Clarence R Edwards Middle,00350430,0,0,0,0,0,0,0,153,168,156,0,0,0,0,0,477
Boston - Community Academy,00350518,0,0,0,0,0,0,0,0,1,2,5,4,3,6,0,21
Boston - Curtis Guild,00350062,0,44,49,44,42,32,30,0,0,0,0,0,0,0,0,241
Boston - Dante Alighieri,00350066,0,18,21,21,15,20,18,0,0,0,0,0,0,0,0,113
Boston - David A Ellis,00350072,0,57,62,62,69,56,57,0,0,0,0,0,0,0,0,363
Boston - Dearborn,00350074,0,0,0,0,0,0,0,155,156,137,0,0,0,0,0,448
Boston - Dennis C Haley,00350077,0,48,49,49,61,48,43,0,0,0,0,0,0,0,0,298
Boston - Donald Mckay,00350080,0,66,84,77,94,86,92,39,44,25,0,0,0,0,0,607
Boston - East Boston ECC,00350009,60,62,58,0,0,0,0,0,0,0,0,0,0,0,0,180
Boston - East Boston High,00350530,0,0,0,0,0,0,0,0,0,0,621,298,300,251,0,"1,470"
Boston - Economics and Business Academy,00350524,0,0,0,0,0,0,0,0,0,0,136,85,50,94,0,365
Boston - Edward Everett,00350088,14,44,41,44,45,51,46,0,0,0,0,0,0,0,0,285
Boston - Egleston Comm High School,00350543,0,0,0,0,0,0,0,0,0,0,8,22,24,25,0,79
Boston - ELC - East Zone,00350005,48,44,36,0,0,0,0,0,0,0,0,0,0,0,0,128
Boston - ELC - North Zone,00350003,42,24,19,0,0,0,0,0,0,0,0,0,0,0,0,85
Boston - ELC - West Zone,00350006,35,36,32,0,0,0,0,0,0,0,0,0,0,0,0,103
Boston - Elihu Greenwood,00350094,0,61,55,58,78,80,97,0,0,0,0,0,0,0,0,429
Boston - Eliot Elementary,00350096,0,21,20,24,39,35,36,0,0,0,0,0,0,0,0,175
Boston - Ellis Mendell,00350100,6,20,25,44,29,29,45,0,0,0,0,0,0,0,0,198
Boston - Emily A Fifield,00350102,0,43,60,55,56,47,43,0,0,0,0,0,0,0,0,304
Boston - Excel High School,00350522,0,0,0,0,0,0,0,0,0,0,142,108,92,66,0,408
Boston - Expulsion Alt School,00350580,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
Boston - Farragut,00350108,0,25,43,37,39,44,56,0,0,0,0,0,0,0,0,244
Boston - Fenway High School,00350540,0,0,0,0,0,0,0,0,0,0,59,61,65,65,0,250
Boston - Franklin D Roosevelt,00350116,0,44,38,40,51,48,47,0,0,0,0,0,0,0,0,268
Boston - George H Conley,00350122,41,28,31,28,29,34,29,0,0,0,0,0,0,0,0,220
Boston - Grover Cleveland,00350415,0,0,0,0,0,0,0,177,207,241,0,0,0,0,0,625
Boston - Harbor School,00350426,0,0,0,0,0,0,0,93,91,78,0,0,0,0,0,262
Boston - Harvard-Kent,00350200,11,66,72,67,87,70,64,0,0,0,0,0,0,0,0,437
Boston - Henry Grew,00350135,0,44,37,48,47,40,41,0,0,0,0,0,0,0,0,257
Boston - Henry L Higginson,00350137,1,34,28,23,25,22,16,0,0,0,0,0,0,0,0,149
Boston - Horace Mann,00350750,12,10,9,7,16,13,13,16,15,6,2,10,5,6,0,140
Boston - Hugh Roe O'Donnell,00350141,0,42,50,40,41,35,27,0,0,0,0,0,0,0,0,235
Boston - Hyde Park High School,00350550,0,0,0,0,0,0,0,0,0,0,401,264,263,262,0,"1,190"
Boston - Jackson Mann,00350013,2,89,112,97,97,81,105,0,0,0,0,0,0,0,0,583
Boston - James A Garfield Elem,00350152,0,40,42,36,54,40,47,0,0,0,0,0,0,0,0,259
Boston - James Condon Elem,00350146,72,89,87,101,104,128,121,0,0,0,0,0,0,0,0,702
Boston - James J Chittick,00350154,0,51,40,43,52,51,50,0,0,0,0,0,0,0,0,287
Boston - James M Curley,00350384,0,42,48,45,49,43,36,0,0,0,0,0,0,0,0,263
Boston - James Otis,00350156,0,36,49,53,58,52,57,0,0,0,0,0,0,0,0,305
Boston - James P Timilty Middle,00350485,0,0,0,0,0,0,0,273,216,197,0,0,0,0,0,686
Boston - James W Hennigan,00350153,0,57,71,84,92,109,150,0,0,0,0,0,0,0,0,563
Boston - Jeremiah E Burke High,00350525,0,0,0,0,0,0,0,0,0,0,285,211,194,169,0,859
Boston - John D Philbrick,00350172,0,26,28,24,28,24,18,0,0,0,0,0,0,0,0,148
Boston - John F Kennedy,00350166,0,42,84,68,69,63,64,0,0,0,0,0,0,0,0,390
Boston - John Marshall,00350178,0,105,123,99,115,128,118,0,0,0,0,0,0,0,0,688
Boston - John P Holland,00350167,0,111,129,136,153,127,108,0,0,0,0,0,0,0,0,764
Boston - John W McCormack,00350179,0,0,0,0,0,0,0,284,253,202,0,0,0,0,0,739
Boston - John Winthrop,00350180,21,43,45,44,53,56,53,0,0,0,0,0,0,0,0,315
Boston - Joseph J Hurley,00350182,4,46,62,43,46,43,41,0,0,0,0,0,0,0,0,285
Boston - Joseph Lee,00350183,44,57,98,91,105,118,105,0,0,0,0,0,0,0,0,618
Boston - Joseph P Manning,00350184,0,23,29,30,31,28,28,0,0,0,0,0,0,0,0,169
Boston - Joseph P Tynan,00350181,6,69,57,63,64,54,51,0,0,0,0,0,0,0,0,364
Boston - Josiah Quincy,00350286,17,123,128,115,134,130,154,0,0,0,0,0,0,0,0,801
Boston - Joyce Kilmer,00350190,0,42,44,48,44,40,43,0,0,0,0,0,0,0,0,261
Boston - Lewis Middle School,00350455,0,0,0,0,0,0,0,137,89,105,0,0,0,0,0,331
Boston - Lucy Stone,00350211,0,22,23,26,28,31,47,0,0,0,0,0,0,0,0,177
Boston - Lyndon,00350262,0,51,55,50,57,54,63,70,46,30,0,0,0,0,0,476
Boston - Madison Park High,00350537,0,0,0,0,0,0,0,0,0,0,514,456,361,338,0,"1,669"
Boston - Manassah E Bradley,00350215,25,25,36,42,47,49,60,0,0,0,0,0,0,0,0,284
Boston - Martin Luther King Jr Mid,00350410,0,0,0,0,0,0,0,155,127,149,0,0,0,0,0,431
Boston - Mary E Curley Middle,00350420,0,0,0,0,0,0,0,237,213,248,0,0,0,0,0,698
Boston - Mary Lyon,00350004,0,10,13,13,12,17,13,18,14,14,0,0,0,0,0,124
Boston - Mather,00350227,0,61,80,87,86,91,75,0,0,0,0,0,0,0,0,480
Boston - Mattahunt,00350226,50,76,114,85,107,90,122,0,0,0,0,0,0,0,0,644
Boston - Mattapan ECC,00350008,65,65,64,0,0,0,0,0,0,0,0,0,0,0,0,194
Boston - Maurice J Tobin,00350229,0,28,55,53,55,58,68,33,30,22,0,0,0,0,0,402
Boston - Michael J Perkins,00350231,0,44,39,42,28,29,21,0,0,0,0,0,0,0,0,203
Boston - Mildred Avenue Middle School,00350381,0,0,0,0,0,0,0,196,236,257,0,0,0,0,0,689
Boston - Mission Hill School,00350382,0,20,19,22,18,21,18,15,14,17,0,0,0,0,0,164
Boston - Monument High School,00350538,0,0,0,0,0,0,0,0,0,0,155,104,65,62,0,386
Boston - Mozart,00350237,20,22,21,23,27,24,38,0,0,0,0,0,0,0,0,175
Boston - Nathan Hale,00350243,0,22,39,35,42,22,22,0,0,0,0,0,0,0,0,182
Boston - New Boston Pilot Middle School,00350383,0,0,0,0,0,0,0,261,197,220,0,0,0,0,0,678
Boston - New Mission High School,00350542,0,0,0,0,0,0,0,0,0,0,66,59,60,49,0,234
Boston - O W Holmes,00350138,22,29,27,32,33,33,33,0,0,0,0,0,0,0,0,209
Boston - O'Bryant Sch Math/Science,00350575,0,0,0,0,0,0,0,0,164,165,271,254,250,187,0,"1,291"
Boston - Odyssey High School,00350577,0,0,0,0,0,0,0,0,0,0,137,95,63,50,0,345
Boston - Oliver Hazard Perry,00350255,0,22,32,25,24,35,25,0,0,0,0,0,0,0,0,163
Boston - Orchard Gardens ,00350257,0,59,57,64,79,55,67,122,73,66,0,0,0,0,0,642
Boston - Patrick F Gavin Middle,00350435,0,0,0,0,0,0,0,223,234,195,0,0,0,0,0,652
Boston - Patrick J Kennedy,00350264,0,22,37,38,42,33,40,0,0,0,0,0,0,0,0,212
Boston - Patrick O'Hearn,00350266,36,46,23,23,44,44,24,0,0,0,0,0,0,0,0,240
Boston - Paul A Dever,00350268,0,66,87,96,99,70,78,0,0,0,0,0,0,0,0,496
Boston - Pauline Agassiz Shaw,00350270,8,43,41,44,50,51,47,0,0,0,0,0,0,0,0,284
Boston - Phineas Bates,00350278,0,44,43,46,55,71,75,0,0,0,0,0,0,0,0,334
Boston - Quincy E Dickerman,00350284,0,43,44,43,40,31,25,0,0,0,0,0,0,0,0,226
Boston - Quincy Upper School,00350565,0,0,0,0,0,0,0,148,77,80,43,50,0,0,0,398
Boston - Rafael Hernandez,00350691,44,50,49,44,44,37,46,28,26,24,0,0,0,0,0,392
Boston - Ralph Waldo Emerson,00350288,0,26,30,36,32,41,22,0,0,0,0,0,0,0,0,187
Boston - Richard J Murphy,00350240,0,66,100,97,130,163,160,120,71,0,0,0,0,0,0,907
Boston - Roger Clap,00350298,0,21,20,27,26,27,22,0,0,0,0,0,0,0,0,143
Boston - Samuel Adams,00350302,4,51,48,44,28,44,25,0,0,0,0,0,0,0,0,244
Boston - Samuel W Mason,00350304,27,37,31,32,31,26,27,0,0,0,0,0,0,0,0,211
Boston - Sarah Greenwood,00350308,50,48,47,51,42,36,40,28,25,23,0,0,0,0,0,390
Boston - Snowden Int'l High,00350690,0,0,0,0,0,0,0,0,0,0,219,69,77,78,0,443
Boston - Solomon Lewenberg Middle,00350450,0,0,0,0,0,0,0,139,180,187,0,0,0,0,0,506
Boston - Tech Boston Academy,00350539,0,0,0,0,0,0,0,0,0,0,87,57,0,0,0,144
Boston - The English High,00350535,0,0,0,0,0,0,0,0,0,0,432,303,299,290,0,"1,324"
Boston - Thomas A Edison Jr High,00350425,0,0,0,0,0,0,0,248,249,156,0,0,0,0,0,653
Boston - Thomas Gardner,00350326,0,51,61,67,60,54,56,0,0,0,0,0,0,0,0,349
Boston - Thomas J Kenny,00350328,0,18,35,37,72,70,63,0,0,0,0,0,0,0,0,295
Boston - Umana/Barnes Middle,00350405,0,0,0,0,0,0,0,238,276,296,0,0,0,0,0,810
Boston - Warren-Prescott,00350346,0,24,43,40,68,59,52,0,0,0,0,0,0,0,0,286
Boston - Washington Irving Middle,00350445,0,0,0,0,0,0,0,290,289,241,0,0,0,0,0,820
Boston - West Roxbury Sch,00350573,0,0,0,0,0,0,0,0,0,0,560,306,269,200,0,"1,335"
Boston - William E Russell,00350366,0,63,67,61,68,73,66,0,0,0,0,0,0,0,0,398
Boston - William Ellery Channing,00350360,0,45,45,44,47,57,57,0,0,0,0,0,0,0,0,295
