SCHOOL,ORG CODE,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,TOTAL
Boston - Patrick F Gavin Middle,00350435,0,0,0,0,0,0,0,136,153,155,0,0,0,0,0,444
Boston - Patrick J Kennedy,00350264,28,50,48,40,37,34,22,0,0,0,0,0,0,0,0,259
Boston - Patrick O'Hearn,00350266,32,22,23,45,44,23,44,0,0,0,0,0,0,0,0,233
Boston - Paul A Dever,00350268,21,88,84,87,76,64,64,0,0,0,0,0,0,0,0,484
Boston - Pauline Agassiz Shaw,00350270,9,38,41,43,55,36,35,0,0,0,0,0,0,0,0,257
Boston - Phineas Bates,00350278,12,42,44,43,46,56,45,0,0,0,0,0,0,0,0,288
Boston - Quincy E Dickerman,00350284,35,23,43,39,26,30,26,0,0,0,0,0,0,0,0,222
Boston - Quincy Upper School,00350565,0,0,0,0,0,0,0,145,70,71,63,45,49,45,0,488
Boston - Rafael Hernandez,00350691,45,50,48,48,50,48,36,34,23,26,0,0,0,0,0,408
Boston - Ralph Waldo Emerson,00350288,4,38,33,29,38,43,42,0,0,0,0,0,0,0,0,227
Boston - Richard J Murphy,00350240,37,68,72,72,85,134,136,132,66,61,0,0,0,0,0,863
Boston - Roger Clap,00350298,20,21,22,26,28,19,26,0,0,0,0,0,0,0,0,162
Boston - Samuel Adams,00350302,46,47,45,42,39,29,23,0,0,0,0,0,0,0,0,271
Boston - Samuel W Mason,00350304,24,34,26,35,28,31,25,0,0,0,0,0,0,0,0,203
Boston - Sarah Greenwood,00350308,46,46,45,50,54,37,38,27,18,26,0,0,0,0,0,387
Boston - Snowden Int'l High,00350690,0,0,0,0,0,0,0,0,0,0,136,123,75,68,0,402
Boston - Social Justice Academy,00350583,0,0,0,0,0,0,0,0,0,0,98,88,72,78,5,341
Boston - Solomon Lewenberg Middle,00350450,0,0,0,0,0,0,0,70,116,131,0,0,0,0,0,317
Boston - Tech Boston Academy,00350539,0,0,0,0,0,0,0,0,0,0,111,92,85,88,0,376
Boston - The Engineering School,00350582,0,0,0,0,0,0,0,0,0,0,83,70,86,70,25,334
Boston - The English High,00350535,0,0,0,0,0,0,0,0,0,0,279,172,175,207,10,843
Boston - Thomas A Edison Jr High,00350425,0,0,0,0,0,0,0,125,119,122,0,0,0,0,0,366
Boston - Thomas J Kenny,00350328,31,21,28,37,43,36,51,0,0,0,0,0,0,0,0,247
Boston - Urban Science Academy,00350579,0,0,0,0,0,0,0,0,0,0,91,102,75,59,0,327
Boston - Warren-Prescott,00350346,3,50,48,47,46,53,49,49,40,40,0,0,0,0,0,425
Boston - Washington Irving Middle,00350445,0,0,0,0,0,0,0,204,207,226,0,0,0,0,0,637
Boston - William E Russell,00350366,49,54,44,54,60,48,55,0,0,0,0,0,0,0,0,364
Boston - William Ellery Channing,00350360,20,46,45,47,48,65,47,0,0,0,0,0,0,0,0,318
Boston - William H Ohrenberger,00350258,51,53,54,61,69,78,76,0,0,0,0,0,0,0,0,442
Boston - William McKinley,00350363,0,0,4,6,5,17,16,23,31,58,61,64,57,58,14,414
Boston - William Monroe Trotter,00350370,2,65,73,61,56,67,58,0,0,0,0,0,0,0,0,382
Boston - Winship Elementary,00350374,33,44,36,39,30,26,22,0,0,0,0,0,0,0,0,230
Boston - Wm B Rogers Middle,00350470,0,0,0,0,0,0,0,176,171,155,0,0,0,0,0,502
Boston - Woodrow Wilson Middle,00350490,0,0,0,0,0,0,0,98,138,120,0,0,0,0,0,356
Boston - Young Achievers,00350380,17,24,38,45,38,41,42,40,36,36,0,0,0,0,0,357
Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,0,0,0,0,0,0,97,89,71,67,52,31,36,21,0,464
Boston Day and Evening Academy Charter (District) - Boston Day and Evening Academy Charter School,04240505,0,0,0,0,0,0,0,0,0,0,34,74,99,94,0,301
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,0,0,0,0,0,0,0,93,87,63,32,17,0,0,0,292
Boston Renaissance Charter Public (District) - Boston Renaissance Charter  Public School,04810550,0,421,191,175,166,117,92,62,0,0,0,0,0,0,0,"1,224"
Bourne - Bourne High,00360505,0,0,0,0,0,0,0,0,0,0,157,160,189,140,2,648
Bourne - Bourne Middle School,00360325,0,0,0,0,0,0,204,203,188,211,0,0,0,0,0,806
Bourne - Ella F Hoxie School,00360015,0,0,48,41,42,52,0,0,0,0,0,0,0,0,0,183
Bourne - James F Peebles Elem,00360010,0,0,110,112,136,127,0,0,0,0,0,0,0,0,0,485
Bourne - Otis Memorial,00360020,60,170,36,20,15,20,0,0,0,0,0,0,0,0,0,321
Boxborough - Blanchard Memorial,00370005,14,60,64,75,78,75,80,80,0,0,0,0,0,0,0,526
Boxford - Harry Lee Cole,00380005,65,122,111,108,0,0,0,0,0,0,0,0,0,0,0,406
Boxford - Spofford Pond,00380013,0,0,0,0,118,139,148,128,0,0,0,0,0,0,0,533
Boylston - Boylston Elementary,00390005,22,51,52,51,55,48,57,44,0,0,0,0,0,0,0,380
Braintree - Archie T Morrison,00400033,0,69,83,65,80,75,81,0,0,0,0,0,0,0,0,453
Braintree - Braintree High,00400505,114,0,0,0,0,0,0,0,0,0,360,373,368,372,9,"1,596"
Braintree - Donald Ross,00400050,0,37,49,48,54,42,49,0,0,0,0,0,0,0,0,279
Braintree - East Middle School,00400305,0,0,0,0,0,0,0,216,258,240,0,0,0,0,0,714
Braintree - Highlands,00400015,0,67,71,74,70,80,57,0,0,0,0,0,0,0,0,419
Braintree - Hollis,00400005,0,65,87,85,101,74,76,0,0,0,0,0,0,0,0,488
Braintree - Liberty,00400025,0,61,73,74,87,92,85,0,0,0,0,0,0,0,0,472
Braintree - Mary E Flaherty School,00400020,0,53,72,63,62,72,65,0,0,0,0,0,0,0,0,387
Braintree - South Middle School,00400310,0,0,0,0,0,0,0,179,156,209,0,0,0,0,0,544
Brewster - Eddy Elementary,00410010,0,0,0,0,79,77,91,0,0,0,0,0,0,0,0,247
Brewster - Stony Brook Elementary,00410005,24,74,73,89,0,0,0,0,0,0,0,0,0,0,0,260
Bridgewater-Raynham - Bridgewater Middle School,06250320,0,0,0,0,0,0,0,0,293,330,0,0,0,0,0,623
Bridgewater-Raynham - Bridgewater-Raynham Reg,06250505,0,0,0,0,0,0,0,0,0,0,390,415,385,341,0,"1,531"
Bridgewater-Raynham - Laliberte Elementary School,06250050,0,0,0,195,173,197,0,0,0,0,0,0,0,0,0,565
Bridgewater-Raynham - Merrill Elementary School,06250020,48,168,179,0,0,0,0,0,0,0,0,0,0,0,0,395
Bridgewater-Raynham - Mitchell Elementary School,06250002,81,232,233,296,284,0,0,0,0,0,0,0,0,0,0,"1,126"
Bridgewater-Raynham - Raynham Middle School,06250315,0,0,0,0,0,0,173,180,188,153,0,0,0,0,0,694
Bridgewater-Raynham - Williams Intermediate School,06250300,0,0,0,0,0,318,310,301,0,0,0,0,0,0,0,929
Brimfield - Brimfield Elementary,00430005,49,36,39,43,37,48,51,45,0,0,0,0,0,0,0,348
Bristol County Agricultural - Bristol County Agr High,09100705,0,0,0,0,0,0,0,0,0,0,117,112,105,95,0,429
Bristol-Plymouth Regional Vocational Technical - Bristol-Plymouth Voc Tech,08100605,0,0,0,0,0,0,0,0,0,0,305,315,290,285,0,"1,195"
Brockton - B B Russell Alternative School,00440080,0,0,0,0,0,0,0,0,2,15,44,27,12,7,0,107
Brockton - Brockton Champion High School,00440515,0,0,0,0,0,0,0,0,0,0,23,27,64,36,0,150
Brockton - Brockton High,00440505,0,0,0,0,0,0,0,0,0,0,"1,279",980,897,928,18,"4,102"
Brockton - Brookfield,00440010,0,111,97,104,80,79,84,107,0,0,0,0,0,0,0,662
Brockton - Downey,00440110,0,77,87,93,83,75,67,88,0,0,0,0,0,0,0,570
Brockton - Dr W Arnone Comm Sch,00440001,0,37,119,118,113,126,125,101,0,0,0,0,0,0,0,739
Brockton - East Junior High,00440405,0,0,0,0,0,0,0,0,284,284,0,0,0,0,0,568
Brockton - Edgar B Davis,00440023,0,116,126,107,107,113,97,100,100,95,0,0,0,0,0,961
Brockton - Eldon B. Keith Center,00440095,182,250,4,0,0,0,0,0,0,0,0,0,0,0,0,436
Brockton - Gilmore Academy,00440425,0,0,0,0,0,0,0,110,140,130,0,0,0,0,0,380
Brockton - Hancock,00440045,0,69,113,125,112,103,106,100,0,0,0,0,0,0,0,728
Brockton - Howard School,00440050,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
Brockton - Huntington,00440055,0,86,77,83,70,66,93,0,0,0,0,0,0,0,0,475
Brockton - John F Kennedy,00440017,0,85,102,104,96,81,87,4,0,0,0,0,0,0,0,559
Brockton - Joseph F Plouffe Elem,00440120,0,110,110,95,105,111,113,101,0,0,0,0,0,0,0,745
Brockton - Lincoln Alternative School,00440400,0,0,0,1,0,1,3,6,3,7,9,6,7,8,0,51
Brockton - Louis F Angelo Elem,00440065,0,104,106,104,97,119,127,108,0,0,0,0,0,0,0,765
Brockton - Mary E. Baker School,00440002,5,111,119,122,113,113,110,96,0,0,0,0,0,0,0,789
Brockton - North Junior High,00440410,0,0,0,0,0,0,0,0,262,214,0,0,0,0,0,476
Brockton - Oscar F Raymond,00440078,0,105,126,129,127,124,128,95,0,0,0,0,0,0,0,834
Brockton - South Junior High,00440415,0,0,0,0,0,0,0,125,192,185,0,0,0,0,0,502
Brockton - West Junior High,00440420,0,0,0,0,0,0,0,0,248,237,0,0,0,0,0,485
Brockton - Whitman,00440100,0,0,0,0,27,32,16,23,0,0,0,0,0,0,0,98
Brookfield - Brookfield Elementary,00450005,32,38,34,43,34,40,33,42,0,0,0,0,0,0,0,296
Brookline - Brookline High,00460505,17,0,0,0,0,0,0,0,0,0,445,432,443,450,3,"1,790"
Brookline - Edith C Baker,00460005,14,81,93,83,81,76,58,70,67,62,0,0,0,0,0,685
Brookline - Edward Devotion,00460015,16,85,77,80,78,80,65,86,71,72,0,0,0,0,0,710
Brookline - Heath,00460025,15,58,45,60,46,53,35,37,34,36,0,0,0,0,0,419
Brookline - John D Runkle,00460045,16,64,53,61,64,38,53,53,43,42,0,0,0,0,0,487
Brookline - Lawrence,00460030,30,70,65,77,85,51,63,57,47,43,0,0,0,0,0,588
Brookline - Michael Driscoll,00460020,37,55,54,47,59,46,39,40,39,32,0,0,0,0,0,448
Brookline - Pierce,00460040,13,76,68,86,70,66,69,65,65,59,0,0,0,0,0,637
Brookline - The Lynch Center,00460060,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
Brookline - William H Lincoln,00460035,33,63,61,62,56,42,62,36,43,41,0,0,0,0,0,499
Burlington - Burlington High,00480505,74,0,0,0,0,0,0,0,0,0,234,259,258,241,0,"1,066"
Burlington - Fox Hill,00480007,0,67,89,84,92,85,102,0,0,0,0,0,0,0,0,519
Burlington - Francis Wyman Elem,00480035,0,99,104,93,94,92,78,0,0,0,0,0,0,0,0,560
Burlington - Marshall Simonds Middle,00480303,0,0,0,0,0,0,0,282,294,277,0,0,0,0,0,853
Burlington - Memorial,00480015,0,55,46,48,27,44,38,0,0,0,0,0,0,0,0,258
Burlington - Pine Glen Elementary,00480020,0,60,66,72,53,73,70,0,0,0,0,0,0,0,0,394
Cambridge - Amigos School,00490006,0,51,39,32,29,43,29,28,25,23,0,0,0,0,0,299
Cambridge - Cambridge Rindge and Latin,00490506,0,0,0,0,0,0,0,0,0,0,432,374,371,352,9,"1,538"
Cambridge - Cambridgeport,00490007,0,40,25,31,30,32,33,28,22,43,0,0,0,0,0,284
Cambridge - Fletcher/Maynard Academy,00490090,18,46,39,28,18,18,20,26,18,13,0,0,0,0,0,244
Cambridge - Graham and Parks,00490080,0,60,44,45,50,50,50,47,40,42,0,0,0,0,0,428
Cambridge - Haggerty,00490020,0,57,59,36,36,35,39,23,0,0,0,0,0,0,0,285
Cambridge - John M Tobin,00490065,25,85,26,24,25,25,23,27,36,26,0,0,0,0,0,322
Cambridge - Kennedy-Longfellow,00490040,14,88,36,20,32,20,22,49,36,61,0,0,0,0,0,378
Cambridge - King Open,00490035,4,102,60,66,50,46,49,43,49,48,0,0,0,0,0,517
Cambridge - Maria L. Baldwin,00490005,0,58,40,42,39,40,39,31,45,42,0,0,0,0,0,376
Cambridge - Martin Luther King Jr.,00490030,0,70,33,19,34,19,20,16,22,23,0,0,0,0,0,256
Cambridge - Morse,00490045,14,57,41,41,38,43,44,35,30,22,0,0,0,0,0,365
Cambridge - Peabody,00490050,18,94,55,41,42,40,39,48,53,48,0,0,0,0,0,478
Canton - Canton High,00500505,0,0,0,0,0,0,0,0,0,0,202,194,209,201,0,806
Canton - Dean S Luce,00500020,0,189,80,100,85,81,71,0,0,0,0,0,0,0,0,606
Canton - John F Kennedy,00500017,0,0,78,86,91,74,81,0,0,0,0,0,0,0,0,410
Canton - Lt Peter M Hansen,00500012,0,40,93,80,97,80,96,0,0,0,0,0,0,0,0,486
Canton - Rodman Early Childhood Center,00500010,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
Canton - Wm H Galvin Middle,00500305,0,0,0,0,0,0,0,264,220,248,0,0,0,0,0,732
Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School,04320530,0,0,0,0,0,0,0,73,73,70,0,0,0,0,0,216
Cape Cod Regional Vocational Technical - Cape Cod Region Voc Tech,08150605,0,0,0,0,0,0,0,0,0,0,186,183,159,174,1,703
Carlisle - Carlisle School,00510025,15,56,80,76,64,90,87,70,85,97,0,0,0,0,0,720
Carver - Carver High School,00520505,0,0,0,0,0,0,0,0,0,0,143,127,132,128,7,537
Carver - Carver Middle,00520305,0,0,0,0,0,0,0,154,154,171,0,0,0,0,0,479
Carver - Erwin K. Washburn Primary School,00520005,20,154,131,131,0,0,0,0,0,0,0,0,0,0,0,436
Carver - Gov John Carver Elem,00520010,0,0,0,0,158,156,142,0,0,0,0,0,0,0,0,456
Central Berkshire - Becket Washington School,06350005,26,14,13,17,12,14,16,0,0,0,0,0,0,0,0,112
Central Berkshire - Berkshire Trail Elem,06350010,14,12,16,13,14,13,21,0,0,0,0,0,0,0,0,103
Central Berkshire - Craneville,06350025,0,80,78,81,70,85,80,0,0,0,0,0,0,0,0,474
Central Berkshire - Kittredge,06350035,20,34,15,38,22,43,36,0,0,0,0,0,0,0,0,208
Central Berkshire - Nessacus Regional Middle School ,06350305,0,0,0,0,0,0,0,174,163,143,0,0,0,0,0,480
Central Berkshire - Wahconah Regional High,06350505,0,0,0,0,0,0,0,0,0,0,191,168,168,134,1,662
Chatham - Chatham Elementary,00550005,22,46,48,52,52,57,0,0,0,0,0,0,0,0,0,277
Chatham - Chatham High,00550505,0,0,0,0,0,0,0,0,0,0,50,50,41,55,4,200
Chatham - Chatham Middle School,00550305,0,0,0,0,0,0,52,48,56,54,0,0,0,0,0,210
Chelmsford - Byam School,00560030,0,101,91,122,114,108,0,0,0,0,0,0,0,0,0,536
Chelmsford - Center Elementary School,00560005,0,103,104,99,107,108,0,0,0,0,0,0,0,0,0,521
Chelmsford - Charles D Harrington,00560025,8,126,114,95,120,123,0,0,0,0,0,0,0,0,0,586
Chelmsford - Chelmsford High,00560505,0,0,0,0,0,0,0,0,0,0,426,395,398,422,0,"1,641"
Chelmsford - Col Moses Parker Schl,00560305,0,0,0,0,0,0,195,202,180,180,0,0,0,0,0,757
Chelmsford - Community Education Center,00560001,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
Chelmsford - McCarthy Middle School,00560310,0,0,0,0,0,0,250,242,219,236,0,0,0,0,0,947
Chelmsford - South Row,00560015,0,83,100,91,100,99,0,0,0,0,0,0,0,0,0,473
Chelsea - Chelsea High,00570505,0,0,0,0,0,0,0,0,0,0,469,359,312,275,9,"1,424"
Chelsea - Clark Avenue School,00570050,0,0,0,0,0,0,158,146,130,134,0,0,0,0,0,568
Chelsea - Edgar A Hooks Elem,00570030,0,0,138,114,106,91,0,0,0,0,0,0,0,0,0,449
Chelsea - Eugene Wright School,00570045,0,0,0,0,0,0,117,115,109,106,0,0,0,0,0,447
Chelsea - Frank M Sokolowski Elem,00570040,0,0,122,104,115,106,0,0,0,0,0,0,0,0,0,447
Chelsea - George F. Kelly Elem,00570035,0,0,113,129,126,111,0,0,0,0,0,0,0,0,0,479
Chelsea - Joseph A. Browne School,00570055,0,0,0,0,0,0,122,138,129,113,0,0,0,0,0,502
Chelsea - Shurtleff Early Childhood,00570003,375,447,0,0,0,0,0,0,0,0,0,0,0,0,0,822
Chelsea - William A Berkowitz Elem,00570025,0,0,126,147,99,92,0,0,0,0,0,0,0,0,0,464
Chesterfield-Goshen - New Hingham Regional Elem,06320025,17,25,27,20,29,18,23,21,0,0,0,0,0,0,0,180
Chicopee - Barry,00610003,0,80,63,68,67,66,66,0,0,0,0,0,0,0,0,410
Chicopee - Belcher,00610010,0,97,91,82,0,0,0,0,0,0,0,0,0,0,0,270
Chicopee - Bellamy Middle,00610305,0,0,0,0,0,0,0,292,296,323,0,0,0,0,0,911
Chicopee - Bowe,00610015,31,66,61,63,70,73,62,0,0,0,0,0,0,0,0,426
Chicopee - Bowie,00610020,0,72,59,59,69,72,78,0,0,0,0,0,0,0,0,409
Chicopee - Chicopee Academy,00610021,0,0,0,0,0,0,0,0,2,12,21,21,14,17,0,87
Chicopee - Chicopee Comprehensive HS,00610510,0,0,0,0,0,0,0,0,0,0,393,343,328,307,0,"1,371"
Chicopee - Chicopee High,00610505,0,0,0,0,0,0,0,0,0,0,334,312,278,334,0,"1,258"
Chicopee - Fairview Middle,00610310,0,0,0,0,0,0,0,224,220,254,0,0,0,0,0,698
Chicopee - Gen John J Stefanik,00610090,0,62,64,71,66,80,70,0,0,0,0,0,0,0,0,413
Chicopee - Lambert-Lavoie,00610040,0,53,50,41,48,47,53,0,0,0,0,0,0,0,0,292
Chicopee - Litwin,00610022,0,23,27,26,83,108,106,0,0,0,0,0,0,0,0,373
Chicopee - Selser,00610050,0,72,53,59,64,52,55,0,0,0,0,0,0,0,0,355
Chicopee - Streiber Memorial School,00610065,0,40,42,48,44,41,58,0,0,0,0,0,0,0,0,273
Chicopee - Szetela ECC,00610001,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228
Christa McAuliffe Regional Charter Public (District) - Christa McAuliffe Regional Charter Public School,04180305,0,0,0,0,0,0,0,47,81,82,0,0,0,0,0,210
City On A Hill Charter Public (District) - City On A Hill Charter Public School,04370505,0,0,0,0,0,0,0,0,0,0,99,62,67,46,0,274
Clarksburg - Clarksburg Elementary,00630010,0,15,16,23,20,23,24,21,19,37,0,0,0,0,0,198
Clinton - Clinton Elementary,00640050,118,164,153,151,154,147,0,0,0,0,0,0,0,0,0,887
Clinton - Clinton Middle School,00640305,0,0,0,0,0,0,146,140,132,161,0,0,0,0,0,579
Clinton - Clinton Senior High,00640505,30,0,0,0,0,0,0,0,0,0,133,140,121,132,3,559
Codman Academy Charter Public (District) - Codman Academy Charter Public School,04380505,0,0,0,0,0,0,0,0,0,0,40,25,24,27,0,116
Cohasset - Cohasset Middle/High School,00650505,0,0,0,0,0,0,0,104,105,103,95,92,93,101,0,693
Cohasset - Deer Hill,00650005,0,0,0,0,109,128,119,0,0,0,0,0,0,0,0,356
Cohasset - Joseph Osgood,00650010,24,136,113,144,0,0,0,0,0,0,0,0,0,0,0,417
Community Charter School of Cambridge (District) - Community Charter School of Cambridge,04360305,0,0,0,0,0,0,0,0,42,63,69,43,25,25,0,267
Community Day Charter Public (District) - Community Day Charter Public School,04400205,0,65,50,49,25,23,23,40,36,20,0,0,0,0,0,331
Concord - Alcott,00670005,14,73,61,64,81,77,73,0,0,0,0,0,0,0,0,443
Concord - Concord Middle,00670305,0,0,0,0,0,0,0,203,211,192,0,0,0,0,0,606
Concord - Thoreau,00670020,16,74,54,74,76,79,71,0,0,0,0,0,0,0,0,444
Concord - Willard,00670030,7,58,64,64,69,50,70,0,0,0,0,0,0,0,0,382
Concord-Carlisle - Concord Carlisle High,06400505,0,0,0,0,0,0,0,0,0,0,312,297,329,330,0,"1,268"
Conservatory Lab Charter (District) - Conservatory Lab Charter School,04390050,0,22,23,23,23,23,21,0,0,0,0,0,0,0,0,135
Conway - Conway Grammar,00680005,12,24,21,24,21,18,26,23,0,0,0,0,0,0,0,169
Danvers - Danvers High,00710505,0,0,0,0,0,0,0,0,0,0,246,246,262,230,1,985
Danvers - Great Oak,00710015,0,58,60,56,59,59,53,0,0,0,0,0,0,0,0,345
Danvers - Highlands,00710010,0,63,67,62,66,72,64,0,0,0,0,0,0,0,0,394
Danvers - Holten Richmond Middle School,00710305,0,0,0,0,0,0,0,334,285,292,0,0,0,0,0,911
Danvers - Ivan G Smith,00710032,0,53,46,39,43,51,52,0,0,0,0,0,0,0,0,284
Danvers - Riverside,00710030,66,44,40,49,42,45,45,0,0,0,0,0,0,0,0,331
Danvers - Willis E Thorpe,00710045,0,44,55,50,57,63,62,0,0,0,0,0,0,0,0,331
Dartmouth - Dartmouth High,00720505,0,0,0,0,0,0,0,0,0,0,289,287,312,321,0,"1,209"
Dartmouth - Dartmouth Middle,00720050,0,0,0,0,0,0,0,329,379,333,0,0,0,0,0,"1,041"
Dartmouth - George H Potter,00720030,0,61,89,71,74,75,93,0,0,0,0,0,0,0,0,463
Dartmouth - James M. Quinn School,00720040,60,98,117,161,146,169,174,0,0,0,0,0,0,0,0,925
Dartmouth - Joseph Demello,00720015,0,77,81,82,77,73,64,0,0,0,0,0,0,0,0,454
Dedham - Avery,00730010,0,0,37,39,41,49,45,0,0,0,0,0,0,0,0,211
Dedham - Dedham High,00730505,0,0,0,0,0,0,0,0,0,0,227,198,181,167,0,773
Dedham - Dedham Middle School,00730305,0,0,0,0,0,0,0,202,236,216,0,0,0,0,0,654
Dedham - Early Childhood Center,00730005,130,208,0,0,0,0,0,0,0,0,0,0,0,0,0,338
Dedham - Greenlodge,00730025,0,0,78,55,52,66,53,0,0,0,0,0,0,0,0,304
Dedham - Oakdale,00730030,0,0,69,73,70,66,75,0,0,0,0,0,0,0,0,353
Dedham - Riverdale,00730045,0,0,41,50,38,51,44,0,0,0,0,0,0,0,0,224
Deerfield - Deerfield Elem,00740015,32,60,63,61,67,69,68,64,0,0,0,0,0,0,0,484
Dennis-Yarmouth - Dennis-Yarmouth Reg High,06450505,0,0,0,0,0,0,0,0,0,0,227,233,271,233,5,969
Dennis-Yarmouth - Ezra H Baker,06450005,26,94,111,93,95,0,0,0,0,0,0,0,0,0,0,419
Dennis-Yarmouth - Laurence C MacArthur Elem,06450020,37,54,51,50,62,0,0,0,0,0,0,0,0,0,0,254
Dennis-Yarmouth - Marguerite E Small Elem,06450015,0,0,0,0,0,176,180,0,0,0,0,0,0,0,0,356
Dennis-Yarmouth - Mattacheese Middle Sch,06450305,0,0,0,0,0,0,0,170,195,180,0,0,0,0,0,545
Dennis-Yarmouth - N H Wixon Middle,06450310,0,0,0,0,0,95,110,100,71,115,0,0,0,0,0,491
Dennis-Yarmouth - Station Avenue Elem,06450025,1,90,110,123,103,0,0,0,0,0,0,0,0,0,0,427
Dighton-Rehoboth - Dighton Elementary,06500005,25,105,84,88,101,107,0,0,0,0,0,0,0,0,0,510
Dighton-Rehoboth - Dighton Middle School,06500305,0,0,0,0,0,0,96,104,96,118,0,0,0,0,0,414
Dighton-Rehoboth - Dighton-Rehoboth Rhs,06500505,0,0,0,0,0,0,0,0,0,0,265,255,281,249,0,"1,050"
Dighton-Rehoboth - Dorothy L Beckwith,06500310,0,0,0,0,0,0,152,154,154,151,0,0,0,0,0,611
Dighton-Rehoboth - Palmer River,06500010,41,109,133,155,140,153,0,0,0,0,0,0,0,0,0,731
Douglas - Douglas Early Childhood,00770003,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119
Douglas - Douglas Elementary,00770010,0,135,142,134,0,0,0,0,0,0,0,0,0,0,0,411
Douglas - Douglas High School,00770505,0,0,0,0,0,0,0,0,0,117,129,111,98,114,0,569
Douglas - Douglas Intermediate School,00770100,0,0,0,0,111,136,124,145,144,0,0,0,0,0,0,660
Dover - Chickering,00780005,0,85,98,93,110,94,99,0,0,0,0,0,0,0,0,579
Dover-Sherborn - Dover-Sherborn Reg High,06550505,0,0,0,0,0,0,0,0,0,0,164,126,161,144,0,595
Dover-Sherborn - Dover-Sherborn Reg MS,06550405,0,0,0,0,0,0,0,170,168,177,0,0,0,0,0,515
Dracut - Brookside Elementary,00790035,23,123,121,115,117,123,0,0,0,0,0,0,0,0,0,622
Dracut - Dracut Senior High,00790505,0,0,0,0,0,0,0,0,0,0,323,317,296,257,0,"1,193"
Dracut - George H. Englesby Intermediate,00790040,0,0,0,0,0,0,338,344,0,0,0,0,0,0,0,682
Dracut - Greenmont Avenue,00790030,0,23,48,49,40,64,0,0,0,0,0,0,0,0,0,224
Dracut - Joseph A Campbell Elem,00790020,23,103,120,117,113,92,0,0,0,0,0,0,0,0,0,568
Dracut - Lakeview Junior High,00790410,0,0,0,0,0,0,0,0,390,352,0,0,0,0,0,742
Dracut - Parker Avenue,00790025,0,23,38,36,32,30,0,0,0,0,0,0,0,0,0,159
Dudley-Charlton Reg - Charlton Elementary,06580020,95,183,171,0,0,0,0,0,0,0,0,0,0,0,0,449
Dudley-Charlton Reg - Charlton Middle School,06580310,0,0,0,0,0,0,205,203,201,182,0,0,0,0,0,791
Dudley-Charlton Reg - Dudley Elementary,06580005,0,0,0,135,152,130,0,0,0,0,0,0,0,0,0,417
Dudley-Charlton Reg - Dudley Middle School,06580305,0,0,0,0,0,0,152,138,143,145,0,0,0,0,0,578
Dudley-Charlton Reg - Heritage School,06580030,0,0,0,167,179,185,0,0,0,0,0,0,0,0,0,531
Dudley-Charlton Reg - Mason Rd School,06580010,76,129,149,0,0,0,0,0,0,0,0,0,0,0,0,354
Dudley-Charlton Reg - Shepherd Hill Reg High,06580505,0,0,0,0,0,0,0,0,0,0,354,298,320,286,0,"1,258"
Duxbury - Alden School,00820004,0,0,0,0,290,276,289,0,0,0,0,0,0,0,0,855
Duxbury - Chandler Elementary,00820006,51,207,235,246,0,0,0,0,0,0,0,0,0,0,0,739
Duxbury - Duxbury High,00820505,0,0,0,0,0,0,0,0,0,0,266,223,264,248,0,"1,001"
Duxbury - Duxbury Middle,00820305,0,0,0,0,0,0,0,285,228,262,0,0,0,0,0,775
East Bridgewater - Central,00830005,88,175,182,170,193,0,0,0,0,0,0,0,0,0,0,808
East Bridgewater - East Bridgewater High,00830505,0,0,0,0,0,0,0,0,0,0,132,155,159,164,0,610
East Bridgewater - Gordon W Mitchell,00830010,0,0,0,0,0,216,181,193,230,187,0,0,0,0,0,"1,007"
East Longmeadow - Birchland Park,00870305,0,0,0,0,0,0,0,219,215,218,0,0,0,0,0,652
East Longmeadow - East Longmeadow High,00870505,0,0,0,0,0,0,0,0,0,0,225,238,235,235,0,933
East Longmeadow - Mapleshade,00870010,0,0,0,0,108,116,117,0,0,0,0,0,0,0,0,341
East Longmeadow - Meadow Brook,00870013,51,166,200,201,0,0,0,0,0,0,0,0,0,0,0,618
East Longmeadow - Mountain View,00870015,0,0,0,0,102,101,110,0,0,0,0,0,0,0,0,313
Eastham - Eastham Elementary,00850005,0,38,34,41,42,31,38,0,0,0,0,0,0,0,0,224
Easthampton - Center School,00860005,0,44,39,40,42,40,0,0,0,0,0,0,0,0,0,205
Easthampton - Easthampton High,00860505,0,0,0,0,0,0,0,0,0,0,143,114,107,134,2,500
Easthampton - Maple,00860010,39,62,36,45,41,40,0,0,0,0,0,0,0,0,0,263
Easthampton - Neil A Pepin,00860020,0,22,38,39,43,36,0,0,0,0,0,0,0,0,0,178
Easthampton - White Brook Middle School,00860305,0,0,0,0,0,0,123,124,130,128,0,0,0,0,0,505
Easton - Center School,00880003,1,104,101,121,0,0,0,0,0,0,0,0,0,0,0,327
