SCHOOL,ORG CODE,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,TOTAL
Alma del Mar Charter School (District) - Alma del Mar Charter School,04090205,0,39,40,43,38,40,0,0,0,0,0,0,0,0,0,200
Amesbury - Amesbury Elementary,00070005,36,90,80,80,80,70,0,0,0,0,0,0,0,0,0,436
Amesbury - Amesbury High,00070505,0,0,0,0,0,0,0,0,0,0,170,175,137,158,1,641
Amesbury - Amesbury Middle,00070013,0,0,0,0,0,0,182,190,188,178,0,0,0,0,0,738
Amesbury - Charles C Cashman Elementary,00070010,47,84,95,106,92,109,0,0,0,0,0,0,0,0,0,533
Amesbury Academy Charter Public (District) - Amesbury Academy Charter Public School,04150505,0,0,0,0,0,0,0,0,0,0,15,7,15,10,0,47
Amherst - Crocker Farm Elementary,00080009,65,59,43,57,54,45,66,46,0,0,0,0,0,0,0,435
Amherst - Fort River Elementary,00080020,0,40,59,55,38,61,56,59,0,0,0,0,0,0,0,368
Amherst - Wildwood Elementary,00080050,0,53,63,48,49,61,69,64,0,0,0,0,0,0,0,407
Amherst-Pelham - Amherst Regional High,06050505,0,0,0,0,0,0,0,0,0,0,246,245,260,247,6,"1,004"
Amherst-Pelham - Amherst Regional Middle School,06050405,0,0,0,0,0,0,0,0,242,232,0,0,0,0,0,474
Andover - Andover High,00090505,0,0,0,0,0,0,0,0,0,0,488,444,430,429,8,"1,799"
Andover - Andover West Middle,00090310,0,0,0,0,0,0,0,190,198,173,0,0,0,0,0,561
Andover - Bancroft Elementary,00090003,0,61,72,81,98,69,98,0,0,0,0,0,0,0,0,479
Andover - Doherty Middle,00090305,0,0,0,0,0,0,0,201,192,176,0,0,0,0,0,569
Andover - Henry C Sanborn Elementary,00090010,0,36,52,63,65,67,69,0,0,0,0,0,0,0,0,352
Andover - High Plain Elementary,00090004,0,66,68,86,105,106,120,0,0,0,0,0,0,0,0,551
Andover - Shawsheen School,00090005,61,66,58,51,0,0,0,0,0,0,0,0,0,0,0,236
Andover - South Elementary,00090020,0,70,77,87,98,105,88,0,0,0,0,0,0,0,0,525
Andover - West Elementary,00090025,4,56,83,84,149,130,153,0,0,0,0,0,0,0,0,659
Andover - Wood Hill Middle School,00090350,0,0,0,0,0,0,0,118,132,129,0,0,0,0,0,379
Arlington - Arlington High,00100505,0,0,0,0,0,0,0,0,0,0,280,313,303,289,0,"1,185"
Arlington - Brackett,00100010,0,82,73,88,89,77,72,0,0,0,0,0,0,0,0,481
Arlington - Cyrus E Dallin,00100025,0,82,68,77,94,76,70,0,0,0,0,0,0,0,0,467
Arlington - Hardy,00100030,0,65,67,71,49,58,53,0,0,0,0,0,0,0,0,363
Arlington - John A Bishop,00100005,0,65,64,76,71,59,77,0,0,0,0,0,0,0,0,412
Arlington - M Norcross Stratton,00100055,0,66,63,66,61,67,52,0,0,0,0,0,0,0,0,375
Arlington - Menotomy Preschool,00100038,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
Arlington - Ottoson Middle,00100410,0,0,0,0,0,0,0,352,385,317,0,0,0,0,0,"1,054"
Arlington - Peirce,00100045,0,44,46,47,41,42,50,0,0,0,0,0,0,0,0,270
Arlington - Thompson,00100050,0,67,91,49,53,49,49,0,0,0,0,0,0,0,0,358
Ashburnham-Westminster - Briggs Elementary,06100025,62,68,80,64,81,88,75,0,0,0,0,0,0,0,0,518
Ashburnham-Westminster - Meetinghouse School,06100010,0,78,82,0,0,0,0,0,0,0,0,0,0,0,0,160
Ashburnham-Westminster - Oakmont Regional High School,06100505,0,0,0,0,0,0,0,0,0,0,189,176,168,151,5,689
Ashburnham-Westminster - Overlook Middle School,06100305,0,0,0,0,0,0,0,175,180,210,0,0,0,0,0,565
Ashburnham-Westminster - Westminster Elementary,06100005,0,0,0,103,95,63,104,0,0,0,0,0,0,0,0,365
Ashland - Ashland High,00140505,0,0,0,0,0,0,0,0,0,0,192,185,175,186,0,738
Ashland - Ashland Middle,00140405,0,0,0,0,0,0,0,192,173,173,0,0,0,0,0,538
Ashland - David Mindess,00140015,0,0,0,0,184,208,215,0,0,0,0,0,0,0,0,607
Ashland - Henry E Warren Elementary,00140010,0,196,192,188,0,0,0,0,0,0,0,0,0,0,0,576
Ashland - William Pittaway Elementary,00140005,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
Assabet Valley Regional Vocational Technical - Assabet Valley Vocational High School,08010605,0,0,0,0,0,0,0,0,0,0,274,268,251,233,0,"1,026"
Athol-Royalston - Athol High,06150505,0,0,0,0,0,0,0,0,0,0,107,101,88,77,5,378
Athol-Royalston - Athol-Royalston Middle School,06150305,0,0,0,0,0,0,96,102,103,119,0,0,0,0,0,420
Athol-Royalston - Pleasant Street,06150016,46,46,51,40,48,46,0,0,0,0,0,0,0,0,0,277
Athol-Royalston - Riverbend-Sanders Street School,06150020,0,48,53,34,30,47,0,0,0,0,0,0,0,0,0,212
Athol-Royalston - Royalston Community School,06150050,0,20,24,25,24,19,21,17,0,0,0,0,0,0,0,150
Atlantis Charter (District) - Atlantis Charter School,04910550,0,119,71,74,72,72,100,100,97,89,0,0,0,0,0,794
Attleboro - A. Irvin Studley Elementary School,00160001,0,84,88,96,78,84,0,0,0,0,0,0,0,0,0,430
Attleboro - Attleboro High,00160505,0,0,0,0,0,0,0,0,0,0,415,459,419,395,0,"1,688"
Attleboro - Cyril K. Brennan Middle School,00160315,0,0,0,0,0,0,148,141,143,148,0,0,0,0,0,580
Attleboro - Early Learning Center,00160008,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184
Attleboro - Hill-Roberts Elementary School,00160045,0,100,112,89,86,119,0,0,0,0,0,0,0,0,0,506
Attleboro - Hyman Fine Elementary School,00160040,0,92,99,95,89,88,0,0,0,0,0,0,0,0,0,463
Attleboro - Peter Thacher Elementary School,00160050,0,91,93,80,82,80,0,0,0,0,0,0,0,0,0,426
Attleboro - Robert J. Coelho Middle School,00160305,0,0,0,0,0,0,161,173,145,157,0,0,0,0,0,636
Attleboro - Thomas E. Willett School,00160035,0,96,74,81,72,89,0,0,0,0,0,0,0,0,0,412
Attleboro - Wamsutta Middle School,00160320,0,0,0,0,0,0,130,130,139,138,0,0,0,0,0,537
Auburn - Auburn Middle,00170305,0,0,0,0,0,0,0,193,194,206,0,0,0,0,0,593
Auburn - Auburn Senior High,00170505,41,0,0,0,0,0,0,0,0,0,154,159,166,165,4,689
Auburn - Bryn Mawr,00170010,0,90,82,98,0,0,0,0,0,0,0,0,0,0,0,270
Auburn - Julia Bancroft,00170005,0,0,0,0,105,92,88,0,0,0,0,0,0,0,0,285
Auburn - Mary D Stone,00170025,0,78,90,78,0,0,0,0,0,0,0,0,0,0,0,246
Auburn - Pakachoag,00170015,0,0,0,0,83,93,89,0,0,0,0,0,0,0,0,265
Avon - Avon Middle High School,00180510,0,0,0,0,0,0,0,0,65,63,64,56,45,44,3,340
Avon - Ralph D Butler,00180010,10,40,57,52,58,62,59,62,0,0,0,0,0,0,0,400
Ayer Shirley School District - Ayer Shirley Regional High School,06160505,0,0,0,0,0,0,0,0,0,0,100,93,71,61,0,325
Ayer Shirley School District - Ayer Shirley Regional Middle School,06160305,0,0,0,0,0,0,0,130,144,137,0,0,0,0,0,411
Ayer Shirley School District - Lura A. White Elementary School,06160001,46,46,57,59,60,39,63,0,0,0,0,0,0,0,0,370
Ayer Shirley School District - Page Hilltop School,06160002,19,101,100,79,97,86,78,0,0,0,0,0,0,0,0,560
Barnstable - Barnstable High,00200505,0,0,0,0,0,0,0,0,0,393,401,378,381,338,13,"1,904"
Barnstable - Barnstable Intermediate School,00200315,0,0,0,0,0,0,0,375,385,0,0,0,0,0,0,760
Barnstable - Barnstable United Elementary School,00200050,0,0,0,0,0,375,392,0,0,0,0,0,0,0,0,767
Barnstable - Centerville Elementary,00200010,108,82,85,69,46,0,0,0,0,0,0,0,0,0,0,390
Barnstable - Hyannis West Elementary,00200025,0,84,98,86,74,0,0,0,0,0,0,0,0,0,0,342
Barnstable - West Barnstable Elementary,00200005,0,65,66,65,83,0,0,0,0,0,0,0,0,0,0,279
Barnstable - West Villages Elementary School,00200045,0,105,123,112,118,0,0,0,0,0,0,0,0,0,0,458
Barnstable Community Horace Mann Charter Public (District) - Barnstable Community Horace Mann Charter Public School,04270010,0,68,73,74,79,0,0,0,0,0,0,0,0,0,0,294
Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School,35020405,0,0,0,0,0,0,0,81,80,0,0,0,0,0,0,161
Bedford - Bedford High,00230505,34,0,0,0,0,0,0,0,0,0,231,211,238,188,0,902
Bedford - John Glenn Middle,00230305,0,0,0,0,0,0,0,183,180,199,0,0,0,0,0,562
Bedford - Lt Elezer Davis,00230010,0,202,171,169,0,0,0,0,0,0,0,0,0,0,0,542
Bedford - Lt Job Lane School,00230012,0,0,0,0,173,206,154,0,0,0,0,0,0,0,0,533
Belchertown - Belchertown High,00240505,0,0,0,0,0,0,0,0,0,0,177,185,181,197,3,743
Belchertown - Chestnut Hill Community School,00240006,0,0,0,0,0,173,193,191,0,0,0,0,0,0,0,557
Belchertown - Cold Spring,00240005,28,165,0,0,0,0,0,0,0,0,0,0,0,0,0,193
Belchertown - Jabish Middle School,00240025,0,0,0,0,0,0,0,0,204,193,0,0,0,0,0,397
Belchertown - Swift River Elementary,00240018,0,0,168,169,189,0,0,0,0,0,0,0,0,0,0,526
Bellingham - Bellingham Early Childhood Center,00250003,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89
Bellingham - Bellingham High School,00250505,0,0,0,0,0,0,0,0,0,0,141,166,168,150,0,625
Bellingham - Bellingham Memorial Middle School,00250315,0,0,0,0,0,0,198,199,177,157,0,0,0,0,0,731
Bellingham - Clara Macy Elementary,00250009,0,62,41,46,40,50,0,0,0,0,0,0,0,0,0,239
Bellingham - Primavera Junior/Senior High School,00250510,0,0,0,0,0,0,0,0,0,4,4,2,7,5,0,22
Bellingham - South Elementary,00250020,0,75,93,87,105,86,0,0,0,0,0,0,0,0,0,446
Bellingham - Stall Brook,00250025,0,60,53,54,38,47,0,0,0,0,0,0,0,0,0,252
Belmont - Belmont High,00260505,0,0,0,0,0,0,0,0,0,0,314,314,285,270,0,"1,183"
Belmont - Daniel Butler,00260015,0,71,69,68,72,89,0,0,0,0,0,0,0,0,0,369
Belmont - Mary Lee Burbank,00260010,0,68,71,69,72,76,0,0,0,0,0,0,0,0,0,356
Belmont - Roger E Wellington,00260035,68,111,100,120,89,94,0,0,0,0,0,0,0,0,0,582
Belmont - Winn Brook,00260005,0,88,91,94,83,91,0,0,0,0,0,0,0,0,0,447
Belmont - Winthrop L Chenery Middle,00260305,0,0,0,0,0,0,316,328,298,326,0,0,0,0,0,"1,268"
Benjamin Banneker Charter Public (District) - Benjamin Banneker Charter Public School,04200205,0,66,51,47,44,50,45,42,0,0,0,0,0,0,0,345
Benjamin Franklin Classical Charter Public (District) - Benjamin Franklin Classical Charter Public School,04470205,0,50,50,50,50,50,50,50,52,46,0,0,0,0,0,448
Berkley - Berkley Community School,00270010,75,96,75,78,91,98,0,0,0,0,0,0,0,0,0,513
Berkley - Berkley Middle School,00270305,0,0,0,0,0,0,91,91,90,88,0,0,0,0,0,360
Berkshire Arts and Technology Charter Public (District) - Berkshire Arts and Technology Charter Public School,04140305,0,0,0,0,0,0,0,70,70,65,39,36,28,18,0,326
Berkshire Hills - Monument Mt Regional High,06180505,0,0,0,0,0,0,0,0,0,0,151,148,127,128,12,566
Berkshire Hills - Monument Valley Regional Middle School,06180310,0,0,0,0,0,0,98,94,101,108,0,0,0,0,0,401
Berkshire Hills - Muddy Brook Regional Elementary School,06180035,13,84,71,62,96,92,0,0,0,0,0,0,0,0,0,418
Berlin - Berlin Memorial,00280005,21,28,26,36,27,32,34,0,0,0,0,0,0,0,0,204
Berlin-Boylston - Tahanto Regional High,06200505,0,0,0,0,0,0,0,87,81,92,84,71,56,71,0,542
Beverly - Ayers/Ryal Side School,00300055,0,115,81,69,81,75,71,0,0,0,0,0,0,0,0,492
Beverly - Beverly High,00300505,0,0,0,0,0,0,0,0,0,0,346,340,324,311,13,"1,334"
Beverly - Briscoe Middle,00300305,0,0,0,0,0,0,0,315,283,334,0,0,0,0,0,932
Beverly - Centerville Elementary,00300010,0,80,63,46,68,51,63,0,0,0,0,0,0,0,0,371
Beverly - Cove Elementary,00300015,92,70,78,72,59,80,68,0,0,0,0,0,0,0,0,519
Beverly - Hannah Elementary,00300033,0,43,77,52,61,65,51,0,0,0,0,0,0,0,0,349
Beverly - North Beverly Elementary,00300040,0,62,59,72,74,70,70,0,0,0,0,0,0,0,0,407
Billerica - Billerica Memorial High School,00310505,146,0,0,0,0,0,0,0,0,0,350,309,367,348,10,"1,530"
Billerica - Eugene C Vining,00310030,0,32,41,32,37,30,31,0,0,0,0,0,0,0,0,203
Billerica - Frederick J Dutile,00310007,0,38,50,60,47,40,48,0,0,0,0,0,0,0,0,283
Billerica - Hajjar Elementary,00310026,0,86,77,91,92,87,62,0,0,0,0,0,0,0,0,495
Billerica - John F Kennedy,00310012,0,57,57,67,56,70,62,0,0,0,0,0,0,0,0,369
Billerica - Locke Middle,00310310,0,0,0,0,0,0,0,225,214,224,0,0,0,0,0,663
Billerica - Marshall Middle School,00310305,0,0,0,0,0,0,0,267,229,252,0,0,0,0,0,748
Billerica - Parker,00310015,0,83,90,71,74,73,65,0,0,0,0,0,0,0,0,456
Billerica - Thomas Ditson,00310005,0,91,105,88,99,110,121,0,0,0,0,0,0,0,0,614
Blackstone Valley Regional Vocational Technical - Blackstone Valley,08050605,0,0,0,0,0,0,0,0,0,0,297,298,287,282,0,"1,164"
Blackstone-Millville - A F Maloney,06220015,0,0,0,0,0,113,93,0,0,0,0,0,0,0,0,206
Blackstone-Millville - Blackstone Millville RHS,06220505,0,0,0,0,0,0,0,0,0,0,136,124,103,124,5,492
Blackstone-Millville - Frederick W. Hartnett Middle School,06220405,0,0,0,0,0,0,0,150,153,148,0,0,0,0,0,451
Blackstone-Millville - John F Kennedy Elementary,06220008,0,101,103,89,101,0,0,0,0,0,0,0,0,0,0,394
Blackstone-Millville - Millville Elementary,06220010,65,29,46,30,46,36,49,0,0,0,0,0,0,0,0,301
Blue Hills Regional Vocational Technical - Blue Hills Regional Vocational Technical,08060605,0,0,0,0,0,0,0,0,0,0,239,216,194,193,0,842
Boston - Another Course To College,00350541,0,0,0,0,0,0,0,0,0,0,57,64,58,52,0,231
Boston - Baldwin Early Learning Center,00350003,80,42,38,0,0,0,0,0,0,0,0,0,0,0,0,160
Boston - Beethoven,00350021,41,82,89,96,6,0,0,0,0,0,0,0,0,0,0,314
Boston - Blackstone,00350390,71,88,119,107,97,87,61,0,0,0,0,0,0,0,0,630
Boston - Boston Adult Academy,00350548,0,0,0,0,0,0,0,0,0,0,0,0,97,114,1,212
Boston - Boston Arts Academy,00350546,0,0,0,0,0,0,0,0,0,0,117,127,108,93,0,445
Boston - Boston Community Leadership Academy,00350558,0,0,0,0,0,0,0,0,0,0,152,150,115,100,4,521
Boston - Boston International  High School,00350507,0,0,0,0,0,0,0,0,0,0,149,85,60,51,0,345
Boston - Boston Latin,00350560,0,0,0,0,0,0,0,0,404,393,414,427,365,376,0,"2,379"
Boston - Boston Latin Academy,00350545,0,0,0,0,0,0,0,0,282,294,316,269,286,242,0,"1,689"
Boston - Boston Middle School Academy,00350413,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,10
Boston - Boston Teachers Union School,00350012,23,27,30,25,29,25,21,46,49,55,0,0,0,0,0,330
Boston - Brighton High,00350505,0,0,0,0,0,0,0,0,0,0,241,261,228,244,15,989
Boston - Carter Developmental Center,00350036,0,0,0,0,0,0,0,0,1,1,3,4,1,7,7,24
Boston - Charles H Taylor,00350054,25,77,86,106,77,81,72,0,0,0,0,0,0,0,0,524
Boston - Charles Sumner,00350052,40,101,109,97,85,66,46,0,0,0,0,0,0,0,0,544
Boston - Charlestown High,00350515,0,0,0,0,0,0,0,0,0,0,263,220,195,219,38,935
Boston - Clarence R Edwards Middle,00350430,0,0,0,0,0,0,0,135,177,180,0,0,0,0,0,492
Boston - Community Academy,00350518,0,0,0,0,0,0,0,0,0,0,6,15,20,26,0,67
Boston - Community Academy of Science and Health,00350581,0,0,0,0,0,0,0,0,0,0,111,84,109,77,1,382
Boston - Curley K-8 School,00350020,59,84,88,69,74,79,78,111,99,106,0,0,0,0,0,847
Boston - Curtis Guild,00350062,0,58,78,46,53,46,37,0,0,0,0,0,0,0,0,318
Boston - David A Ellis,00350072,47,63,56,81,61,49,39,0,0,0,0,0,0,0,0,396
Boston - Dearborn,00350074,0,0,0,0,0,0,0,69,80,78,31,0,0,0,0,258
Boston - Dennis C Haley,00350077,27,39,60,42,43,45,40,29,0,0,0,0,0,0,0,325
Boston - Donald Mckay,00350080,0,66,77,86,81,89,79,59,76,68,0,0,0,0,0,681
Boston - Dorchester Academy,00350651,0,0,0,0,0,0,0,0,0,0,97,114,77,99,11,398
Boston - Dr. Catherine Ellison-Rosa Parks Early Ed School,00350008,56,33,35,34,36,0,0,0,0,0,0,0,0,0,0,194
Boston - Dr. William Henderson,00350266,31,23,50,45,23,47,24,0,0,0,0,0,0,0,0,243
Boston - East Boston Early Childhood Center,00350009,78,48,49,11,10,0,0,0,0,0,0,0,0,0,0,196
Boston - East Boston High,00350530,0,0,0,0,0,0,0,0,0,0,461,301,272,308,31,"1,373"
Boston - Edison K-8,00350375,36,63,65,83,70,90,90,100,104,117,0,0,0,0,0,818
Boston - Edward Everett,00350088,15,42,42,43,49,49,40,0,0,0,0,0,0,0,0,280
Boston - ELC - West Zone,00350006,28,29,33,0,0,0,0,0,0,0,0,0,0,0,0,90
Boston - Elihu Greenwood Leadership Academy,00350094,0,64,55,66,70,65,55,0,0,0,0,0,0,0,0,375
Boston - Eliot Elementary,00350096,36,56,59,35,41,37,30,37,31,26,0,0,0,0,0,388
Boston - Ellis Mendell,00350100,33,39,39,37,35,26,17,0,0,0,0,0,0,0,0,226
Boston - Excel High School,00350522,0,0,0,0,0,0,0,0,0,0,111,130,175,131,3,550
Boston - Fenway High School,00350540,0,0,0,0,0,0,0,0,0,0,81,88,80,78,0,327
Boston - Franklin D Roosevelt,00350116,44,41,45,46,44,50,41,51,46,64,0,0,0,0,0,472
Boston - Gardner Pilot Academy,00350326,17,40,40,62,53,44,39,39,38,0,0,0,0,0,0,372
Boston - George H Conley,00350122,21,50,27,29,37,29,25,0,0,0,0,0,0,0,0,218
Boston - Greater Egleston Community High School,00350543,0,0,0,0,0,0,0,0,0,0,13,32,39,90,1,175
Boston - Harbor School,00350426,0,0,0,0,0,0,0,68,79,81,33,37,0,0,0,298
Boston - Harvard-Kent,00350200,42,104,107,101,81,82,53,0,0,0,0,0,0,0,0,570
Boston - Haynes Early Education Center,00350010,52,55,69,0,0,0,0,0,0,0,0,0,0,0,0,176
Boston - Henry Grew,00350135,0,40,41,46,39,50,36,0,0,0,0,0,0,0,0,252
Boston - Higginson,00350015,27,51,45,34,0,0,0,0,0,0,0,0,0,0,0,157
Boston - Higginson/Lewis K-8,00350377,26,50,53,63,49,42,21,27,27,34,0,0,0,0,0,392
Boston - Horace Mann School for the Deaf,00350750,10,8,9,3,6,7,4,6,12,8,7,1,11,11,8,111
Boston - Hugh Roe O'Donnell,00350141,22,43,48,39,51,50,40,0,0,0,0,0,0,0,0,293
Boston - Jackson Mann,00350013,48,84,88,78,74,69,74,87,68,67,0,0,0,0,0,737
Boston - James Condon Elementary,00350146,69,112,140,112,125,139,114,0,0,0,0,0,0,0,0,811
Boston - James J Chittick,00350154,39,42,47,49,48,43,38,0,0,0,0,0,0,0,0,306
Boston - James Otis,00350156,48,62,59,57,63,57,49,0,0,0,0,0,0,0,0,395
Boston - James P Timilty Middle,00350485,0,0,0,0,0,0,0,169,194,199,0,0,0,0,0,562
Boston - James W Hennigan,00350153,0,85,72,96,105,121,106,0,0,0,0,0,0,0,0,585
Boston - Jeremiah E Burke High,00350525,0,0,0,0,0,0,0,0,0,0,117,154,126,137,2,536
Boston - John D Philbrick,00350172,10,25,25,22,25,22,21,0,0,0,0,0,0,0,0,150
Boston - John F Kennedy,00350166,18,65,62,65,63,73,54,0,0,0,0,0,0,0,0,400
Boston - John P Holland,00350167,45,131,133,125,114,101,93,0,0,0,0,0,0,0,0,742
Boston - John W McCormack,00350179,0,0,0,0,0,0,0,240,195,230,0,0,0,0,0,665
Boston - John Winthrop,00350180,44,53,58,62,55,48,46,0,0,0,0,0,0,0,0,366
Boston - Joseph J Hurley,00350182,25,51,45,39,38,40,33,32,13,20,0,0,0,0,0,336
Boston - Joseph Lee,00350183,43,53,54,58,59,85,84,85,63,8,0,0,0,0,0,592
Boston - Joseph P Manning,00350184,13,20,22,26,27,26,25,0,0,0,0,0,0,0,0,159
Boston - Joseph P Tynan,00350181,29,70,78,87,45,55,30,0,0,0,0,0,0,0,0,394
Boston - Josiah Quincy,00350286,49,119,132,114,127,129,132,0,0,0,0,0,0,0,0,802
Boston - Joyce Kilmer,00350190,49,67,46,45,53,50,50,57,26,27,0,0,0,0,0,470
Boston - King K-8,00350376,94,60,56,65,75,36,41,28,26,23,0,0,0,0,0,504
Boston - Lee Academy,00350001,64,67,33,0,0,0,0,0,0,0,0,0,0,0,0,164
Boston - Lilla G. Frederick Middle School,00350383,0,0,0,0,0,0,0,161,179,230,0,0,0,0,0,570
Boston - Lyndon,00350262,44,75,63,65,70,56,70,58,36,24,0,0,0,0,0,561
Boston - Lyon K-8,00350004,0,11,14,16,17,16,16,18,17,17,0,0,0,0,0,142
Boston - Lyon Upper 9-12,00350655,0,0,0,0,0,0,0,0,0,0,36,40,30,32,0,138
Boston - Madison Park High,00350537,0,0,0,0,0,0,0,0,0,0,319,316,249,254,8,"1,146"
Boston - Manassah E Bradley,00350215,32,47,46,43,42,51,37,0,0,0,0,0,0,0,0,298
Boston - Margarita Muniz Academy,00350549,0,0,0,0,0,0,0,0,0,0,77,79,0,0,0,156
Boston - Mario Umana Academy,00350656,0,60,72,65,31,30,22,154,141,155,0,0,0,0,0,730
Boston - Mather,00350227,63,86,81,91,101,92,85,0,0,0,0,0,0,0,0,599
Boston - Mattahunt,00350226,69,121,121,92,89,81,60,0,0,0,0,0,0,0,0,633
Boston - Maurice J Tobin,00350229,6,57,62,57,64,36,51,23,28,34,0,0,0,0,0,418
Boston - Michael J Perkins,00350231,0,46,42,63,39,33,25,0,0,0,0,0,0,0,0,248
Boston - Mildred Avenue K-8,00350378,0,0,0,0,0,44,51,80,126,143,0,0,0,0,0,444
Boston - Mission Hill School,00350382,37,22,29,29,21,23,16,21,23,13,0,0,0,0,0,234
Boston - Mozart,00350237,27,22,24,24,27,25,24,0,0,0,0,0,0,0,0,173
Boston - Nathan Hale,00350243,22,22,26,42,26,25,19,0,0,0,0,0,0,0,0,182
Boston - New Mission High School,00350542,0,0,0,0,0,0,0,0,0,0,89,75,64,65,1,294
Boston - O W Holmes,00350138,27,58,54,52,50,47,43,0,0,0,0,0,0,0,0,331
Boston - O'Bryant School Math/Science,00350575,0,0,0,0,0,0,0,0,144,137,292,292,270,218,0,"1,353"
Boston - Oliver Hazard Perry,00350255,15,21,23,27,29,29,30,22,31,24,0,0,0,0,0,251
Boston - Orchard Gardens,00350257,49,79,95,96,91,92,80,86,84,72,0,0,0,0,0,824
Boston - Patrick J Kennedy,00350264,30,70,71,41,46,36,25,0,0,0,0,0,0,0,0,319
Boston - Paul A Dever,00350268,22,91,104,100,106,95,65,0,0,0,0,0,0,0,0,583
Boston - Phineas Bates,00350278,17,43,42,40,48,57,46,0,0,0,0,0,0,0,0,293
Boston - Quincy Upper School,00350565,0,0,0,0,0,0,0,128,74,63,58,54,58,44,8,487
Boston - Rafael Hernandez,00350691,45,48,50,47,49,46,43,34,29,26,0,0,0,0,0,417
Boston - Richard J Murphy,00350240,40,70,68,70,82,126,119,148,89,87,0,0,0,0,0,899
Boston - Roger Clap,00350298,26,28,26,22,26,23,22,0,0,0,0,0,0,0,0,173
Boston - Samuel Adams,00350302,45,44,53,44,47,38,21,0,0,0,0,0,0,0,0,292
Boston - Samuel W Mason,00350304,25,40,37,40,39,37,25,0,0,0,0,0,0,0,0,243
Boston - Sarah Greenwood,00350308,44,44,51,53,42,37,49,33,33,26,0,0,0,0,0,412
Boston - Snowden International School at Copley,00350690,0,0,0,0,0,0,0,0,0,0,132,114,78,73,0,397
Boston - TechBoston Academy,00350657,0,0,0,0,0,0,0,135,152,154,151,156,142,125,0,"1,015"
Boston - The English High,00350535,0,0,0,0,0,0,0,0,0,0,193,130,114,152,7,596
