orgcode,address,latitude,longitude
480020,"1 Pine Glen Way, Burlington, MA 01803",42.52370551,-71.20612755
490006,"15 Upton Street, Cambridge, MA 02139",42.36250944,-71.10788628
490506,"459 Broadway Ave, Cambridge, MA 02138",42.37360843,-71.11175403
490305,"850 Cambridge Street, Cambridge, MA 02141",42.37104416,-71.09153748
490007,"89 Elm Street, Cambridge, MA 02139",42.36907616,-71.09776296
490090,"225 Windsor Street, Cambridge, MA 02139",42.36589104,-71.09592631
490080,"44 Linnaean Street, Cambridge, MA 02138",42.38293076,-71.12390137
490020,"110 Cushing Street, Cambridge, MA 02138",42.37765655,-71.15207434
490065,"197 Vassal Lane, Cambridge, MA 02138",42.38401406,-71.14005201
490040,"158 Spring Street, Cambridge, MA 02141",42.36940765,-71.08655548
490035,"850 Cambridge Street, Cambridge, MA 02141",42.37104416,-71.09153748
490005,"28 Sacramento Street, Cambridge, MA 02138",42.38252945,-71.11658402
490030,"359 Broadway Avenue, Cambridge, MA 02139",42.37055339,-71.10401854
490045,"40 Granite Street, Cambridge, MA 02139",42.35569,-71.11229706
490050,"70 Rindge Avenue, Cambridge, MA 02140",42.39279091,-71.12851515
490310,"158 Spring Street, Cambridge, MA 02141",42.36940765,-71.08655548
490315,"70 Rindge Avenue, Cambridge, MA 02140",42.39279091,-71.12851515
490320,"197 Vassal Lane, Cambridge, MA 02138",42.384423,-71.1396948
500505,"900 Washington Street, Canton, MA 02021",42.16444778,-71.14726257
500020,"45 Independence St, Canton, MA 02021",42.1607132,-71.13331604
500017,"100 Dedham Street, Canton, MA 02021",42.17528915,-71.14372253
500012,"25 Pecunit Street, Canton, MA 02021",42.18524933,-71.13050842
500010,"960 Washington Street, Canton, MA 02021",42.16231339,-71.14375681
500305,"55 Pecunit Street, Canton, MA 02021",42.18524933,-71.13050842
4320530,"195 Route 137, East Harwich, MA 02645",41.71208954,-70.02405548
8150605,"351 Pleasant Lake Avenue, Harwich, MA 02645",41.71056747,-70.07530975
510025,"83 School Street, Carlisle, MA 01741",42.52632141,-71.34996796
520015,"85 Main Street, Carver, MA 02330",41.89087296,-70.77483368
520405,"60 South Meadow Road, Carver, MA 02330",41.89366531,-70.75471497
6350005,"12 Maple Street, Becket, MA 01223",42.33142853,-73.08294678
6350010,"2 Main Street, Cummington, MA 01026",42.45780945,-72.88948059
6350025,"71 Park Avenue, Dalton, MA 01226",42.47520648,-73.17564145
6350035,"80 Maple Street, Hinsdale, MA 01235",42.4393692,-73.11928558
6350305,"35 Fox Road, Dalton, MA 01226",42.46708408,-73.13956976
6350505,"150 Windsor Rd, Dalton, MA 01226",42.47024918,-73.13829041
560030,"25 Maple Road, Chelmsford, MA 01824",42.57391357,-71.38222504
560005,"84 Billerica Road, Chelmsford, MA 01824",42.60021591,-71.34333038
560025,"120 Richardson Rd, North Chelmsford, MA 01863",42.62204267,-71.38011977
560505,"200 Richardson Rd, North Chelmsford, MA 01863",42.61995926,-71.37949616
560305,"75 Graniteville Rd, Chelmsford, MA 01824",42.61919022,-71.38295746
560001,"170 Dalton Road, Chelmsford, MA 01824",42.61226273,-71.3421402
560310,"250 North Rd, Chelmsford, MA 01824",42.61789329,-71.36501089
560015,"250 Boston Rd, Chelmsford, MA 01824",42.57722092,-71.33522034
570505,"299 Everett Avenue, Chelsea, MA 02150",42.40056229,-71.04027557
570050,"8 Clark Avenue, Chelsea, MA 02150",42.3959632,-71.0306157
570030,"300 Crescent Avenue, Chelsea, MA 02150",42.3995285,-71.01662445
570045,"180 Walnut Street, Chelsea, MA 02150",42.39395905,-71.03686523
570040,"300 Crescent Avenue, Chelsea, MA 02150",42.3995285,-71.01662445
570035,"300 Crescent Avenue, Chelsea, MA 02150",42.3995285,-71.01662445
570055,"180 Walnut Street, Chelsea, MA 02150",42.3939302,-71.0367635
570003,"99 Hawthorn Street, Chelsea, MA 02150",42.39024214,-71.03541635
570025,"300 Crescent Avenue, Chelsea, MA 02150",42.3995285,-71.01662445
6320025,"30 Smith Rd, Chesterfield, MA 01012",42.40484619,-72.84986877
610003,"44 Connell Street, Chicopee, MA 01020",42.16536708,-72.58805193
610010,"125 Montgomery St., Chicopee, MA 01020",42.16299438,-72.58414459
610305,"314 Pendleton Avenue, Chicopee, MA 01020",42.18849041,-72.58720703
610015,"115 Hampden Street, Chicopee, MA 01013",42.14020327,-72.60893293
610020,"80 D.A.R.E. Way, Chicopee, MA 01022",42.19850846,-72.55908206
610021,"10 Southwick Street, Chicopee, MA 01020",42.15417099,-72.57564545
610510,"617 Montgomery Street, Chicopee, MA 01020",42.1775856,-72.59470367
610505,"820 Front Street, Chicopee, MA 01020",42.14851379,-72.58407593
610310,"26 Memorial Avenue, Chicopee, MA 01020",42.20811546,-72.57472135
610090,"720 Meadow Street, Chicopee, MA 01013",42.16687012,-72.61605072
610040,"99 Kendall Street, Chicopee, MA 01020",42.17628501,-72.59585917
610022,"135 Litwin Lane, Chicopee, MA 01020",42.1754428,-72.52104834
610050,"12 D.A.R.E. Way, Chicopee, MA 01022",42.19755173,-72.56004333
610065,"40 Streiber Drive, Chicopee, MA 01020",42.194561,-72.57894135
610001,"66 Macek Drive, Chicopee, MA 01013",42.15923309,-72.60397339
4180305,"139 Newbury St, Framingham, MA 01701",42.30773926,-71.39500427
4370505,"58 Circuit Street, Roxbury, MA 02119",42.323928,-71.087532
35040505,"2181 Washington Street, Roxbury , MA 02119",42.33129054,-71.08254008
35070505,"777 Church Street, New Bedford, MA 02745",41.68806463,-70.94042324
630010,"777 W Crossroad, Clarksburg, MA 01247",42.7118988,-73.08424377
640050,"100 Church Street, Clinton, MA 01510",42.41779178,-71.68582387
640305,"100 West Boylston Street, Clinton, MA 01510",42.40864563,-71.70304108
640505,"200 West Boylston Street, Clinton, MA 01510",42.40935087,-71.70931265
4380505,"637 Washington Street, Dorchester, MA 02124",42.29616165,-71.07284546
650505,"143 Pond Street, Cohasset, MA 02025",42.23252106,-70.80954742
650005,"208 Sohier St, Cohasset, MA 02025",42.2375071,-70.8183378
650010,"210 Sohier St, Cohasset, MA 02025",42.23543549,-70.81501007
4360305,"245 Bent Street, Cambridge, MA 02141",42.36754797,-71.08520284
4260205,"50 Pleasant Street, Lawrence, MA 01841",42.71276474,-71.14492798
4400205,"190 Hampshire Street, Lawrence, MA 01840",42.70948792,-71.16770935
4310205,"50 Pleasant Street, Lawrence, MA 01841",42.71276474,-71.14492798
670005,"93 Laurel Street, Concord, MA 01742",42.45523877,-71.34723052
670305,"835 Old Marlboro Rd, Concord, MA 01742",42.43953705,-71.39561462
670020,"29 Prairie Street, Concord, MA 01742",42.4516552,-71.3974336
670030,"185 Powder Mill Rd, Concord, MA 01742",42.43084274,-71.38300315
6400505,"500 Walden Street, Concord, MA 01742",42.448349,-71.3483963
4390050,"2120 Dorchester Avenue, Dorchester, MA 02124",42.27657549,-71.06682234
680005,"24 Fournier Rd., Conway, MA 01341",42.51303482,-72.67634583
710505,"60 Cabot Road, Danvers, MA 01923",42.58102231,-70.92903256
710015,"76 Pickering Street, Danvers, MA 01923",42.56939225,-70.94693094
710010,"190 Hobart, Danvers, MA 01923",42.56522611,-70.95947765
710305,"55 Conant Street, Danvers, MA 01923",42.56781913,-70.93032002
710032,"15 Lobao Drive, Danvers, MA 01923",42.5876391,-70.9539116
710030,"95 Liberty Street, Danvers, MA 01923",42.55987979,-70.9225671
710045,"1 Avon Rd, Danvers, MA 01923",42.57299714,-70.92114821
720005,"746 Dartmouth Street, Dartmouth, MA 02748",41.59778976,-70.94104767
720505,"555 Bakerville Road, Dartmouth, MA 02748",41.59341812,-70.97770691
720050,"366 Slocum Road, North Dartmouth, MA 02747",41.62900543,-70.9617157
720030,"185 Cross Rd, North Dartmouth, MA 02747",41.64529037,-71.00881195
720040,"529 Hawthorn Street, Dartmouth, MA 02747",41.62678219,-70.95987126
720015,"654 Dartmouth Street, South Dartmouth, MA 02748",41.604526,-70.937118
730010,"336 High Street, Dedham, MA 02026",42.24703979,-71.15899658
730505,"140 Whiting Avenue, Dedham, MA 02026",42.24590302,-71.16095734
730305,"70 Whiting Avenue, Dedham, MA 02026",42.24470901,-71.16555786
730005,"322 Sprague Street, Dedham, MA 02026",42.23071575,-71.14675753
730025,"191 Greenlodge Street, Dedham, MA 02026",42.22492981,-71.1566925
730030,"147 Cedar Street, Dedham, MA 02026",42.23870468,-71.1548996
730045,"143 Needham Street, Dedham, MA 02026",42.2702722,-71.1805687
740015,"21 Pleasant Street, South Deerfield, MA 01373",42.48099136,-72.60839081
6450505,"210 Station Avenue, South Yarmouth, MA 02664",41.6779747,-70.19363403
6450005,"810 Route 28, West Dennis, MA 02670",41.66806474,-70.15278719
6450015,"440 Higgins Crowell Rd, West Yarmouth, MA 02673",41.67294167,-70.24717413
6450305,"400 Higgins Crowell Rd, West Yarmouth, MA 02673",41.66998588,-70.24608314
6450050,"901 Route 134/Drwr R, South Dennis, MA 02660",41.71388626,-70.15319824
6450025,"276 Station Avenue, South Yarmouth, MA 02664",41.68067932,-70.19779205
6500005,"1250 Somerset Avenue, Dighton, MA 02715",41.83546448,-71.1219101
6500305,"1250R Somerset Avenue, Dighton, MA 02715",41.83546448,-71.1219101
6500505,"2700 Regional Rd, North Dighton, MA 02764",41.85340118,-71.19667816
6500310,"330R Winthrop Street, Rehoboth, MA 02769",41.84717864,-71.25232391
6500010,"326 Winthrop Street, Rehoboth, MA 02769",41.84873199,-71.25505829
4750505,"131 HANCOCK ST, DORCHESTER, MA 02125",42.311248,-71.063545
770015,"19 Davis Street, Douglas, MA 01516",42.07227699,-71.70343928
770505,"33 Davis Street, Douglas, MA 01516",42.06882858,-71.70326233
770305,"19 Davis Street, Douglas, MA 01516",42.07227699,-71.70343928
770005,"17 Gleason Court, Douglas, MA 01516",42.0705943,-71.7089699
780005,"29 Cross Street, Dover, MA 02030",42.25035858,-71.27136993
6550505,"9 Junction Street, Dover, MA 02030",42.21822269,-71.32146321
6550405,"155 Farm Street, Dover, MA 02030",42.2192359,-71.32119566
790035,"1560 Lakeview Avenue, Dracut, MA 01826",42.67565064,-71.33572385
790505,"1540 Lakeview Avenue, Dracut, MA 01826",42.67519802,-71.33516192
790045,"1580 Lakeview Ave, Dracut, MA 01826",42.67626017,-71.3364809
790030,"37 Greenmont Avenue, Dracut, MA 01826",42.66916238,-71.30862817
790020,"1021 Methuen Street, Dracut, MA 01826",42.6632289,-71.2641707
790410,"1570 Lakeview Ave, Dracut, MA 01826",42.67587729,-71.33600481
790515,"77 Parker Avenue, Dracut, MA 01826",42.66632843,-71.32858276
4070405,"6 Shirley Street, Boston, MA 02119",42.32363892,-71.07313538
6580020,"9 Burlingame Road, Charlton, MA 01507",42.13180923,-71.97138214
6580310,"2 Oxford Road, Charlton, MA 01507",42.13455582,-71.94251251
6580005,"16 School Street, Dudley, MA 01571",42.05668259,-71.88559723
6580305,"70 Dudley-Oxford Road, Dudley, MA 01571",42.05489494,-71.92099325
6580030,"34 Oxford Rd, Charlton, MA 01507",42.12926102,-71.93795776
6580010,"20 Mason Road, Dudley, MA 01571",42.04563522,-71.90364075
6580505,"68 Dudley Oxford Road, Dudley, MA 01571",42.04928589,-71.92745209
820004,"75 Alden Street, Duxbury, MA 02332",42.04681411,-70.68434469
820006,"93 Chandler Street, Duxbury, MA 02332",42.03569031,-70.7347641
820505,"130 St. George Street, Duxbury, MA 02332",42.05132294,-70.67787933
820305,"71 Alden Street, Duxbury, MA 02332",42.0463205,-70.6790706
830005,"107 Central Street, East Bridgewater, MA 02333",42.02975464,-70.95748138
830505,"143 Plymouth Street, East Bridgewater, MA 02333",42.02513516,-70.95200568
830010,"435 Central Street, East Bridgewater, MA 02333",42.03044459,-70.94540946
870305,"50 Hanward Hill, East Longmeadow, MA 01028",42.06863992,-72.5065577
870505,"180 Maple Street, East Longmeadow, MA 01028",42.05820084,-72.52329254
870010,"175 Mapleshade Avenue, East Longmeadow, MA 01028",42.07142258,-72.50746918
870013,"607 Parker Street, East Longmeadow, MA 01028",42.07844925,-72.48414612
870015,"77 Hampden Rd, East Longmeadow, MA 01028",42.05174255,-72.4825592
850005,"200 Schoolhouse Road, Eastham, MA 02642",41.84112167,-69.97466278
860005,"9 School Street, Easthampton, MA 01027",42.2685585,-72.67223358
860505,"70 Williston Avenue, Easthampton, MA 01027",42.26006699,-72.67102051
860010,"7 Chapel Street, Easthampton, MA 01027",42.26476288,-72.66362
860020,"4 Park Street, Easthampton, MA 01027",42.26852417,-72.67338562
860305,"200 Park Street, Easthampton, MA 01027",42.25251742,-72.67877027
880003,"388 Depot Street, South Easton, MA 02375",42.03412247,-71.09927368
880405,"98 Columbus Avenue, North Easton, MA 02356",42.0593635,-71.11011922
880020,"360 Washington Street, North Easton, MA 02356",42.05796406,-71.08648561
880505,"100 Lothrop Street, North Easton, MA 02356",42.0537262,-71.11071777
880015,"50 Spooner Street, North Easton, MA 02356",42.05815887,-71.1082077
880025,"101 Lothrop Street, North Easton, MA 02356",42.05662094,-71.10831879
890005,"35 Robinson Road, Edgartown, MA 02539",41.39005646,-70.5228965
4520505,"360 Huntington Avenue, c/o 102 Cahners Hall, Boston, MA 02115",42.34088516,-71.09481812
910030,"28 Northfield Road, Erving, MA 01344",42.58946991,-72.48549652
8170505,"P.O. Box 346, Hathorne, MA 01937",42.516217,-70.900349
930003,"78 Tileston Street, Everett, MA 02149",42.40493393,-71.06542969
930030,"22 Church Street, Everett, MA 02149",42.4083786,-71.05583954
930505,"100 Elm Street, Everett, MA 02149",42.41352037,-71.04297817
930028,"20 Nichols Street, Everett, MA 02149",42.40838394,-71.04496032
930038,"117 Edith Street, Everett, MA 02149",42.42171478,-71.05052185
930018,"105 Woodville Street, Everett, MA 02149",42.41346136,-71.06823251
930058,"587 Broadway Street, Everett, MA 02149",42.41079712,-71.05067444
930010,"337 Broadway, Everett, MA 02149",42.40385818,-71.05771637
930015,"30 Darmouth Street, Everett, MA 02149",42.4124632,-71.0389068
4100205,"58 Moore Street, East Boston, MA 02128",42.382701,-71.018783
940010,"2 New Boston Road, Fairhaven, MA 02719",41.64995956,-70.86346436
940505,"12 Huttleston Avenue, Fairhaven, MA 02719",41.6434288,-70.90539551
940305,"30 School Street, Fairhaven, MA 02719",41.64728928,-70.8979187
940030,"60 Sconticut Neck Road, Fairhaven, MA 02719",41.6366982,-70.8803411
950055,"803 Bedford Street, Fall River, MA 02723",41.69883728,-71.14092255
950505,"360 Elsbree Street, Fall River, MA 02720",41.71619415,-71.12931061
950009,"525 Slade Street, Fall River, MA 02724",41.68589783,-71.17663574
950017,"151 Amity Street, Fall River, MA 02721",41.67301811,-71.16838887
950140,"711 Ray Street, Fall River, MA 02720",41.718721,-71.130869
950045,"101 Fountain Street, Fall River, MA 02721",41.70001602,-71.16529083
950013,"323 Anthony Street, Fall River, MA 02721",41.67300797,-71.15587616
950011,"160 Wall Street, Fall River, MA 02720",41.69921324,-71.13813557
950320,"52 Globe Mills Avenue, Fall River, MA 02724",41.69277573,-71.18048859
950315,"1135 North Main Street, Fall River, MA 02720",41.71648407,-71.15005493
950005,"1899 Meridian Street, Fall River, MA 02720",41.73309708,-71.11094666
950335,"290 Rock Street, Fall River, MA 02720",41.70591354,-71.15281677
950325,"290 Rock Street, Fall River, MA 02720",41.70591354,-71.15281677
950145,"935 Eastern Avenue, Fall River, MA 02723",41.68434525,-71.13078308
950130,"1400 President Avenue, Fall River, MA 02720",41.71297073,-71.13131714
950326,"1207 Globe Street, Fall River, MA 02721",41.683815,-71.1602478
950305,"124 Melrose Street, Fall River, MA 02723",41.69350815,-71.12560272
950065,"409 Cambridge Street, Fall River, MA 02721",41.6860733,-71.1525116
960005,"33 Davisville Rd, East Falmouth, MA 02536",41.57633209,-70.56109619
960505,"874 Gifford Street, Falmouth, MA 02540",41.58456691,-70.60552463
960405,"113 Lakeview Avenue, Falmouth, MA 02540",41.55566025,-70.61563873
960305,"323 Jones Road, Falmouth, MA 02540",41.55951691,-70.60544586
960020,"130 Katherine Bates, Falmouth, MA 02540",41.57224274,-70.62669373
960030,"62 Old Main Road, North Falmouth, MA 02556",41.63796997,-70.62304688
960015,"45 Maravista Ext, Teaticket, MA 02536",41.56739807,-70.59169006
6620020,"555 N Main Street, PO Box 679, Otis, MA 01253",42.20511246,-73.09627533
970315,"98 Academy Street, Fitchburg, MA 01420",42.58649826,-71.80052185
970016,"200 Bigelow Dr, Fitchburg, MA 01420",42.60399246,-71.80652618
970505,"140 Arn-How Farm Rd, Fitchburg, MA 01420",42.62018585,-71.80780029
970510,"111 Goodrich Street, Fitchburg, MA 01420",42.578063,-71.781672
970340,"67 Rindge Road, Fitchburg, MA 01420",42.59419933,-71.78992912
970048,"615 Rollstone Street, Fitchburg, MA 01420",42.57184219,-71.81115723
970043,"70 Reingold Avenue, Fitchburg, MA 01420",42.5714035,-71.83087921
970060,"376 South Street, Fitchburg, MA 01420",42.5710337,-71.7977804
980005,"56 North County Rd, Florida, MA 01247",42.6933673,-73.03675398
4130505,"248 Colrain Road, Greenfield, MA 01301",42.59674835,-72.6207428
990050,"196 South Street, Foxborough, MA 02035",42.04867554,-71.25370026
990505,"120 South Street, Foxborough, MA 02035",42.05475235,-71.25014496
990405,"111 Mechanic Street, Foxborough, MA 02035",42.06935501,-71.23810577
990015,"16 Morse Street, Foxborough, MA 02035",42.06058884,-71.20561218
990020,"70 Carpenter Street, Foxborough, MA 02035",42.06098938,-71.2508316
4460550,"131 Central Street, Foxborough, MA 02035",42.05693436,-71.24494934
1000035,"100 Dudley Rd, Framingham, MA 01701",42.27931595,-71.43264008
1000006,"575 Pleasant Street, Framingham, MA 01701",42.305769,-71.46615
1000302,"215 Elm Street, Framingham, MA 01701",42.33266853,-71.4011503
1000007,"48 Frost Street, Framingham, MA 01701",42.32076287,-71.43213652
1000515,"115 A Street, Framingham, MA 01701",42.31849238,-71.40046164
1000305,"31 Flagg Drive, Framingham, MA 01701",42.293945,-71.415992
1000015,"729 Water Street, Framingham, MA 01701",42.32967518,-71.43144719
1000001,"29 Upper Joclyn Avenue, Framingham, MA 01701",42.31192634,-71.40889183
1000005,"454 Water Street, Framingham, MA 01701",42.32765079,-71.42069288
1000045,"25 Elm Street, Framingham, MA 01701",42.32627213,-71.40032887
1000050,"8 Flagg Drive, Framingham, MA 01701",42.29185104,-71.41688538
1000039,"492 Potter Rd, Framingham, MA 01701",42.33670807,-71.4148407
1000310,"301 Brook Street, Framingham, MA 01701",42.31992133,-71.42562412
1000055,"169 Leland Street, Framingham, MA 01702",42.27177702,-71.39920436
4780505,"49 Antietam St, Devens, MA 01434",42.54827589,-71.60725728
1010040,"500 Lincoln Street, Franklin, MA 02038",42.10884476,-71.39700317
1010035,"137 West Central Street, Franklin, MA 02038",42.08418655,-71.40224457
1010003,"224 Oak Street, Franklin, MA 02038",42.09237671,-71.40723419
1010505,"218 Oak Street, Franklin, MA 02038",42.09447861,-71.41129303
1010012,"500 Lincoln Street, Franklin, MA 02038",42.10884476,-71.39700317
1010405,"224 Oak Street, Franklin, MA 02038",42.09237671,-71.40723419
1010013,"551 Pond Street, Franklin, MA 02038",42.10783386,-71.42742157
1010010,"628 Washington Street, Franklin, MA 02038",42.05285645,-71.4185791
1010030,"224 Oak Street, Franklin, MA 02038",42.09237671,-71.40723419
1010032,"235 Wachusett Street, Franklin, MA 02038",42.07125473,-71.39641571
1010310,"628 Washington Street, Franklin, MA 02038",42.05285645,-71.4185791
8180605,"82 Industrial Blvd, Turners Falls, MA 01376",42.59984672,-72.52116971
6650505,"100 Howland Rd, Lakeville, MA 02347",41.79077911,-70.98340607
6650002,"232 Main Street, Lakeville, MA 02347",41.84761047,-70.94641876
6650001,"43 Bullock Road, East Freetown, MA 02717",41.76172256,-71.01226807
6650305,"96 Howland Road, Lakeville, MA 02347",41.79430291,-70.98581493
6650015,"112 Howland Road, Lakeville, MA 02347",41.79297924,-70.98086156
6700505,"113 North Main Street, South Deerfield, MA 01373",42.48352051,-72.60704803
1030001,"160 Elm Street, Gardner, MA 01440",42.57559586,-71.98231506
1030515,"75 E Broadway Street, Gardner, MA 01440",42.55653642,-71.97900541
1030505,"200 Catherine Street, Gardner, MA 01440",42.5823205,-71.97755836
1030405,"297 Catherine Street, Gardner, MA 01440",42.5836502,-71.97825573
1030015,"130 Elm Street, Gardner, MA 01440",42.5760318,-71.9839032
1030020,"62 Waterford Street, Gardner, MA 01440",42.57276647,-72.00467817
6720059,"325 Middlefield Road, Chester, MA 01011",42.29773331,-72.98386383
6720505,"12 Littleville Road, Huntington, MA 01050",42.25138474,-72.87017822
6720405,"12 Littleville Road, Huntington, MA 01050",42.25138474,-72.87017822
6720410,"12 Littleville Road, Huntington, MA 01050",42.25138474,-72.87017822
6720143,"4 Littleville Road, Huntington, MA 01050",42.2492934,-72.86857747
1050505,"11 Winter Street, Georgetown, MA 01833",42.7229514,-70.988933
1050305,"11 Winter Street, Georgetown, MA 01833",42.7229514,-70.988933
1050010,"68 Elm Street, Georgetown, MA 01833",42.71254349,-70.98536682
1050005,"51 North Street, Georgetown, MA 01833",42.72584152,-70.98818207
6740005,"48 Boyle Rd, Gill, MA 01354",42.64887238,-72.49664307
6740310,"224 Turnpike Rd, Montague, MA 01351",42.58834876,-72.54290968
6740015,"30 Griswold Street, Turners Falls, MA 01376",42.59750748,-72.55532837
6740050,"43 Crocker Avenue, Turners Falls, MA 01376",42.59977832,-72.55795889
6740505,"222 Turnpike Rd, Montague, MA 01351",42.5883491,-72.5406572
4960305,"190 Ashley Boulevard, New Bedford, MA 02746",41.65991211,-70.92910767
1070010,"138 Cherry Street, Gloucester, MA 01930",42.63630676,-70.67145538
1070020,"8 Davis St Ext, Gloucester, MA 01930",42.60977224,-70.64781971
1070505,"32 Leslie O. Johnson Rd, Gloucester, MA 01930",42.61340332,-70.67620087
1070025,"4 School House Rd, Gloucester, MA 01930",42.62361908,-70.659729
1070042,"15 Hickory Street, Gloucester, MA 01930",42.67339325,-70.65802002
1070305,"32 Cherry Street, Gloucester, MA 01930",42.62792073,-70.67203201
1070045,"11 Webster Street, Gloucester, MA 01930",42.62036133,-70.65058899
1070050,"10 Concord Street, Gloucester, MA 01930",42.61958694,-70.71154785
1090005,"PO Box 175 17 Tower Hill Road, Cuttyhunk, MA 02713",41.38040654,-70.51336393
1100505,"24 Providence Road, Grafton, MA 01519",42.21113697,-71.69216596
1100305,"22 Providence Road, Grafton, MA 01519",42.21138038,-71.69202581
1100200,"105 Millbury Street , Grafton, MA 01519",42.19720459,-71.71060944
1100025,"46 Waterville Street, North Grafton, MA 01536",42.23783433,-71.70502514
1100030,"60 North Street, Grafton, MA 01519",42.21488953,-71.67677307
1100005,"90 Main Street, South Grafton, MA 01560",42.1792673,-71.6954342
1110004,"393 East State Street, Granby, MA 01033",42.26609039,-72.49153137
1110505,"385 East State Street, Granby, MA 01033",42.26574326,-72.49393463
1110010,"14 West Street, Granby, MA 01033",42.25873184,-72.51940155
8210605,"251 Stonehaven Rd, Fall River, MA 02723",41.70049332,-71.12653434
8230605,"57 River Rd, Andover, MA 01810",42.69271088,-71.1954422
8280605,"250 Pawtucket Blvd, Tyngsborough, MA 01879",42.65315628,-71.38462067
8250605,"1121 Ashley Blvd, New Bedford, MA 02745",41.69023514,-70.93631744
1140025,"21 Ferrante Avenue, Greenfield, MA 01301",42.60931396,-72.58874512
1140010,"125 Federal Street, Greenfield, MA 01301",42.59112549,-72.59777069
1140030,"62 Meridian Street, Greenfield, MA 01301",42.57845688,-72.60272217
1140505,"21 Barr Avenue, Greenfield, MA 01301",42.60593869,-72.5963822
1140305,"195 Federal Street, Greenfield, MA 01301",42.5956459,-72.59573364
1140035,"70 Shelburne Rd, Greenfield, MA 01301",42.58550262,-72.61470032
1140005,"15 Place Terrace, Greenfield, MA 01301",42.60516286,-72.61081114
6730001,"P O Box 730, Groton, MA 01450",42.6057805,-71.5486562
6730010,"P O Box 738, Groton, MA 01450",42.6057805,-71.5486562
6730505,"P O Box 730, Groton, MA 01450",42.6057805,-71.5486562
6730305,"P O Box 727, Groton, MA 01450",42.6057805,-71.5486562
6730005,"522 Main Street, Dunstable, MA 01827",42.67440476,-71.48232467
1170015,"21 River Drive, Hadley, MA 01035",42.35243225,-72.58535004
1170505,"131 Russell Street, Hadley, MA 01035",42.34062576,-72.5911026
1180005,"464 Plymouth Street, Halifax, MA 02338",41.99062347,-70.85729218
6750007,"1 School Street, Wenham, MA 01984",42.60791011,-70.88685215
6750010,"237 Asbury Street, South Hamilton, MA 01982",42.6208992,-70.87808228
6750505,"775 Bay Rd, South Hamilton, MA 01982",42.62769318,-70.84378052
6750310,"787 Bay Rd, Hamilton, MA 01982",42.63042659,-70.84858708
6750015,"325 Bay Rd, South Hamilton, MA 01982",42.61282349,-70.87006378
4990305,"20 Johnson Rd, Chicopee, MA 01022",42.19710159,-72.56330872
6800005,"38 North Rd, Hampden, MA 01036",42.06690598,-72.41099548
6800025,"625 Main Street, Wilbraham, MA 01095",42.11071777,-72.43784332
6800505,"621 Main Street, Wilbraham, MA 01095",42.11144638,-72.44225311
6800030,"300 Soule Rd, Wilbraham, MA 01095",42.09334946,-72.45437622
6800050,"675 Stony Hill Road, Wilbraham, MA 01095",42.12284088,-72.45684052
6800305,"85 Wilbraham Rd, Hampden, MA 01036",42.0643425,-72.44033051
6800310,"466 Stony Hill Rd, Wilbraham, MA 01095",42.13341191,-72.46306568
6830505,"19 Stage Rd, Westhampton, MA 01027",42.30083466,-72.76997375
1210005,"3080 Hancock Road, PO Box 1039, Hancock, MA 01237",42.57662964,-73.29862976
1220004,"265 Cedar Street, Hanover, MA 02339",42.12831639,-70.86983085
1220005,"65 Silver Street, Hanover, MA 02339",42.1194725,-70.84150696
1220505,"287 Cedar Street, Hanover, MA 02339",42.12945175,-70.87130737
1220305,"45 Whiting Street, Hanover, MA 02339",42.13093825,-70.88090032
1220015,"495 Hanover Street, Hanover, MA 02339",42.11779404,-70.84055328
1250505,"14 Massachusetts Avenue, Harvard, MA 01451",42.497238,-71.587753
1250005,"27 Massachusetts Avenue, Harvard, MA 01451",42.4981021,-71.5826822
1270005,"33 Main Street, Hatfield, MA 01038",42.37008667,-72.59994507
1270505,"34 School Street, Hatfield, MA 01038",42.37678909,-72.60050964
1280005,"551 Washington St., Haverhill, MA 01832",42.76691616,-71.10072143
1280008,"118 Montvale Street, Bradford, MA 01835",42.76950073,-71.07589722
1280035,"98 Winchester Street, Haverhill, MA 01835",42.75963262,-71.0851559
1280100,"685 Washington Street, Haverhill, MA 01832",42.76982971,-71.10423513
1280020,"26 Belmont Avenue, Haverhill, MA 01830",42.76665598,-71.05425619
1280050,"150 Boardman Street, Haverhill, MA 01830",42.77419281,-71.05914307
1280026,"140 Boardman Street, Haverhill, MA 01830",42.77334608,-71.06137946
1280027,"58 Chadwick Street, Haverhill, MA 01835",42.7689476,-71.07885742
1280033,"415 Primrose Street, Haverhill, MA 01830",42.78874969,-71.08634949
1280505,"137 Monument Street, Haverhill, MA 01832",42.7873394,-71.1070821
1280085,"256 Concord Street, Haverhill, MA 01830",42.79792584,-71.07726082
1280045,"59 Margin Street, Haverhill, MA 01832",42.76467718,-71.09821357
1280054,"252 Concord Street, Haverhill, MA 01830",42.79780716,-71.07713275
1280073,"415 Primrose Street, Haverhill, MA 01830",42.78874969,-71.08634949
1280075,"70 Grove Street, Haverhill, MA 01832",42.77535629,-71.09577942
1280080,"645 Main Street, Haverhill, MA 01830",42.79365158,-71.08345032
6850005,"10 School Street, Charlemont, MA 01339",42.62732315,-72.87399292
4190305,"23 Leonard Street, Boston, MA 02122",42.30147175,-71.05844043
4550050,"75 Foundation Avenue, Haverhill, MA 01835",42.76676941,-71.11936188
