orgcode,address,latitude,longitude
490050,"70 Rindge Avenue, Cambridge, MA 02140",42.392702,-71.128603
490310,"158 Spring Street, Cambridge, MA 02141",42.36912845,-71.08405934
490315,"70 Rindge Avenue, Cambridge, MA 02140",,
490320,"197 Vassal Lane, Cambridge, MA 02138",42.384253,-71.140591
500505,"900 Washington Street, Canton, MA 02021",42.1664578,-71.14832349
500020,"45 Independence St, Canton, MA 02021",42.160273,-71.13285137
500017,"100 Dedham Street, Canton, MA 02021",42.17447475,-71.1442702
500012,"25 Pecunit Street, Canton, MA 02021",42.18420155,-71.12967927
500010,"960 Washington Street, Canton, MA 02021",42.20107,-71.1189979
500305,"55 Pecunit Street, Canton, MA 02021",42.185759,-71.1318016
4320530,"195 Route 137, East Harwich, MA 02645",,
8150605,"351 Pleasant Lake Avenue, Harwich, MA 02645",41.70761867,-70.07754467
510025,"83 School Street, Carlisle, MA 01741",42.52863495,-71.34946745
520015,"85 Main Street, Carver, MA 02330",41.8914882,-70.77509211
520405,"60 South Meadow Road, Carver, MA 02330",41.894245,-70.75735395
6350005,"12 Maple Street, Becket, MA 01223",42.33197529,-73.08155847
6350010,"2 Main Street, Cummington, MA 01026",42.458184,-72.890868
6350025,"71 Park Avenue, Dalton, MA 01226",42.48148633,-73.17512223
6350035,"80 Maple Street, Hinsdale, MA 01235",42.43812733,-73.12504704
6350305,"35 Fox Road, Dalton, MA 01226",42.46685811,-73.13926137
6350505,"150 Windsor Rd, Dalton, MA 01226",42.47365527,-73.14020909
560030,"25 Maple Road, Chelmsford, MA 01824",42.57287885,-71.38272311
560005,"84 Billerica Road, Chelmsford, MA 01824",42.60034375,-71.3436708
560025,"120 Richardson Rd, North Chelmsford, MA 01863",42.627279,-71.3792049
560505,"200 Richardson Rd, North Chelmsford, MA 01863",42.627279,-71.3792049
560305,"75 Graniteville Rd, Chelmsford, MA 01824",42.6188366,-71.38375144
560001,"170 Dalton Road, Chelmsford, MA 01824",42.6123006,-71.34222241
560310,"250 North Rd, Chelmsford, MA 01824",42.61900425,-71.36691795
560015,"250 Boston Rd, Chelmsford, MA 01824",42.5772023,-71.33585289
570505,"299 Everett Avenue, Chelsea, MA 02150",42.4003447,-71.04098678
570050,"8 Clark Avenue, Chelsea, MA 02150",42.395894,-71.0303942
570030,"300 Crescent Avenue, Chelsea, MA 02150",42.39766856,-71.02121059
570045,"180 Walnut Street, Chelsea, MA 02150",42.3936855,-71.036595
570040,"300 Crescent Avenue, Chelsea, MA 02150",42.39766856,-71.02121059
570035,"300 Crescent Avenue, Chelsea, MA 02150",42.39766856,-71.02121059
570055,"180 Walnut Street, Chelsea, MA 02150",42.3936855,-71.036595
570003,"99 Hawthorn Street, Chelsea, MA 02150",42.39051943,-71.03518539
570025,"300 Crescent Avenue, Chelsea, MA 02150",42.39766856,-71.02121059
6320025,"30 Smith Rd, Chesterfield, MA 01012",42.3993409,-72.85644872
610003,"44 Connell Street, Chicopee, MA 01020",42.16535919,-72.58809056
610010,"125 Montgomery St., Chicopee, MA 01020",42.1632396,-72.5836102
610305,"314 Pendleton Avenue, Chicopee, MA 01020",42.19049905,-72.58723412
610015,"115 Hampden Street, Chicopee, MA 01013",42.14059,-72.60820126
610020,"80 D.A.R.E. Way, Chicopee, MA 01022",,
610021,"10 Southwick Street, Chicopee, MA 01020",42.15414312,-72.57529988
610510,"617 Montgomery Street, Chicopee, MA 01020",42.1771608,-72.5922366
610505,"820 Front Street, Chicopee, MA 01020",,
610310,"26 Memorial Avenue, Chicopee, MA 01020",42.16125594,-72.58208024
610090,"720 Meadow Street, Chicopee, MA 01013",42.16691774,-72.61430953
610040,"99 Kendall Street, Chicopee, MA 01020",42.1762528,-72.5953773
610022,"135 Litwin Lane, Chicopee, MA 01020",42.1744878,-72.52309181
610050,"12 D.A.R.E. Way, Chicopee, MA 01022",,
610065,"40 Streiber Drive, Chicopee, MA 01020",42.19427,-72.5769209
610001,"66 Macek Drive, Chicopee, MA 01013",42.15971517,-72.60058479
4180305,"139 Newbury St, Framingham, MA 01701",42.308865,-71.393944
4370505,"58 Circuit Street, Roxbury, MA 02119",42.32351792,-71.08632083
35040505,"2181 Washington Street, Roxbury , MA 02119",42.331306,-71.082598
35070505,"777 Church Street, New Bedford, MA 02745",41.68866369,-70.94057722
630010,"777 W Crossroad, Clarksburg, MA 01247",,
640050,"100 Church Street, Clinton, MA 01510",42.4192123,-71.68573286
640305,"100 West Boylston Street, Clinton, MA 01510",42.40938415,-71.69982761
640505,"200 West Boylston Street, Clinton, MA 01510",42.4086148,-71.7106305
4380505,"637 Washington Street, Dorchester, MA 02124",42.289456,-71.071467
650505,"143 Pond Street, Cohasset, MA 02025",42.23256415,-70.80927984
650005,"208 Sohier St, Cohasset, MA 02025",42.23720151,-70.81880557
650010,"210 Sohier St, Cohasset, MA 02025",42.23730001,-70.81864014
4360305,"245 Bent Street, Cambridge, MA 02141",42.36739423,-71.0849309
4260205,"50 Pleasant Street, Lawrence, MA 01841",42.712418,-71.144928
4400205,"190 Hampshire Street, Lawrence, MA 01840",,
4310205,"50 Pleasant Street, Lawrence, MA 01841",42.712418,-71.144928
670005,"93 Laurel Street, Concord, MA 01742",42.45278505,-71.34949857
670305,"835 Old Marlboro Rd, Concord, MA 01742",42.4397668,-71.3959207
670020,"29 Prairie Street, Concord, MA 01742",42.45198575,-71.39813101
670030,"185 Powder Mill Rd, Concord, MA 01742",42.4289124,-71.38199026
6400505,"500 Walden Street, Concord, MA 01742",42.44861725,-71.3492113
4390050,"2120 Dorchester Avenue, Dorchester, MA 02124",42.27838603,-71.06624755
680005,"24 Fournier Rd., Conway, MA 01341",,
710505,"60 Cabot Road, Danvers, MA 01923",42.58331775,-70.93186852
710015,"76 Pickering Street, Danvers, MA 01923",42.5696522,-70.94848733
710010,"190 Hobart, Danvers, MA 01923",42.5640232,-70.95866087
710305,"55 Conant Street, Danvers, MA 01923",42.56798664,-70.92955144
710032,"15 Lobao Drive, Danvers, MA 01923",42.58545315,-70.95199906
710030,"95 Liberty Street, Danvers, MA 01923",42.55990778,-70.92259923
710045,"1 Avon Rd, Danvers, MA 01923",42.57328,-70.92304
720005,"746 Dartmouth Street, Dartmouth, MA 02748",41.59782525,-70.94104801
720505,"555 Bakerville Road, Dartmouth, MA 02748",41.5931836,-70.97757418
720050,"366 Slocum Road, North Dartmouth, MA 02747",41.6284647,-70.96427215
720030,"185 Cross Rd, North Dartmouth, MA 02747",41.64549695,-71.00896507
720040,"529 Hawthorn Street, Dartmouth, MA 02747",41.625179,-70.9785799
720015,"654 Dartmouth Street, South Dartmouth, MA 02748",41.60496425,-70.93947068
730010,"336 High Street, Dedham, MA 02026",42.24813567,-71.161884
730505,"140 Whiting Avenue, Dedham, MA 02026",42.2454156,-71.16164771
730305,"70 Whiting Avenue, Dedham, MA 02026",42.24063667,-71.14703742
730005,"322 Sprague Street, Dedham, MA 02026",42.23073993,-71.14682601
730025,"191 Greenlodge Street, Dedham, MA 02026",42.22453997,-71.15538034
730030,"147 Cedar Street, Dedham, MA 02026",42.23893178,-71.15339922
730045,"143 Needham Street, Dedham, MA 02026",42.269727,-71.180322
740015,"21 Pleasant Street, South Deerfield, MA 01373",42.48186,-72.605661
6450505,"210 Station Avenue, South Yarmouth, MA 02664",41.67758805,-70.19407109
6450005,"810 Route 28, West Dennis, MA 02670",,
6450015,"440 Higgins Crowell Rd, West Yarmouth, MA 02673",41.6737124,-70.2458557
6450305,"400 Higgins Crowell Rd, West Yarmouth, MA 02673",41.67262105,-70.24350575
6450050,"901 Route 134/Drwr R, South Dennis, MA 02660",,
6450025,"276 Station Avenue, South Yarmouth, MA 02664",41.68053755,-70.19743164
6500005,"1250 Somerset Avenue, Dighton, MA 02715",41.846273,-71.1167629
6500305,"1250R Somerset Avenue, Dighton, MA 02715",41.846273,-71.1167629
6500505,"2700 Regional Rd, North Dighton, MA 02764",,
6500310,"330R Winthrop Street, Rehoboth, MA 02769",41.84814175,-71.25555834
6500010,"326 Winthrop Street, Rehoboth, MA 02769",41.848589,-71.25317342
4750505,"131 HANCOCK ST, DORCHESTER, MA 02125",42.31160407,-71.06320615
770015,"19 Davis Street, Douglas, MA 01516",42.066204,-71.6957589
770505,"33 Davis Street, Douglas, MA 01516",42.06909774,-71.6989565
770305,"19 Davis Street, Douglas, MA 01516",42.066204,-71.6957589
770005,"17 Gleason Court, Douglas, MA 01516",42.07315368,-71.71145688
780005,"29 Cross Street, Dover, MA 02030",42.25162,-71.26903
6550505,"9 Junction Street, Dover, MA 02030",42.21609012,-71.3233344
6550405,"155 Farm Street, Dover, MA 02030",42.21790707,-71.32039939
790035,"1560 Lakeview Avenue, Dracut, MA 01826",42.676047,-71.33630878
790505,"1540 Lakeview Avenue, Dracut, MA 01826",42.676012,-71.336266
790045,"1580 Lakeview Ave, Dracut, MA 01826",42.6762806,-71.3365969
790030,"37 Greenmont Avenue, Dracut, MA 01826",42.66927,-71.308661
790020,"1021 Methuen Street, Dracut, MA 01826",,
790410,"1570 Lakeview Ave, Dracut, MA 01826",42.6760645,-71.33633017
790515,"77 Parker Avenue, Dracut, MA 01826",42.66613239,-71.32975057
4070405,"6 Shirley Street, Boston, MA 02119",42.32331247,-71.07310758
6580020,"9 Burlingame Road, Charlton, MA 01507",42.12847642,-71.97527849
6580310,"2 Oxford Road, Charlton, MA 01507",42.13437,-71.941595
6580005,"16 School Street, Dudley, MA 01571",42.0564965,-71.8857828
6580305,"70 Dudley-Oxford Road, Dudley, MA 01571",42.05484685,-71.91408103
6580030,"34 Oxford Rd, Charlton, MA 01507",42.132357,-71.936441
6580010,"20 Mason Road, Dudley, MA 01571",42.0455974,-71.90464002
6580505,"68 Dudley Oxford Road, Dudley, MA 01571",42.0536726,-71.91827346
820004,"75 Alden Street, Duxbury, MA 02332",42.0462412,-70.6817241
820006,"93 Chandler Street, Duxbury, MA 02332",42.0361103,-70.7373352
820505,"130 St. George Street, Duxbury, MA 02332",42.04907267,-70.6803565
820305,"71 Alden Street, Duxbury, MA 02332",42.046303,-70.685732
830005,"107 Central Street, East Bridgewater, MA 02333",42.0295866,-70.95746252
830505,"143 Plymouth Street, East Bridgewater, MA 02333",42.02712995,-70.95637571
830010,"435 Central Street, East Bridgewater, MA 02333",42.0285328,-70.94509886
870305,"50 Hanward Hill, East Longmeadow, MA 01028",42.07028295,-72.5075296
870505,"180 Maple Street, East Longmeadow, MA 01028",42.0582992,-72.52406208
870010,"175 Mapleshade Avenue, East Longmeadow, MA 01028",42.07296725,-72.50744864
870013,"607 Parker Street, East Longmeadow, MA 01028",42.069323,-72.4835809
870015,"77 Hampden Rd, East Longmeadow, MA 01028",42.05162505,-72.48319957
850005,"200 Schoolhouse Road, Eastham, MA 02642",,
860005,"9 School Street, Easthampton, MA 01027",42.26805039,-72.67215045
860505,"70 Williston Avenue, Easthampton, MA 01027",42.25977445,-72.67081723
860010,"7 Chapel Street, Easthampton, MA 01027",42.26473805,-72.66363318
860020,"4 Park Street, Easthampton, MA 01027",42.2530578,-72.6789195
860305,"200 Park Street, Easthampton, MA 01027",42.25316265,-72.67267547
880003,"388 Depot Street, South Easton, MA 02375",42.040681,-71.0840239
880405,"98 Columbus Avenue, North Easton, MA 02356",42.059339,-71.110159
880020,"360 Washington Street, North Easton, MA 02356",42.032194,-71.0718999
880505,"100 Lothrop Street, North Easton, MA 02356",42.05650621,-71.10844891
880015,"50 Spooner Street, North Easton, MA 02356",42.05871389,-71.10678448
880025,"101 Lothrop Street, North Easton, MA 02356",42.05667651,-71.10840901
890005,"35 Robinson Road, Edgartown, MA 02539",41.38997818,-70.52267106
4520505,"360 Huntington Avenue, c/o 102 Cahners Hall, Boston, MA 02115",,
910030,"28 Northfield Road, Erving, MA 01344",42.59574569,-72.47552967
8170505,"P.O. Box 346, Hathorne, MA 01937",,
930003,"78 Tileston Street, Everett, MA 02149",42.4051317,-71.0642892
930030,"22 Church Street, Everett, MA 02149",42.408521,-71.055518
930505,"100 Elm Street, Everett, MA 02149",42.41354138,-71.04293365
930028,"20 Nichols Street, Everett, MA 02149",42.40846155,-71.04546882
930038,"117 Edith Street, Everett, MA 02149",42.421324,-71.05114
930018,"105 Woodville Street, Everett, MA 02149",42.4134672,-71.067988
930058,"587 Broadway Street, Everett, MA 02149",42.41124296,-71.05150374
930010,"337 Broadway, Everett, MA 02149",42.40397237,-71.05824056
930015,"30 Darmouth Street, Everett, MA 02149",,
4100205,"58 Moore Street, East Boston, MA 02128",42.38278567,-71.01865178
940010,"2 New Boston Road, Fairhaven, MA 02719",41.651293,-70.8615
940505,"12 Huttleston Avenue, Fairhaven, MA 02719",,
940305,"30 School Street, Fairhaven, MA 02719",41.6470548,-70.89790245
940030,"60 Sconticut Neck Road, Fairhaven, MA 02719",41.6025079,-70.86066508
950055,"803 Bedford Street, Fall River, MA 02723",41.69827,-71.1354659
950505,"360 Elsbree Street, Fall River, MA 02720",41.71453185,-71.1276088
950009,"525 Slade Street, Fall River, MA 02724",41.68643267,-71.17670606
950017,"151 Amity Street, Fall River, MA 02721",41.67316967,-71.16935017
950140,"711 Ray Street, Fall River, MA 02720",41.71975455,-71.13232646
950045,"101 Fountain Street, Fall River, MA 02721",41.6996486,-71.16501749
950013,"323 Anthony Street, Fall River, MA 02721",41.67355983,-71.15572794
950011,"160 Wall Street, Fall River, MA 02720",41.698785,-71.1382659
950320,"52 Globe Mills Avenue, Fall River, MA 02724",,
950315,"1135 North Main Street, Fall River, MA 02720",41.71698956,-71.14979381
950005,"1899 Meridian Street, Fall River, MA 02720",41.73388782,-71.11300594
950335,"290 Rock Street, Fall River, MA 02720",41.70446767,-71.1527171
950325,"290 Rock Street, Fall River, MA 02720",41.70446767,-71.1527171
950145,"935 Eastern Avenue, Fall River, MA 02723",41.68398304,-71.13022608
950130,"1400 President Avenue, Fall River, MA 02720",41.71252247,-71.13173941
950326,"1207 Globe Street, Fall River, MA 02721",41.68417596,-71.16025888
950305,"124 Melrose Street, Fall River, MA 02723",41.692684,-71.126621
950065,"409 Cambridge Street, Fall River, MA 02721",41.68604345,-71.15276682
960005,"33 Davisville Rd, East Falmouth, MA 02536",41.56243633,-70.5645333
960505,"874 Gifford Street, Falmouth, MA 02540",41.58532624,-70.60580376
960405,"113 Lakeview Avenue, Falmouth, MA 02540",41.5569878,-70.6161546
960305,"323 Jones Road, Falmouth, MA 02540",41.561105,-70.603868
960020,"130 Katherine Bates, Falmouth, MA 02540",41.556739,-70.619579
960030,"62 Old Main Road, North Falmouth, MA 02556",41.637919,-70.619889
960015,"45 Maravista Ext, Teaticket, MA 02536",,
6620020,"555 N Main Street, PO Box 679, Otis, MA 01253",,
970315,"98 Academy Street, Fitchburg, MA 01420",42.586381,-71.80068
970016,"200 Bigelow Dr, Fitchburg, MA 01420",,
970505,"140 Arn-How Farm Rd, Fitchburg, MA 01420",,
970510,"111 Goodrich Street, Fitchburg, MA 01420",42.57828826,-71.78206859
970340,"67 Rindge Road, Fitchburg, MA 01420",42.598851,-71.796185
970048,"615 Rollstone Street, Fitchburg, MA 01420",42.57047923,-71.81065659
970043,"70 Reingold Avenue, Fitchburg, MA 01420",42.57075054,-71.82977038
970060,"376 South Street, Fitchburg, MA 01420",42.57097696,-71.79768434
980005,"56 North County Rd, Florida, MA 01247",42.69441266,-73.04064657
4130505,"248 Colrain Road, Greenfield, MA 01301",42.59492452,-72.6202277
990050,"196 South Street, Foxborough, MA 02035",42.04861225,-71.25363333
990505,"120 South Street, Foxborough, MA 02035",42.05519195,-71.25072574
990405,"111 Mechanic Street, Foxborough, MA 02035",42.0700508,-71.2388069
990015,"16 Morse Street, Foxborough, MA 02035",42.0612517,-71.20610801
990020,"70 Carpenter Street, Foxborough, MA 02035",42.0610299,-71.25081722
4460550,"131 Central Street, Foxborough, MA 02035",42.05749695,-71.24502381
1000035,"100 Dudley Rd, Framingham, MA 01701",,
1000006,"575 Pleasant Street, Framingham, MA 01701",42.3006408,-71.4370688
1000302,"215 Elm Street, Framingham, MA 01701",42.333388,-71.401077
1000007,"48 Frost Street, Framingham, MA 01701",42.3214242,-71.43064419
1000515,"115 A Street, Framingham, MA 01701",42.320161,-71.399585
1000305,"31 Flagg Drive, Framingham, MA 01701",42.291711,-71.414651
1000015,"729 Water Street, Framingham, MA 01701",42.33089935,-71.43247989
1000001,"29 Upper Joclyn Avenue, Framingham, MA 01701",42.31196414,-71.40888751
1000005,"454 Water Street, Framingham, MA 01701",42.3258244,-71.4217574
1000045,"25 Elm Street, Framingham, MA 01701",42.32648823,-71.4003687
1000050,"8 Flagg Drive, Framingham, MA 01701",42.29028428,-71.41522598
1000039,"492 Potter Rd, Framingham, MA 01701",42.3363611,-71.41574547
1000310,"301 Brook Street, Framingham, MA 01701",42.32154575,-71.42802678
1000055,"169 Leland Street, Framingham, MA 01702",42.27172417,-71.3992611
4780505,"49 Antietam St, Devens, MA 01434",42.5484975,-71.60787633
1010040,"500 Lincoln Street, Franklin, MA 02038",42.11377269,-71.39595362
1010035,"137 West Central Street, Franklin, MA 02038",42.08372939,-71.40365017
1010003,"224 Oak Street, Franklin, MA 02038",42.0923269,-71.405789
1010505,"218 Oak Street, Franklin, MA 02038",42.0952646,-71.4114806
1010012,"500 Lincoln Street, Franklin, MA 02038",42.11377269,-71.39595362
1010405,"224 Oak Street, Franklin, MA 02038",42.0923269,-71.405789
1010013,"551 Pond Street, Franklin, MA 02038",42.10851665,-71.42714257
1010010,"628 Washington Street, Franklin, MA 02038",42.052631,-71.4177561
1010030,"224 Oak Street, Franklin, MA 02038",42.0923269,-71.405789
1010032,"235 Wachusett Street, Franklin, MA 02038",,
1010310,"628 Washington Street, Franklin, MA 02038",42.052631,-71.4177561
8180605,"82 Industrial Blvd, Turners Falls, MA 01376",42.58991423,-72.52859848
6650505,"100 Howland Rd, Lakeville, MA 02347",41.789479,-70.9752659
6650002,"232 Main Street, Lakeville, MA 02347",41.84763865,-70.94625849
6650001,"43 Bullock Road, East Freetown, MA 02717",,
6650305,"96 Howland Road, Lakeville, MA 02347",41.79091778,-70.97088858
6650015,"112 Howland Road, Lakeville, MA 02347",41.789479,-70.9752659
6700505,"113 North Main Street, South Deerfield, MA 01373",42.483329,-72.604156
1030001,"160 Elm Street, Gardner, MA 01440",42.5749312,-71.98232519
1030515,"75 E Broadway Street, Gardner, MA 01440",,
1030505,"200 Catherine Street, Gardner, MA 01440",42.58428305,-71.97799521
1030405,"297 Catherine Street, Gardner, MA 01440",42.5861085,-71.97644076
1030015,"130 Elm Street, Gardner, MA 01440",42.5760436,-71.98311316
1030020,"62 Waterford Street, Gardner, MA 01440",42.57111403,-72.00381552
6720059,"325 Middlefield Road, Chester, MA 01011",,
6720505,"12 Littleville Road, Huntington, MA 01050",42.25760396,-72.87133712
6720405,"12 Littleville Road, Huntington, MA 01050",42.25760396,-72.87133712
6720410,"12 Littleville Road, Huntington, MA 01050",42.25760396,-72.87133712
6720143,"4 Littleville Road, Huntington, MA 01050",42.2497555,-72.869875
1050505,"11 Winter Street, Georgetown, MA 01833",42.72422295,-70.9859528
1050305,"11 Winter Street, Georgetown, MA 01833",42.72422295,-70.9859528
1050010,"68 Elm Street, Georgetown, MA 01833",42.71342275,-70.98527149
1050005,"51 North Street, Georgetown, MA 01833",42.72590285,-70.98822398
6740005,"48 Boyle Rd, Gill, MA 01354",42.6487412,-72.49684104
6740310,"224 Turnpike Rd, Montague, MA 01351",,
6740015,"30 Griswold Street, Turners Falls, MA 01376",42.5979234,-72.55533632
6740050,"43 Crocker Avenue, Turners Falls, MA 01376",42.599027,-72.55694568
6740505,"222 Turnpike Rd, Montague, MA 01351",,
4960305,"190 Ashley Boulevard, New Bedford, MA 02746",41.659868,-70.9295692
1070010,"138 Cherry Street, Gloucester, MA 01930",42.63897793,-70.67032578
1070020,"8 Davis St Ext, Gloucester, MA 01930",42.60976452,-70.64786794
1070505,"32 Leslie O. Johnson Rd, Gloucester, MA 01930",42.613006,-70.675264
1070025,"4 School House Rd, Gloucester, MA 01930",,
1070042,"15 Hickory Street, Gloucester, MA 01930",,
1070305,"32 Cherry Street, Gloucester, MA 01930",42.62866357,-70.66968338
1070045,"11 Webster Street, Gloucester, MA 01930",42.6201837,-70.64990255
1070050,"10 Concord Street, Gloucester, MA 01930",42.61829736,-70.71056328
1090005,"PO Box 175 17 Tower Hill Road, Cuttyhunk, MA 02713",,
1100505,"24 Providence Road, Grafton, MA 01519",42.2114684,-71.6951052
1100305,"22 Providence Road, Grafton, MA 01519",42.2124751,-71.6938244
1100200,"105 Millbury Street , Grafton, MA 01519",42.1987043,-71.70986327
1100025,"46 Waterville Street, North Grafton, MA 01536",42.23857545,-71.7024203
1100030,"60 North Street, Grafton, MA 01519",42.21489985,-71.67726263
1100005,"90 Main Street, South Grafton, MA 01560",,
1110004,"393 East State Street, Granby, MA 01033",42.26383,-72.490598
1110505,"385 East State Street, Granby, MA 01033",42.26338446,-72.49391009
1110010,"14 West Street, Granby, MA 01033",42.25861205,-72.51914071
8210605,"251 Stonehaven Rd, Fall River, MA 02723",41.6976097,-71.12735553
8230605,"57 River Rd, Andover, MA 01810",42.679654,-71.2184539
8280605,"250 Pawtucket Blvd, Tyngsborough, MA 01879",42.671135,-71.4153399
8250605,"1121 Ashley Blvd, New Bedford, MA 02745",41.69048585,-70.93737979
1140025,"21 Ferrante Avenue, Greenfield, MA 01301",42.60939915,-72.58883682
1140010,"125 Federal Street, Greenfield, MA 01301",42.5913531,-72.5977359
1140030,"62 Meridian Street, Greenfield, MA 01301",42.5782396,-72.60273513
1140505,"21 Barr Avenue, Greenfield, MA 01301",42.605682,-72.595607
1140305,"195 Federal Street, Greenfield, MA 01301",42.59559825,-72.59569142
1140035,"70 Shelburne Rd, Greenfield, MA 01301",42.57997031,-72.62739747
1140005,"15 Place Terrace, Greenfield, MA 01301",42.60502835,-72.60800538
6730001,"P O Box 730, Groton, MA 01450",,
6730010,"P O Box 738, Groton, MA 01450",,
6730505,"P O Box 730, Groton, MA 01450",,
6730305,"P O Box 727, Groton, MA 01450",,
6730005,"522 Main Street, Dunstable, MA 01827",42.673351,-71.48248494
1170015,"21 River Drive, Hadley, MA 01035",42.3522091,-72.58565486
1170505,"131 Russell Street, Hadley, MA 01035",42.3402811,-72.59115205
1180005,"464 Plymouth Street, Halifax, MA 02338",41.9900804,-70.85819365
6750007,"1 School Street, Wenham, MA 01984",42.60846075,-70.88509789
6750010,"237 Asbury Street, South Hamilton, MA 01982",42.62078745,-70.87786874
6750505,"775 Bay Rd, South Hamilton, MA 01982",42.609975,-70.8753199
6750310,"787 Bay Rd, Hamilton, MA 01982",42.6287796,-70.8482615
6750015,"325 Bay Rd, South Hamilton, MA 01982",42.61380309,-70.87103059
4990305,"20 Johnson Rd, Chicopee, MA 01022",42.1970658,-72.5634696
6800005,"38 North Rd, Hampden, MA 01036",42.06693975,-72.41089852
6800025,"625 Main Street, Wilbraham, MA 01095",,
6800505,"621 Main Street, Wilbraham, MA 01095",,
6800030,"300 Soule Rd, Wilbraham, MA 01095",42.09442398,-72.45365361
6800050,"675 Stony Hill Road, Wilbraham, MA 01095",42.12297465,-72.45631012
6800305,"85 Wilbraham Rd, Hampden, MA 01036",42.06405655,-72.44037579
6800310,"466 Stony Hill Rd, Wilbraham, MA 01095",42.13359805,-72.46321187
6830505,"19 Stage Rd, Westhampton, MA 01027",,
1210005,"3080 Hancock Road, PO Box 1039, Hancock, MA 01237",,
1220004,"265 Cedar Street, Hanover, MA 02339",42.12841476,-70.86973452
1220005,"65 Silver Street, Hanover, MA 02339",42.1210872,-70.84239366
1220505,"287 Cedar Street, Hanover, MA 02339",42.12841456,-70.87197652
1220305,"45 Whiting Street, Hanover, MA 02339",42.15227231,-70.88692046
1220015,"495 Hanover Street, Hanover, MA 02339",42.114492,-70.8599009
1250505,"14 Massachusetts Avenue, Harvard, MA 01451",42.4983635,-71.58521014
1250005,"27 Massachusetts Avenue, Harvard, MA 01451",42.49690315,-71.58167846
1270005,"33 Main Street, Hatfield, MA 01038",42.372267,-72.596457
1270505,"34 School Street, Hatfield, MA 01038",42.37468162,-72.60261654
1280005,"551 Washington St., Haverhill, MA 01832",42.7668804,-71.1012482
1280008,"118 Montvale Street, Bradford, MA 01835",42.75708895,-71.06944902
1280035,"98 Winchester Street, Haverhill, MA 01835",42.7595,-71.085833
1280100,"685 Washington Street, Haverhill, MA 01832",42.7703736,-71.1034865
1280020,"26 Belmont Avenue, Haverhill, MA 01830",42.76682085,-71.054084
1280050,"150 Boardman Street, Haverhill, MA 01830",42.7724524,-71.0600366
1280026,"140 Boardman Street, Haverhill, MA 01830",42.7725554,-71.0602086
1280027,"58 Chadwick Street, Haverhill, MA 01835",42.76923753,-71.078573
1280033,"415 Primrose Street, Haverhill, MA 01830",42.78874456,-71.08745481
1280505,"137 Monument Street, Haverhill, MA 01832",42.78523105,-71.10652167
1280085,"256 Concord Street, Haverhill, MA 01830",42.79892941,-71.07880544
1280045,"59 Margin Street, Haverhill, MA 01832",42.76464316,-71.09864874
1280054,"252 Concord Street, Haverhill, MA 01830",42.79891096,-71.0787689
1280073,"415 Primrose Street, Haverhill, MA 01830",42.78874456,-71.08745481
1280075,"70 Grove Street, Haverhill, MA 01832",42.77476139,-71.0949165
1280080,"645 Main Street, Haverhill, MA 01830",42.79260167,-71.08305511
6850005,"10 School Street, Charlemont, MA 01339",42.62642135,-72.87408228
4190305,"23 Leonard Street, Boston, MA 02122",42.30135429,-71.05885484
4550050,"75 Foundation Avenue, Haverhill, MA 01835",,
4500105,"1 Industrial Parkway, Easthampton, MA 01027",,
1310005,"2 Collins Street, Hingham, MA 02043",42.241424,-70.866656
1310505,"17 Union Street, Hingham, MA 02043",42.227734,-70.876426
1310410,"1103 Main Street, Hingham, MA 02043",42.18248557,-70.88419197
1310019,"200 High Street, Hingham, MA 02043",42.213349,-70.90336
1310020,"831 Main Street, Hingham, MA 02043",42.20049752,-70.88399502
1310010,"55 Downer Avenue, Hingham, MA 02043",42.25149483,-70.90287353
1330505,"245 So. Franklin Street, Holbrook, MA 02343",,
1330018,"339 Plymouth Street, Holbrook, MA 02343",42.15217207,-70.99799245
1330025,"719 So. Franklin Street, Holbrook, MA 02343",,
1350005,"28 Sturbridge Road, Holland, MA 01521",42.0655109,-72.1599698
1360505,"370 Hollis Street, Holliston, MA 01746",42.20666689,-71.44350245
1360007,"235 Woodland Street, Holliston, MA 01746",42.206249,-71.420429
1360010,"235 Woodland Street, Holliston, MA 01746",42.206249,-71.420429
1360305,"323 Woodland Street, Holliston, MA 01746",42.2044891,-71.42336117
1370045,"1 Jefferson Street, Holyoke, MA 01040",42.2252416,-72.62605542
1370070,"156 Cabot Street, Holyoke, MA 01040",42.20363561,-72.61389417
1370505,"500 Beech Street, Holyoke, MA 01040",42.200508,-72.624695
1370003,"2019 Northampton Street, Holyoke, MA 01040",42.19330609,-72.62990691
1370040,"216 West Street, Holyoke, MA 01040",,
1370055,"400 Jarvis Avenue, Holyoke, MA 01040",42.207038,-72.646188
1370015,"75 Kane Rd, Holyoke, MA 01040",42.18385737,-72.64715326
1370060,"210 Whiting Farms Rd, Holyoke, MA 01040",42.1777404,-72.6403012
1370025,"596 South Bridge Street, Holyoke, MA 01040",42.19604882,-72.60839727
1370030,"1916 Northampton Street, Holyoke, MA 01040",42.19834285,-72.62708496
1370605,"1045 Main Street, Holyoke, MA 01040",42.17679939,-72.63033628
4530005,"2200 Northampton St, Holyoke, MA 01040",42.18740291,-72.62991457
1380505,"25 Adin Street, Hopedale, MA 01747",42.12892225,-71.5375105
1380010,"6 Prospect Street, Hopedale, MA 01747",42.1315571,-71.53576534
1380003,"6 Park Street, Hopedale, MA 01747",42.136577,-71.5430899
